,fps,duration,cudaTotal,kernComputeIndices-905,thrust::sort_by_key-909,kernResetIntBuffer-915,kernResetIntBuffer-916,kernIdentifyCellStartEnd-919,kernReshuffle-925,kernReshuffle-926,kernUpdateVelNeighborSearchCoherent-929,kernUpdatePos-934
avg_1024,1246.76,0.850409,0.336729,0.006264,0.229651,0.00562972,0.00494619,0.00552738,0.00624531,0.00616044,0.0663155,0.00598881
max_1024,1675.94,2.56445,0.79872,0.034816,0.556384,0.046272,0.027008,0.02048,0.030208,0.025088,0.382752,0.021984
min_1024,389.947,0.59668,0.289216,0.004416,0.190688,0.004032,0.004064,0.004096,0.004864,0.004736,0.04432,0.004576
512,796.577,1.25537,0.375872,0.006144,0.288768,0.005824,0.004416,0.005856,0.005952,0.0064,0.04528,0.007232
513,569.284,1.75659,0.582752,0.006112,0.448544,0.036864,0.021696,0.004928,0.006144,0.006144,0.045152,0.007168
514,796.732,1.25513,0.455712,0.005952,0.3704,0.004576,0.004256,0.005984,0.006144,0.006112,0.046464,0.005824
515,922.211,1.08435,0.329728,0.006144,0.243712,0.005408,0.004768,0.0056,0.006016,0.00608,0.045856,0.006144
516,1022.47,0.978027,0.324,0.006048,0.23808,0.00528,0.004832,0.005376,0.006272,0.006112,0.045856,0.006144
517,1130.4,0.884644,0.334688,0.005984,0.246368,0.004512,0.005376,0.004864,0.006144,0.006176,0.049152,0.006112
518,604.041,1.65552,0.341856,0.006144,0.255488,0.004608,0.004192,0.006048,0.006144,0.006048,0.0472,0.005984
519,793.03,1.26099,0.5144,0.008096,0.426048,0.00464,0.00608,0.005472,0.005984,0.005984,0.046048,0.006048
520,1150.89,0.868896,0.3328,0.006144,0.246944,0.004832,0.004224,0.005984,0.00624,0.006144,0.046496,0.005792
521,1294.15,0.772705,0.309024,0.006144,0.223232,0.0056,0.00464,0.005568,0.005888,0.006464,0.045536,0.005952
522,1268.5,0.78833,0.315712,0.005984,0.231104,0.004832,0.00416,0.006144,0.006144,0.006144,0.045184,0.006016
523,1378.43,0.725464,0.315808,0.006112,0.229824,0.00528,0.0048,0.005376,0.006368,0.00608,0.045824,0.006144
524,1346.26,0.742798,0.305184,0.006144,0.214848,0.004288,0.005376,0.004864,0.006144,0.006144,0.052352,0.005024
525,1171.46,0.853638,0.321536,0.006144,0.231424,0.005792,0.005504,0.00512,0.006112,0.006144,0.049152,0.006144
526,1278.4,0.782227,0.315392,0.006144,0.22528,0.004096,0.005536,0.004704,0.006144,0.006144,0.0512,0.006144
527,908.909,1.10022,0.564128,0.006144,0.424864,0.046272,0.011072,0.006144,0.006144,0.006144,0.0512,0.006144
528,894.518,1.11792,0.346752,0.005952,0.255904,0.005088,0.005216,0.005024,0.006144,0.006144,0.0512,0.00608
529,1207.01,0.828491,0.319712,0.005984,0.231008,0.004896,0.004096,0.00608,0.00608,0.006016,0.049408,0.006144
530,1264.78,0.790649,0.331776,0.005088,0.241664,0.004096,0.005792,0.004576,0.006016,0.006144,0.052576,0.005824
531,1129.62,0.885254,0.343648,0.006112,0.253248,0.004864,0.004192,0.006016,0.006112,0.005984,0.050624,0.006496
532,828.06,1.20764,0.357216,0.004928,0.271552,0.004864,0.00416,0.006016,0.006112,0.006144,0.047264,0.006176
533,1439.72,0.69458,0.315264,0.006176,0.219104,0.004096,0.005568,0.004672,0.006144,0.006144,0.047136,0.016224
534,792.11,1.26245,0.311296,0.006144,0.224768,0.004608,0.004096,0.006144,0.006144,0.006048,0.0472,0.006144
535,929.536,1.07581,0.34352,0.008096,0.254048,0.004512,0.00512,0.00512,0.006144,0.006144,0.04832,0.006016
536,1289.06,0.775757,0.341184,0.005952,0.254176,0.005664,0.004576,0.005632,0.005952,0.006048,0.04736,0.005824
537,1238.02,0.807739,0.326208,0.005088,0.239648,0.00544,0.004768,0.005408,0.005984,0.005184,0.048704,0.005984
538,1305.71,0.765869,0.319296,0.006144,0.22912,0.004352,0.005344,0.004896,0.006144,0.006144,0.051232,0.00592
