,fps,duration,cudaTotal,kernComputeIndices-905,thrust::sort_by_key-909,kernResetIntBuffer-915,kernResetIntBuffer-916,kernIdentifyCellStartEnd-919,kernReshuffle-925,kernReshuffle-926,kernUpdateVelNeighborSearchCoherent-929,kernUpdatePos-934
avg_1024,32.5733,30.7186,29.5122,0.070111,0.948832,0.00762431,0.00571141,0.0326819,0.096662,0.0988177,28.1363,0.115479
max_1024,35.4448,34.2188,31.3673,0.097696,1.56435,0.026624,0.02208,0.05088,0.112576,0.3408,29.8865,0.36864
min_1024,29.2237,28.2129,28.5749,0.0664,0.835552,0.00608,0.004096,0.030688,0.09408,0.095808,27.2479,0.111552
512,32.2784,30.9805,29.0333,0.0664,0.985088,0.007968,0.00432,0.032512,0.09456,0.098208,27.6306,0.113632
513,32.8121,30.4766,30.3432,0.069568,1.09437,0.007776,0.005568,0.031712,0.096128,0.098272,28.825,0.114816
514,31.75,31.4961,30.3434,0.069216,1.0287,0.007904,0.004384,0.032128,0.094848,0.099456,28.8941,0.11264
515,32.1346,31.1191,28.9064,0.068512,0.895008,0.007968,0.005568,0.032576,0.095168,0.098368,27.5884,0.114816
516,32.9388,30.3594,29.0458,0.07008,0.9672,0.006208,0.015648,0.032576,0.095104,0.098208,27.6357,0.125024
517,32.9282,30.3691,30.224,0.069888,0.876576,0.007744,0.005568,0.03584,0.102432,0.11056,28.8949,0.120512
518,31.6557,31.5898,29.01,0.069664,0.8968,0.006368,0.005728,0.032256,0.095136,0.09792,27.6914,0.114688
519,33.3312,30.002,28.969,0.0696,0.86544,0.00704,0.005568,0.031328,0.096224,0.097856,27.6812,0.114688
520,32.2621,30.9961,30.3618,0.069408,1.05757,0.007168,0.005056,0.03184,0.0952,0.098304,28.8841,0.11312
521,32.5513,30.7207,28.887,0.069632,0.86752,0.006976,0.0056,0.03232,0.095232,0.097952,27.5971,0.114688
522,32.9918,30.3105,30.2236,0.069536,0.952576,0.007808,0.00448,0.032352,0.094624,0.098336,28.8497,0.114112
523,32.1669,31.0879,30.2306,0.069248,0.954432,0.006848,0.005376,0.031456,0.096128,0.097472,28.8552,0.114368
524,31.819,31.4277,29.0103,0.069536,0.914112,0.007616,0.004672,0.032608,0.096064,0.09776,27.6749,0.112992
525,33.107,30.2051,30.2715,0.071488,0.958656,0.006272,0.006016,0.032096,0.095904,0.09728,28.8891,0.114688
526,31.8487,31.3984,30.2162,0.07072,0.9032,0.007008,0.004192,0.032672,0.094272,0.097696,28.8856,0.120832
527,31.7264,31.5195,28.9641,0.069632,0.94208,0.006272,0.006016,0.032352,0.094624,0.098304,27.5999,0.114912
528,33.329,30.0039,28.8973,0.069632,0.877888,0.006848,0.005216,0.03136,0.096384,0.098176,27.5971,0.114688
529,33.1477,30.168,30.2381,0.0696,0.946208,0.007232,0.005056,0.032288,0.112192,0.10048,28.851,0.11408
530,32.1043,31.1484,29.0658,0.068512,0.948224,0.006176,0.005376,0.031456,0.09568,0.096832,27.6992,0.114368
531,31.386,31.8613,28.9813,0.069184,0.987712,0.006368,0.006144,0.031936,0.09504,0.097504,27.573,0.1144
532,34.6978,28.8203,30.1384,0.071232,0.999328,0.00672,0.005344,0.031488,0.096,0.09856,28.715,0.114688
533,30.6293,32.6484,30.3453,0.070112,1.00355,0.007488,0.0048,0.032608,0.096192,0.09648,28.9198,0.11424
534,33.2446,30.0801,29.0981,0.070368,0.95232,0.006336,0.005984,0.032352,0.09584,0.097056,27.7238,0.114048
535,32.9706,30.3301,30.2235,0.069056,0.916128,0.007968,0.005568,0.03152,0.096096,0.097696,28.8857,0.113728
536,31.8904,31.3574,28.928,0.073728,0.952352,0.007392,0.004864,0.032448,0.096448,0.098304,27.5478,0.114688
537,32.888,30.4062,30.2606,0.069632,0.916736,0.006912,0.005696,0.031168,0.09728,0.097376,28.9229,0.112896
538,32.0501,31.2012,30.2203,0.069536,0.876672,0.007712,0.004576,0.032512,0.096064,0.097824,28.922,0.113376
539,31.823,31.4238,28.8949,0.069568,0.918944,0.00704,0.005568,0.031456,0.096096,0.098144,27.5531,0.11504
540,33.5782,29.7812,28.8995,0.06992,0.89264,0.006432,0.005696,0.031232,0.096128,0.096352,27.5877,0.113376
541,33.3659,29.9707,30.259,0.076,0.927072,0.006784,0.005312,0.031552,0.096256,0.097536,28.9042,0.114336
542,31.8666,31.3809,28.9791,0.069632,0.886784,0.006208,0.005856,0.030944,0.096256,0.097568,27.6712,0.114656
543,33.1972,30.123,29.0207,0.068128,0.88592,0.007008,0.005824,0.031168,0.09616,0.09824,27.7131,0.115136
544,32.3518,30.9102,30.3822,0.069792,0.983072,0.0072,0.005024,0.031872,0.095136,0.096256,28.9805,0.113344
545,32.256,31.002,30.2618,0.068512,1.0191,0.006976,0.005632,0.0312,0.096288,0.096224,28.8226,0.115232
546,31.8606,31.3867,29.0672,0.069376,0.933664,0.006752,0.005536,0.031328,0.096224,0.098304,27.7115,0.114528
547,33.1563,30.1602,30.1856,0.06976,0.907264,0.007168,0.00512,0.032288,0.095776,0.097184,28.8584,0.112672
548,32.022,31.2285,28.9852,0.069728,0.882336,0.006496,0.005664,0.0312,0.096256,0.098112,27.681,0.114464
549,33.1649,30.1523,30.3596,0.069632,0.93792,0.00624,0.006112,0.032544,0.096288,0.097472,29.0004,0.11296
550,31.8983,31.3496,30.2925,0.076096,0.911648,0.007648,0.00464,0.032192,0.094784,0.098304,28.9526,0.114592
551,30.7139,32.5586,28.964,0.069664,1.00349,0.007616,0.004672,0.032768,0.096288,0.098272,27.5368,0.1144
552,34.0177,29.3965,28.9684,0.069408,0.9464,0.007648,0.00464,0.032704,0.09632,0.098336,27.5968,0.116192
553,33.18,30.1387,30.1804,0.069536,0.929536,0.006496,0.006112,0.030752,0.096288,0.098272,28.8291,0.11424
554,31.5874,31.6582,28.9542,0.073568,0.923744,0.006464,0.005568,0.031296,0.095488,0.097024,27.6071,0.113952
555,33.7597,29.6211,28.9624,0.070976,0.905344,0.00672,0.005824,0.03104,0.09744,0.097152,27.6335,0.114464
556,33.1628,30.1543,30.339,0.0696,1.01795,0.00688,0.00528,0.031584,0.095648,0.098112,28.9017,0.11232
557,31.9262,31.3223,28.9249,0.068576,0.87392,0.00672,0.00592,0.032064,0.096448,0.098624,27.6259,0.116736
558,33.0835,30.2266,30.298,0.069632,0.929632,0.006304,0.005728,0.031136,0.096256,0.097952,28.9468,0.114592
559,32.1588,31.0957,30.164,0.06864,0.890944,0.007968,0.004256,0.032608,0.095968,0.098496,28.8501,0.115008
560,32.0521,31.1992,28.961,0.069824,0.912864,0.006688,0.005408,0.031456,0.09552,0.096992,27.6275,0.114688
561,33.3268,30.0059,30.2413,0.069696,0.913728,0.006304,0.006144,0.03216,0.094816,0.097888,28.9075,0.11312
562,31.9003,31.3477,30.2956,0.070048,0.928896,0.007008,0.004224,0.03264,0.096288,0.098272,28.9444,0.113888
563,31.8269,31.4199,28.9789,0.069984,0.884992,0.00752,0.004768,0.032672,0.095872,0.096768,27.6724,0.113856
564,32.2682,30.9902,28.9546,0.069568,0.90528,0.007264,0.005024,0.03232,0.096704,0.098304,27.6255,0.114688
565,34.1174,29.3105,30.1643,0.069664,0.962368,0.006336,0.006112,0.031904,0.096192,0.097216,28.7802,0.114304
566,32.0742,31.1777,28.969,0.069664,0.973888,0.007008,0.004224,0.032704,0.095296,0.097056,27.5764,0.112704
567,32.5741,30.6992,29.19,0.069632,1.11741,0.006944,0.005664,0.039424,0.096224,0.098304,27.6412,0.115232
568,33.6997,29.6738,30.2796,0.070272,0.892608,0.006464,0.0056,0.032416,0.095104,0.098304,28.9661,0.112704
569,31.9461,31.3027,30.294,0.075904,0.884608,0.007488,0.0048,0.03264,0.096064,0.097888,28.9817,0.112928
570,31.7973,31.4492,29.0857,0.070944,0.926208,0.006368,0.005696,0.031168,0.096256,0.098304,27.7372,0.113536
571,32.9155,30.3809,30.3706,0.068416,0.919552,0.007712,0.004576,0.032768,0.095808,0.098144,29.0305,0.113152
