,fps,duration,cudaTotal,kernComputeIndices-905,thrust::sort_by_key-909,kernResetIntBuffer-915,kernResetIntBuffer-916,kernIdentifyCellStartEnd-919,kernReshuffle-925,kernReshuffle-926,kernUpdateVelNeighborSearchCoherent-929,kernUpdatePos-934
avg_1024,1261.76,0.836765,0.328052,0.00583206,0.223245,0.005779,0.00537884,0.00557728,0.006062,0.00602628,0.0645383,0.00561328
max_1024,1771.24,2.30725,0.626976,0.028768,0.51424,0.047104,0.029824,0.022976,0.017888,0.027168,0.103904,0.028672
min_1024,433.416,0.564575,0.277248,0.004352,0.191968,0.004096,0.004096,0.004096,0.004224,0.00464,0.04304,0.004352
512,992.609,1.00745,0.289728,0.005056,0.2048,0.006144,0.005376,0.00592,0.005088,0.006144,0.046688,0.004512
513,1643,0.608643,0.291648,0.004928,0.206848,0.005312,0.004928,0.006176,0.00592,0.006336,0.046272,0.004928
514,719.101,1.39062,0.297376,0.007744,0.20912,0.004736,0.00576,0.004608,0.00752,0.006048,0.045696,0.006144
515,1649.62,0.606201,0.464512,0.006144,0.37856,0.004576,0.005984,0.005408,0.004832,0.006144,0.047104,0.00576
516,1061.97,0.94165,0.28032,0.006144,0.195904,0.0048,0.005792,0.004608,0.005984,0.006144,0.045056,0.005888
517,1650.28,0.605957,0.287392,0.004768,0.200704,0.006144,0.005408,0.004832,0.006144,0.006144,0.047104,0.006144
518,1341.63,0.745361,0.280224,0.00576,0.196064,0.005024,0.0056,0.00464,0.006144,0.006144,0.045056,0.005792
519,1575.08,0.634888,0.279552,0.00512,0.19616,0.004544,0.006144,0.005856,0.005792,0.005792,0.044,0.006144
520,1274.03,0.784912,0.284544,0.005536,0.20144,0.004224,0.0056,0.00464,0.006144,0.006144,0.045056,0.00576
521,1633.5,0.612183,0.287008,0.004704,0.20272,0.005504,0.004736,0.00576,0.00576,0.0064,0.045568,0.005856
522,1356.97,0.736938,0.284224,0.005856,0.198944,0.006112,0.005216,0.005056,0.00592,0.005792,0.045632,0.005696
523,762.188,1.31201,0.297248,0.007776,0.210688,0.005056,0.0056,0.00464,0.006144,0.006144,0.046112,0.005088
524,1357.64,0.736572,0.467328,0.004512,0.37872,0.005408,0.004992,0.005632,0.006112,0.005984,0.049856,0.006112
525,1195.04,0.836792,0.2872,0.005568,0.19968,0.00544,0.0048,0.006144,0.006144,0.006144,0.048608,0.004672
526,1459.47,0.685181,0.284704,0.005568,0.195168,0.005824,0.004416,0.006144,0.006144,0.006016,0.050752,0.004672
527,1412.41,0.708008,0.284672,0.005856,0.194848,0.00544,0.0048,0.005856,0.005856,0.00576,0.051136,0.00512
528,1368.98,0.730469,0.284704,0.004992,0.19456,0.005984,0.004256,0.006144,0.006048,0.00576,0.051424,0.005536
529,1529.21,0.653931,0.284992,0.004704,0.196512,0.006144,0.00528,0.004992,0.006112,0.006016,0.04928,0.005952
530,1252.22,0.798584,0.290816,0.006048,0.200832,0.005472,0.004736,0.005888,0.005888,0.005824,0.050016,0.006112
531,900.121,1.11096,0.287872,0.005728,0.200096,0.00512,0.005408,0.004832,0.006176,0.006016,0.049024,0.005472
532,1123.27,0.890259,0.29088,0.007488,0.203456,0.005408,0.004832,0.005792,0.005856,0.0064,0.04704,0.004608
533,1236.53,0.808716,0.284736,0.0056,0.199136,0.00528,0.005088,0.005952,0.005952,0.005888,0.046784,0.005056
534,1503.12,0.665283,0.282624,0.006144,0.196096,0.004608,0.006144,0.00576,0.005856,0.004864,0.047008,0.006144
535,1396.28,0.716187,0.283904,0.006144,0.198656,0.0056,0.005856,0.00496,0.006112,0.006112,0.04496,0.005504
536,1401.54,0.713501,0.282624,0.005824,0.198304,0.004768,0.005728,0.005568,0.005088,0.006176,0.045024,0.006144
537,1574.48,0.635132,0.282944,0.0056,0.198912,0.004704,0.006016,0.005408,0.00496,0.006144,0.04624,0.00496
538,1463.64,0.683228,0.284704,0.00608,0.194624,0.005824,0.005888,0.004672,0.006144,0.006144,0.050336,0.004992
539,1337.91,0.747437,0.294656,0.005856,0.20304,0.005312,0.004928,0.005632,0.00608,0.005728,0.052192,0.005888
540,1212.37,0.824829,0.530432,0.005696,0.436672,0.007872,0.004416,0.006144,0.00592,0.00576,0.053344,0.004608
541,940.744,1.06299,0.290848,0.006144,0.199936,0.004864,0.005632,0.00464,0.006112,0.006144,0.052768,0.004608
