,fps,duration,cudaTotal,kernComputeIndices-905,thrust::sort_by_key-909,kernResetIntBuffer-915,kernResetIntBuffer-916,kernIdentifyCellStartEnd-919,kernReshuffle-925,kernReshuffle-926,kernUpdateVelNeighborSearchCoherent-929,kernUpdatePos-934
avg_1024,626.038,1.66722,1.17496,0.00903784,0.254323,0.00526884,0.00493809,0.00719547,0.0135848,0.0148636,0.850916,0.0148317
max_1024,1494.62,3.41821,2.09741,0.034176,0.58528,0.045056,0.02224,0.022528,0.051168,0.059808,1.7847,0.342656
min_1024,292.551,0.669067,0.940768,0.007008,0.21728,0.004064,0.004064,0.006144,0.012256,0.012832,0.650432,0.008576
512,726.628,1.37622,0.944128,0.008288,0.22928,0.004128,0.005664,0.006592,0.014336,0.014336,0.652832,0.008672
513,749.497,1.33423,0.946176,0.009696,0.223776,0.004096,0.005728,0.00656,0.014112,0.014048,0.658944,0.009216
514,711.358,1.40576,1.82077,0.008288,0.237056,0.004608,0.004096,0.008032,0.013536,0.014624,1.51824,0.012288
515,420.988,2.37537,0.945696,0.008192,0.226912,0.004512,0.005152,0.007136,0.013568,0.014464,0.656,0.00976
516,753.911,1.32642,0.96848,0.009408,0.219968,0.004096,0.006144,0.007232,0.013248,0.027904,0.670464,0.010016
517,733.787,1.36279,0.952864,0.00896,0.219168,0.005824,0.005568,0.007008,0.012288,0.026656,0.657376,0.010016
518,690.492,1.44824,1.72483,0.008608,0.22928,0.004192,0.005472,0.006816,0.013696,0.014336,1.4281,0.014336
519,461.313,2.16772,1.3127,0.008736,0.223552,0.004128,0.005536,0.006752,0.013856,0.014624,1.02419,0.011328
520,601.292,1.66309,0.958784,0.008512,0.222976,0.004352,0.005248,0.00704,0.01376,0.028704,0.657952,0.01024
521,719.923,1.38904,0.984864,0.009408,0.248224,0.004512,0.004096,0.00736,0.012928,0.0144,0.67392,0.010016
522,721.826,1.38538,0.949376,0.009568,0.231968,0.004224,0.00544,0.006848,0.013664,0.014368,0.653536,0.00976
523,469.967,2.12781,1.00352,0.02176,0.275136,0.00416,0.005504,0.006784,0.013536,0.014464,0.653216,0.00896
524,723.611,1.38196,0.966752,0.008288,0.247776,0.004128,0.005536,0.006752,0.014336,0.015488,0.654208,0.01024
525,720.239,1.38843,0.964544,0.00928,0.237632,0.004896,0.004192,0.007584,0.012928,0.014304,0.663552,0.010176
526,736.823,1.35718,0.96256,0.008192,0.223264,0.005216,0.0048,0.006336,0.01408,0.014272,0.676288,0.010112
527,661.499,1.51172,1.59734,0.009728,0.446976,0.040928,0.005568,0.006752,0.014336,0.014336,1.04835,0.010368
528,490.069,2.04053,1.17251,0.009056,0.436384,0.005824,0.004416,0.007392,0.014176,0.014624,0.670368,0.010272
529,674.072,1.48352,0.952544,0.008416,0.231424,0.004096,0.005728,0.008224,0.012672,0.015488,0.656288,0.010208
530,727.337,1.37488,0.953952,0.010112,0.228544,0.004832,0.00432,0.00752,0.012992,0.014304,0.661312,0.010016
531,681.531,1.46729,0.964608,0.009824,0.241344,0.004832,0.004096,0.00784,0.01264,0.014336,0.659488,0.010208
532,738.351,1.35437,2.09741,0.008544,0.245216,0.004864,0.004288,0.00752,0.013024,0.015424,1.7847,0.013824
533,374.594,2.66956,0.975776,0.008064,0.246752,0.005536,0.004704,0.006144,0.014336,0.014336,0.666976,0.008928
534,738.617,1.35388,0.982496,0.008544,0.245408,0.00448,0.016,0.00656,0.015552,0.019264,0.656864,0.009824
535,680.229,1.47009,0.9656,0.008096,0.252928,0.004096,0.005664,0.006624,0.014144,0.014144,0.651008,0.008896
536,491.54,2.03442,1.32301,0.010304,0.245632,0.00416,0.005504,0.006784,0.0136,0.014336,1.01043,0.012256
537,602.486,1.65979,0.953888,0.008352,0.22528,0.005312,0.0048,0.006272,0.013888,0.014432,0.665728,0.009824
538,708.222,1.41199,0.949728,0.009376,0.228192,0.004096,0.005792,0.006496,0.01408,0.014272,0.657664,0.00976
539,636.272,1.57166,0.988512,0.008352,0.25968,0.004512,0.005152,0.007168,0.012256,0.014336,0.667328,0.009728
540,782.575,1.27783,1.5873,0.008512,0.478464,0.006912,0.004096,0.007968,0.014112,0.0144,1.04278,0.010048
541,472.189,2.1178,0.952448,0.00832,0.23296,0.004608,0.005184,0.007008,0.012416,0.015584,0.65744,0.008928
542,748.401,1.33618,0.95136,0.008192,0.221184,0.005408,0.0048,0.007488,0.013056,0.014304,0.667296,0.009632
543,556.597,1.79663,1.3047,0.008512,0.58528,0.004544,0.00512,0.007072,0.012384,0.014336,0.657408,0.010048
544,552.878,1.80872,1.66502,0.008192,0.52416,0.006304,0.005728,0.00656,0.014304,0.01568,1.07386,0.01024
