,fps,duration,cudaTotal,kernComputeIndices-905,thrust::sort_by_key-909,kernResetIntBuffer-915,kernResetIntBuffer-916,kernIdentifyCellStartEnd-919,kernReshuffle-925,kernReshuffle-926,kernUpdateVelNeighborSearchCoherent-929,kernUpdatePos-934
avg_1024,1216.66,0.869723,0.358873,0.00612056,0.23385,0.00570656,0.00495256,0.00592856,0.00679166,0.00679463,0.0818947,0.00683344
max_1024,1732.29,2.45483,0.96736,0.02864,0.840576,0.045056,0.040448,0.022528,0.022176,0.022272,0.116672,0.022432
min_1024,407.36,0.577271,0.292576,0.004768,0.19136,0.004064,0.004064,0.004256,0.00592,0.005088,0.055392,0.005856
512,753.634,1.3269,0.335968,0.005792,0.209376,0.00528,0.004608,0.004416,0.007264,0.021408,0.057344,0.02048
513,1312.19,0.762085,0.302304,0.006144,0.20256,0.004288,0.005376,0.0064,0.006656,0.006144,0.057344,0.007392
514,1005.52,0.994507,0.586464,0.00592,0.486336,0.0072,0.004832,0.005824,0.00672,0.006144,0.05728,0.006208
515,855.919,1.16833,0.338112,0.005792,0.240192,0.005312,0.004768,0.00576,0.006656,0.006176,0.056736,0.00672
516,1056.76,0.946289,0.300224,0.005888,0.198944,0.005632,0.004576,0.006144,0.007424,0.006752,0.057504,0.00736
517,1326.42,0.753906,0.30368,0.005824,0.201632,0.005088,0.004608,0.005824,0.006656,0.006464,0.060992,0.006592
518,1329.22,0.752319,0.33104,0.006112,0.231456,0.00544,0.004544,0.005792,0.006496,0.006208,0.057536,0.007456
519,1022.08,0.978394,0.298784,0.006144,0.198656,0.005216,0.0048,0.00576,0.006688,0.006208,0.058592,0.00672
520,1169.62,0.85498,0.299008,0.006144,0.198656,0.005408,0.00464,0.006336,0.006144,0.007328,0.058208,0.006144
521,1518.16,0.658691,0.299008,0.006144,0.200704,0.005312,0.0048,0.00576,0.006528,0.006272,0.057344,0.006144
522,645.09,1.55017,0.311296,0.008192,0.210496,0.004544,0.00512,0.00512,0.007168,0.006752,0.05776,0.006144
523,1337.69,0.747559,0.299936,0.005024,0.202048,0.0048,0.004096,0.006144,0.00624,0.007424,0.058016,0.006144
524,1532.07,0.65271,0.301504,0.005824,0.199328,0.004192,0.005472,0.004768,0.007648,0.006688,0.060864,0.00672
525,1354.72,0.738159,0.296224,0.006144,0.194272,0.004384,0.005312,0.004928,0.007648,0.006656,0.059424,0.007456
526,1549.46,0.645386,0.521024,0.00512,0.417792,0.005728,0.004512,0.00608,0.006208,0.007264,0.0616,0.00672
527,950.9,1.05164,0.299392,0.005888,0.196256,0.004896,0.004288,0.006144,0.006144,0.007392,0.061696,0.006688
528,1648.62,0.606567,0.3008,0.006144,0.196416,0.004288,0.0056,0.005856,0.006752,0.006368,0.062624,0.006752
529,1327.5,0.753296,0.29904,0.005824,0.19856,0.004544,0.005152,0.005088,0.006144,0.00752,0.060064,0.006144
530,953.334,1.04895,0.540064,0.005824,0.422336,0.018432,0.005792,0.005824,0.006688,0.006272,0.06144,0.007456
531,1133.84,0.881958,0.301696,0.005824,0.199648,0.005696,0.004544,0.006016,0.006272,0.006144,0.060832,0.00672
532,1494.35,0.669189,0.301056,0.006144,0.198656,0.005664,0.004576,0.006144,0.007488,0.006752,0.058848,0.006784
533,1389.42,0.719727,0.298272,0.006144,0.198656,0.005312,0.004576,0.006016,0.006624,0.006144,0.057344,0.007456
534,1549.75,0.645264,0.295808,0.00592,0.197472,0.004224,0.005312,0.004928,0.007392,0.006784,0.057504,0.006272
535,1355.62,0.737671,0.477184,0.006144,0.378784,0.004224,0.005504,0.005824,0.006688,0.006528,0.057344,0.006144
536,1189.14,0.840942,0.294624,0.00608,0.194464,0.004256,0.005472,0.005792,0.006976,0.007456,0.057408,0.00672
537,1361.25,0.734619,0.292576,0.005792,0.194176,0.004864,0.004256,0.006144,0.007168,0.006592,0.055872,0.007712
538,1508.93,0.66272,0.305056,0.005824,0.201024,0.005824,0.004416,0.006176,0.007488,0.006752,0.060832,0.00672
539,1167.45,0.856567,0.598304,0.006336,0.426528,0.028832,0.040448,0.01232,0.006624,0.006144,0.063488,0.007584
540,935.801,1.0686,0.302368,0.006144,0.19456,0.004224,0.0056,0.00656,0.007264,0.006784,0.063776,0.007456
541,1354.72,0.738159,0.298112,0.006144,0.192512,0.005408,0.004704,0.005632,0.006656,0.006272,0.063488,0.007296
542,1531.79,0.652832,0.300768,0.00592,0.194912,0.005696,0.004512,0.006144,0.006144,0.007328,0.063392,0.00672
543,1426.93,0.700806,0.295712,0.004896,0.196352,0.004352,0.005248,0.004992,0.007456,0.00656,0.059584,0.006272
544,1385.19,0.721924,0.486208,0.004928,0.386784,0.004384,0.005344,0.004896,0.007552,0.006656,0.059008,0.006656
545,1106.43,0.903809,0.298208,0.006016,0.19264,0.006144,0.005216,0.006304,0.006656,0.0064,0.06144,0.007392
546,1527.5,0.654663,0.299744,0.005856,0.195584,0.004224,0.005472,0.005792,0.006784,0.0064,0.06304,0.006592
547,1257.21,0.79541,0.303264,0.005792,0.200704,0.004608,0.004096,0.006144,0.008032,0.006304,0.06144,0.006144
548,648.358,1.54236,0.333824,0.008192,0.227328,0.005152,0.004832,0.005792,0.00672,0.006208,0.062944,0.006656
549,974.774,1.02588,0.378528,0.006144,0.25552,0.004576,0.004096,0.006144,0.017952,0.00768,0.0696,0.006816
550,1332.25,0.75061,0.306464,0.005856,0.202336,0.004832,0.00432,0.006144,0.006208,0.00752,0.062048,0.0072
551,1642.67,0.608765,0.301056,0.006144,0.196608,0.006144,0.005152,0.005088,0.007232,0.006656,0.061888,0.006144
552,1426.18,0.701172,0.479232,0.006144,0.374784,0.005728,0.004512,0.006112,0.006176,0.007328,0.061792,0.006656
553,1095.33,0.912964,0.299008,0.006144,0.195648,0.004864,0.004288,0.006176,0.006112,0.006144,0.063488,0.006144
554,1511.16,0.661743,0.296576,0.005792,0.194656,0.004832,0.004096,0.006144,0.006208,0.007744,0.059776,0.007328
555,1346.48,0.742676,0.304512,0.006144,0.200704,0.005824,0.004416,0.006144,0.006144,0.006144,0.06144,0.007552
