,fps,duration,cudaTotal,kernComputeIndices-905,thrust::sort_by_key-909,kernResetIntBuffer-915,kernResetIntBuffer-916,kernIdentifyCellStartEnd-919,kernReshuffle-925,kernReshuffle-926,kernUpdateVelNeighborSearchCoherent-929,kernUpdatePos-934
avg_1024,35.5748,28.1348,26.9791,0.0712505,0.847304,0.00754641,0.00559709,0.0350861,0.106033,0.107442,25.6824,0.116438
max_1024,38.9917,36.7188,29.1232,0.103648,1.61142,0.026624,0.02048,0.0504,0.124544,0.335648,27.7616,0.508992
min_1024,27.234,25.6465,26.1464,0.06752,0.747232,0.006144,0.004032,0.032768,0.1024,0.103392,24.904,0.11264
512,35.3043,28.3252,26.457,0.06752,0.84208,0.006784,0.005152,0.03376,0.104288,0.105696,25.177,0.114688
513,36.6894,27.2559,26.4807,0.070432,0.811008,0.007648,0.00464,0.034816,0.104448,0.106496,25.2252,0.115968
514,36.4141,27.4619,27.7177,0.071296,0.765568,0.006912,0.004096,0.034816,0.104448,0.106464,26.5093,0.11472
515,34.7873,28.7461,26.4559,0.070112,0.794624,0.007808,0.005504,0.033824,0.105472,0.10704,25.2154,0.116064
516,36.4439,27.4395,27.6889,0.07168,0.761376,0.006624,0.005344,0.0336,0.104416,0.10608,26.4852,0.114656
517,34.6238,28.8818,27.8648,0.0712,0.81968,0.007552,0.004768,0.034784,0.106304,0.106208,26.5999,0.114432
518,34.4294,29.0449,26.6252,0.071712,0.880608,0.00784,0.004448,0.034368,0.104896,0.108096,25.2994,0.113824
519,35.9071,27.8496,26.5552,0.071648,0.815968,0.007584,0.004736,0.034784,0.104448,0.10784,25.2935,0.114688
520,36.3985,27.4736,27.7572,0.071744,0.79504,0.006272,0.005888,0.033184,0.106368,0.106464,26.5175,0.114688
521,34.5514,28.9424,27.7493,0.070624,0.84992,0.007648,0.00464,0.034816,0.104448,0.106464,26.4558,0.115008
522,34.3936,29.0752,26.6263,0.071328,0.912,0.007488,0.00464,0.034112,0.10464,0.104992,25.2724,0.114688
523,36.0868,27.7109,27.8307,0.070048,0.878496,0.006208,0.006144,0.034272,0.1048,0.105696,26.51,0.114976
524,34.4017,29.0684,26.5577,0.07104,0.864864,0.006176,0.00576,0.034208,0.10544,0.108352,25.247,0.114848
525,36.3224,27.5312,26.4491,0.07168,0.798176,0.006688,0.005952,0.034112,0.105344,0.106208,25.205,0.115904
526,36.3327,27.5234,27.6869,0.070656,0.795648,0.0072,0.004832,0.03424,0.104512,0.106432,26.4487,0.114688
527,34.5934,28.9072,26.5304,0.07024,0.8224,0.007008,0.005728,0.0344,0.1112,0.104672,25.2598,0.11488
528,36.4244,27.4541,26.4684,0.07168,0.78848,0.00768,0.004608,0.034304,0.111008,0.1064,25.2295,0.114688
529,36.462,27.4258,27.6842,0.071136,0.774688,0.007936,0.005536,0.033664,0.104416,0.106496,26.4658,0.114496
530,34.7909,28.7432,26.4462,0.0704,0.770048,0.00624,0.005824,0.034144,0.103392,0.107808,25.2336,0.114784
531,36.3043,27.5449,27.7321,0.070816,0.766944,0.007776,0.004544,0.034784,0.104448,0.107936,26.5202,0.114688
532,34.2578,29.1904,27.7035,0.071008,0.78464,0.006592,0.005376,0.033504,0.108352,0.10672,26.4745,0.1128
533,35.0757,28.5098,26.6031,0.07136,0.909664,0.007648,0.004608,0.034848,0.104416,0.106144,25.2498,0.114592
534,36.0411,27.7461,26.6363,0.071712,0.896064,0.007072,0.004096,0.034816,0.104448,0.10832,25.2951,0.11472
535,36.0792,27.7168,28.618,0.073568,0.825504,0.008128,0.005536,0.03344,0.105632,0.105312,27.3449,0.116
536,33.7853,29.5986,26.4309,0.071424,0.794752,0.006688,0.005184,0.033728,0.104448,0.106496,25.1921,0.116128
537,36.0221,27.7607,26.5562,0.071424,0.860672,0.007616,0.00464,0.034816,0.104224,0.10592,25.25,0.116896
538,36.4102,27.4648,27.7877,0.070496,0.768,0.007456,0.004832,0.03408,0.104416,0.105216,26.5789,0.114336
539,34.726,28.7969,26.4489,0.071616,0.763968,0.008,0.005536,0.033568,0.106496,0.106496,25.2375,0.115744
540,36.194,27.6289,26.4547,0.070304,0.782112,0.006336,0.005568,0.033344,0.106304,0.107712,25.2262,0.116736
541,36.1046,27.6973,27.7074,0.071616,0.79376,0.007072,0.005536,0.0344,0.105472,0.10576,26.4691,0.11472
542,34.6696,28.8438,26.772,0.070176,0.765568,0.006528,0.005408,0.033504,0.105568,0.105376,25.5663,0.113536
543,35.5778,28.1074,26.6017,0.0736,0.885184,0.006464,0.006144,0.033888,0.105056,0.105888,25.2691,0.116416
544,35.916,27.8428,27.817,0.070944,0.856736,0.006208,0.005728,0.034304,0.104672,0.105152,26.5134,0.119872
545,34.7001,28.8184,26.5052,0.07136,0.776512,0.007552,0.004736,0.034816,0.105536,0.105408,25.2838,0.115456
546,36.0158,27.7656,27.9101,0.071232,0.893376,0.007648,0.00464,0.034528,0.104704,0.106528,26.5742,0.113248
547,34.426,29.0479,27.91,0.070656,0.87552,0.00736,0.00496,0.034784,0.104448,0.106496,26.5912,0.11456
548,33.9478,29.457,26.595,0.07168,0.865984,0.006464,0.005472,0.043296,0.104832,0.106496,25.2763,0.114464
549,36.111,27.6924,26.6718,0.071616,0.920352,0.022496,0.006144,0.034432,0.104832,0.112672,25.2805,0.118816
550,36.2081,27.6182,27.8401,0.071552,0.81968,0.007648,0.00464,0.034272,0.104416,0.105056,26.5769,0.116
551,34.6086,28.8945,26.6462,0.07168,0.866304,0.007456,0.004864,0.034784,0.10352,0.105376,25.3353,0.11696
552,36.1136,27.6904,26.52,0.070144,0.78608,0.006464,0.005472,0.034528,0.103456,0.108448,25.2899,0.115552
553,36.303,27.5459,27.7444,0.07168,0.763392,0.006656,0.006016,0.033984,0.11472,0.104864,26.5283,0.114848
554,34.5759,28.9219,26.9724,0.069856,0.825344,0.00784,0.004448,0.034272,0.104992,0.10448,25.7082,0.112928
555,35.0181,28.5566,26.8329,0.07312,1.1311,0.007776,0.004544,0.034784,0.103712,0.104864,25.2578,0.115168
556,36.3585,27.5039,27.7459,0.071296,0.784704,0.0064,0.0056,0.03424,0.103328,0.106496,26.519,0.114816
557,34.5864,28.9131,26.4491,0.071392,0.798784,0.006368,0.006144,0.034272,0.102944,0.106496,25.2067,0.115968
558,36.2529,27.584,27.845,0.071296,0.82608,0.007776,0.004512,0.034464,0.10624,0.106368,26.5736,0.114656
559,34.4851,28.998,27.8091,0.071296,0.84384,0.006464,0.006144,0.033856,0.105408,0.105856,26.5222,0.114016
560,34.513,28.9746,26.4581,0.071424,0.785824,0.007008,0.004096,0.034816,0.104448,0.108128,25.2277,0.114688
561,36.4854,27.4082,26.4785,0.070944,0.774336,0.006688,0.005952,0.034496,0.104736,0.106272,25.2595,0.115584
562,36.2966,27.5508,27.8068,0.069632,0.836896,0.00688,0.004096,0.034816,0.106496,0.107584,26.5164,0.124064
563,34.3786,29.0879,26.5058,0.070176,0.833536,0.007168,0.00512,0.034624,0.105824,0.106944,25.2277,0.114752
564,35.7967,27.9355,26.5667,0.07168,0.877824,0.006912,0.004096,0.034816,0.105504,0.107488,25.2436,0.114688
565,36.6736,27.2676,27.7034,0.073472,0.812672,0.006912,0.005728,0.034368,0.105152,0.104608,26.4458,0.114688
566,34.8916,28.6602,26.4758,0.071296,0.764288,0.007232,0.004864,0.032992,0.104416,0.107808,25.2689,0.114016
567,35.7043,28.0078,27.8615,0.071904,0.89728,0.007296,0.004992,0.034368,0.104896,0.10608,26.5196,0.115104
568,34.5969,28.9043,27.8624,0.071168,0.84448,0.007872,0.004416,0.034432,0.104608,0.10576,26.5756,0.114112
569,34.7142,28.8066,26.4964,0.070944,0.823136,0.00704,0.005728,0.033216,0.105504,0.1136,25.2211,0.116128
570,35.1842,28.4219,26.5158,0.070208,0.875968,0.00672,0.005216,0.033728,0.104576,0.106336,25.1982,0.114816
571,37.1445,26.9219,27.8391,0.070304,0.82848,0.007072,0.005568,0.033344,0.105664,0.107008,26.568,0.113664
572,34.5736,28.9238,26.5518,0.071168,0.850432,0.008064,0.004224,0.034816,0.111904,0.106368,25.2499,0.115008
573,36.4984,27.3984,26.4649,0.070656,0.772096,0.007712,0.004544,0.034816,0.10448,0.108512,25.2457,0.116384
574,36.4517,27.4336,27.683,0.071328,0.770656,0.007744,0.004512,0.034208,0.104736,0.106496,26.4702,0.11312
575,34.8798,28.6699,26.54,0.07136,0.776544,0.007616,0.00464,0.034816,0.105984,0.10496,25.3188,0.115264
576,36.3249,27.5293,27.6742,0.069632,0.769504,0.006688,0.005248,0.033696,0.104416,0.106528,26.4639,0.114592
577,34.8964,28.6562,27.7305,0.070496,0.770048,0.007456,0.004832,0.034816,0.104448,0.106496,26.5174,0.114528
578,34.6297,28.877,26.4863,0.069856,0.851968,0.007968,0.00432,0.034816,0.104448,0.107584,25.1893,0.116064
579,36.2401,27.5938,26.4771,0.070272,0.819168,0.0072,0.005088,0.034624,0.10464,0.108544,25.2109,0.116672
580,36.4568,27.4297,27.7973,0.071104,0.788832,0.006368,0.005568,0.033376,0.105696,0.105216,26.5667,0.114496
581,34.4642,29.0156,26.4765,0.069632,0.823136,0.006304,0.006144,0.034432,0.104832,0.106496,25.2109,0.114688
