,fps,duration,cudaTotal,kernComputeIndices-905,thrust::sort_by_key-909,kernResetIntBuffer-915,kernResetIntBuffer-916,kernIdentifyCellStartEnd-919,kernReshuffle-925,kernReshuffle-926,kernUpdateVelNeighborSearchCoherent-929,kernUpdatePos-934
avg_1024,572.472,1.80524,1.29645,0.0125859,0.264067,0.00605313,0.00542856,0.0110258,0.0140428,0.0168203,0.953126,0.0132968
max_1024,1227.63,3.38379,2.04816,0.067776,0.558464,0.063488,0.028064,0.045056,0.065952,0.03344,1.61766,0.282624
min_1024,295.527,0.814575,1.07725,0.010656,0.2168,0.004096,0.004096,0.009248,0.011968,0.01488,0.77216,0.01056
512,511.648,1.95447,1.13178,0.012288,0.275712,0.004864,0.005696,0.010688,0.014048,0.016384,0.779808,0.012288
513,630.348,1.58643,1.3135,0.014048,0.451552,0.005312,0.00496,0.01024,0.016352,0.016416,0.782336,0.012288
514,523.651,1.90967,1.35578,0.012288,0.496544,0.005408,0.0048,0.01024,0.014336,0.016384,0.783488,0.012288
515,686.845,1.45593,1.40762,0.01088,0.239616,0.005408,0.004832,0.01024,0.013376,0.01648,1.0945,0.012288
516,453.072,2.20715,1.0855,0.012576,0.234112,0.005856,0.004384,0.01152,0.013056,0.016384,0.77536,0.012256
517,543.777,1.83899,1.08787,0.014048,0.232064,0.005696,0.004576,0.011296,0.013248,0.016416,0.778208,0.01232
518,685.466,1.45886,1.08339,0.01232,0.230752,0.004736,0.005728,0.010656,0.013984,0.016448,0.77648,0.012288
519,666.179,1.5011,1.40666,0.011904,0.229632,0.004416,0.006144,0.01024,0.013856,0.016768,1.10134,0.012352
520,551.204,1.81421,1.08368,0.01216,0.225568,0.004768,0.005728,0.010656,0.013472,0.015392,0.783616,0.01232
521,510.532,1.95874,1.09398,0.014368,0.2344,0.00528,0.005024,0.01024,0.013504,0.016928,0.78192,0.01232
522,676.633,1.47791,1.07971,0.012064,0.227488,0.004576,0.006144,0.010272,0.014336,0.016352,0.776192,0.012288
523,630.93,1.58496,1.41245,0.012288,0.230432,0.005088,0.005376,0.010848,0.012448,0.016384,1.10717,0.012416
524,515.577,1.93958,1.08541,0.012192,0.232704,0.00496,0.005376,0.010752,0.013568,0.016384,0.777216,0.012256
525,731.494,1.36707,1.66672,0.011808,0.46688,0.006816,0.005888,0.010496,0.01616,0.016384,1.11971,0.012576
526,489.513,2.04285,1.08022,0.011168,0.230464,0.005024,0.005664,0.01072,0.014144,0.016192,0.774528,0.01232
527,639.95,1.56262,1.40902,0.012288,0.228448,0.005024,0.00544,0.010656,0.012576,0.016384,1.10592,0.012288
528,562.135,1.77893,1.08749,0.012448,0.235296,0.005248,0.005056,0.01024,0.014272,0.016352,0.776288,0.012288
529,483.104,2.06995,1.10224,0.014432,0.243104,0.005024,0.005472,0.010912,0.012288,0.016384,0.782336,0.012288
530,677.081,1.47693,1.08544,0.01232,0.225152,0.005312,0.005024,0.01136,0.013216,0.016384,0.784384,0.012288
531,664.504,1.50488,1.39933,0.011968,0.225696,0.004544,0.005888,0.010496,0.01344,0.01632,1.09843,0.012544
532,356.608,2.8042,1.42954,0.012288,0.558464,0.004736,0.005504,0.01088,0.013696,0.014976,0.796704,0.012288
533,583.268,1.71448,1.09978,0.014336,0.241696,0.006112,0.005312,0.010592,0.012768,0.016384,0.780288,0.012288
534,689.562,1.4502,1.08099,0.012288,0.227008,0.005824,0.004736,0.010304,0.014272,0.016384,0.777792,0.012384
535,675.796,1.47974,1.26307,0.012192,0.40496,0.004736,0.005792,0.010592,0.015936,0.016512,0.780128,0.012224
536,587.619,1.70178,1.42115,0.012288,0.231424,0.005664,0.004576,0.011264,0.013344,0.016096,1.11027,0.016224
537,483.846,2.06677,1.08752,0.011904,0.227712,0.006144,0.005216,0.010688,0.012768,0.016384,0.784384,0.01232
538,667.699,1.49768,1.08883,0.012128,0.227488,0.005824,0.004416,0.01136,0.013216,0.016384,0.78576,0.012256
539,656.358,1.52356,1.2744,0.01184,0.416672,0.00528,0.005024,0.01024,0.016416,0.016352,0.780288,0.012288
540,602.663,1.6593,1.08627,0.011168,0.2272,0.005696,0.004544,0.01136,0.013216,0.016128,0.78464,0.01232
541,429.463,2.32849,1.11158,0.015648,0.25456,0.005248,0.00512,0.01024,0.013472,0.016608,0.7784,0.012288
542,704.143,1.42017,1.09277,0.012288,0.229376,0.005696,0.004544,0.010304,0.014272,0.029888,0.774048,0.012352
543,629.476,1.58862,1.2575,0.011968,0.40592,0.005728,0.004512,0.011392,0.015232,0.016352,0.77408,0.01232
544,610.796,1.63721,1.08954,0.012288,0.227328,0.005408,0.004832,0.01024,0.014368,0.016352,0.786432,0.012288
545,436.093,2.29309,1.09507,0.01456,0.235168,0.004512,0.005952,0.010432,0.012288,0.016384,0.783424,0.012352
546,702.332,1.42383,1.08512,0.01232,0.228,0.005408,0.004832,0.01024,0.014336,0.016384,0.781344,0.012256
547,670.541,1.49133,1.26362,0.012128,0.405664,0.005536,0.004704,0.01024,0.016384,0.016384,0.781376,0.0112
548,590.755,1.69275,1.08746,0.012128,0.231168,0.0048,0.005664,0.010112,0.012896,0.016384,0.781888,0.012416
549,462.302,2.16309,1.09123,0.014112,0.233888,0.005568,0.004672,0.011488,0.01264,0.016512,0.780064,0.012288
550,682.894,1.46436,1.08285,0.012256,0.223264,0.005984,0.005632,0.010848,0.0144,0.016384,0.781856,0.012224
551,653.113,1.53113,1.43443,0.011072,0.264192,0.005952,0.00432,0.01024,0.013856,0.0168,1.09571,0.012288
552,543.669,1.83936,1.0777,0.012064,0.230048,0.005696,0.004544,0.01024,0.014336,0.01632,0.77216,0.012288
553,519.204,1.92603,1.08762,0.014272,0.229568,0.006144,0.00528,0.010464,0.012896,0.016384,0.781344,0.011264
554,677.305,1.47644,1.08752,0.012288,0.22528,0.00592,0.00432,0.011552,0.01312,0.016288,0.786432,0.01232
555,669.828,1.49292,1.39997,0.011936,0.226912,0.005024,0.00544,0.010688,0.012544,0.016384,1.09773,0.013312
556,540.369,1.85059,1.09232,0.012256,0.230176,0.006112,0.005312,0.010624,0.012736,0.016384,0.786432,0.012288
557,658.309,1.51904,1.67741,0.01232,0.470272,0.00688,0.00576,0.010624,0.015872,0.016704,1.12659,0.012384
558,482.564,2.07227,1.08339,0.012064,0.229728,0.005536,0.004704,0.011616,0.013088,0.016256,0.778112,0.012288
559,662.408,1.50964,1.42054,0.012288,0.224896,0.00448,0.005984,0.0104,0.012288,0.017504,1.11914,0.013568
560,432.684,2.31116,1.12026,0.01232,0.26384,0.004416,0.006112,0.010272,0.014336,0.015968,0.780704,0.012288
561,483.218,2.06946,1.11027,0.01424,0.250208,0.005568,0.004672,0.010304,0.013888,0.016448,0.782656,0.012288
562,733.13,1.36401,1.08899,0.012192,0.231136,0.004544,0.005952,0.010432,0.014208,0.016416,0.781824,0.012288
563,670.322,1.49182,1.26918,0.012288,0.404672,0.004928,0.005632,0.010656,0.016,0.01664,0.786592,0.011776
564,585.394,1.70825,1.08445,0.012288,0.229376,0.005952,0.004288,0.011616,0.01296,0.016384,0.77824,0.013344
565,456.201,2.19202,1.12486,0.013312,0.262144,0.005472,0.004768,0.010304,0.013696,0.016512,0.786336,0.01232
566,675.016,1.48145,1.08208,0.012128,0.226176,0.005312,0.004928,0.01024,0.014208,0.016448,0.780352,0.012288
567,667.808,1.49744,1.40752,0.012032,0.229312,0.00496,0.005504,0.010624,0.012544,0.016416,1.10384,0.012288
568,542.229,1.84424,1.43363,0.012288,0.233504,0.005472,0.004736,0.010304,0.01424,0.016352,1.12221,0.014528
569,478.784,2.08862,1.0793,0.011872,0.229824,0.00608,0.005184,0.010656,0.012864,0.016384,0.774144,0.012288
570,669.226,1.49426,1.09158,0.012288,0.229376,0.005824,0.004416,0.011424,0.01328,0.016256,0.786432,0.012288
571,647.18,1.54517,1.43357,0.011808,0.250848,0.006144,0.005984,0.010016,0.012544,0.016512,1.10704,0.012672
572,564.849,1.77039,1.07725,0.012288,0.223264,0.005376,0.004832,0.01024,0.014208,0.016416,0.778336,0.012288
573,451.35,2.21558,1.09773,0.014336,0.235328,0.004288,0.006144,0.011904,0.012672,0.016384,0.784384,0.012288
574,668.68,1.49548,1.08954,0.012288,0.224832,0.004544,0.005984,0.0104,0.014144,0.016288,0.788768,0.012288
575,660.539,1.51392,1.26438,0.011136,0.404832,0.004608,0.00592,0.010496,0.016096,0.01664,0.782336,0.01232
576,614.277,1.62793,1.08339,0.01232,0.223072,0.00528,0.005088,0.01024,0.014208,0.016192,0.784704,0.012288
577,499.756,2.00098,1.09795,0.014208,0.235872,0.00528,0.00496,0.01152,0.012928,0.016384,0.784512,0.012288
578,680.738,1.46899,1.09568,0.013408,0.238496,0.005696,0.005952,0.010656,0.013888,0.016288,0.779008,0.012288
579,648.717,1.5415,1.40083,0.012192,0.22672,0.0048,0.004352,0.011456,0.012864,0.016416,1.09926,0.012768
580,558.266,1.79126,1.08378,0.01232,0.223552,0.006144,0.005216,0.01072,0.01376,0.016704,0.78304,0.01232
581,439.768,2.27393,1.10182,0.014336,0.243712,0.005376,0.004864,0.01024,0.014336,0.016384,0.780288,0.012288
582,762.188,1.31201,1.08301,0.01232,0.227296,0.005824,0.004416,0.012064,0.012768,0.016128,0.78,0.012192
583,646.159,1.54761,1.40493,0.012288,0.22528,0.006016,0.004352,0.012128,0.01232,0.016416,1.10314,0.012992
584,600.586,1.66504,1.08282,0.012352,0.22288,0.004768,0.005696,0.01056,0.013472,0.015328,0.785472,0.012288
585,666.179,1.5011,1.6737,0.011968,0.467648,0.007488,0.004832,0.010208,0.016384,0.016384,1.1264,0.012384
586,471.265,2.12195,1.08877,0.012288,0.229376,0.005664,0.004576,0.01152,0.013056,0.016384,0.783616,0.012288
587,682.098,1.46606,1.40438,0.01232,0.223232,0.005888,0.005408,0.010656,0.012832,0.016384,1.10387,0.013792
588,550.316,1.81714,1.09002,0.013056,0.226496,0.004928,0.005536,0.01072,0.013568,0.015232,0.788192,0.012288
589,623.44,1.604,1.71466,0.012,0.44928,0.046208,0.013088,0.01136,0.01536,0.016384,1.13869,0.012288
590,488.433,2.04736,1.08035,0.01232,0.224544,0.0048,0.005664,0.010464,0.013728,0.0152,0.781312,0.01232
591,672.799,1.48633,1.39686,0.011296,0.2232,0.005568,0.004672,0.010272,0.013664,0.016576,1.09818,0.01344
592,556.219,1.79785,1.08858,0.012256,0.222304,0.005056,0.00544,0.010528,0.012704,0.016384,0.791616,0.012288
593,638.802,1.56543,1.69651,0.01104,0.491488,0.007776,0.004512,0.011392,0.015232,0.016384,1.12618,0.012512
594,324.346,3.08313,1.11542,0.01216,0.249312,0.005056,0.005408,0.012,0.013312,0.016416,0.788448,0.013312
