,fps,duration,cudaTotal,kernComputeIndices-905,thrust::sort_by_key-909,kernResetIntBuffer-915,kernResetIntBuffer-916,kernIdentifyCellStartEnd-919,kernReshuffle-925,kernReshuffle-926,kernUpdateVelNeighborSearchCoherent-929,kernUpdatePos-934
avg_1024,1286.52,0.818314,0.329568,0.00563334,0.229303,0.00542022,0.00491969,0.005318,0.00589463,0.00578406,0.0618174,0.00547669
max_1024,1756.81,2.1123,0.782688,0.043008,0.685664,0.047104,0.020064,0.033632,0.029216,0.020128,0.087296,0.015776
min_1024,473.417,0.569214,0.273632,0.004384,0.192224,0.004064,0.004,0.004096,0.004448,0.004256,0.041728,0.004128
512,1136.67,0.879761,0.290816,0.005632,0.209408,0.004256,0.0056,0.004512,0.006112,0.006144,0.04304,0.006112
513,1699.94,0.588257,0.280576,0.006144,0.20032,0.00448,0.005152,0.005088,0.006176,0.00608,0.042688,0.004448
514,1423.71,0.702393,0.280096,0.006112,0.19872,0.00528,0.0048,0.004256,0.006112,0.005952,0.0432,0.005664
515,982.019,1.01831,0.293088,0.005408,0.211904,0.005216,0.0048,0.00432,0.006144,0.006144,0.043136,0.006016
516,1581.16,0.632446,0.278528,0.006016,0.196768,0.005696,0.004512,0.005984,0.005696,0.004896,0.042816,0.006144
517,1327.07,0.75354,0.282624,0.0056,0.20048,0.004864,0.005312,0.004928,0.00592,0.005696,0.045568,0.004256
518,1406.83,0.710815,0.284224,0.005408,0.203776,0.004256,0.005568,0.004512,0.006144,0.006048,0.043104,0.005408
519,523.584,1.90991,0.285728,0.00816,0.202784,0.005184,0.0048,0.004352,0.006144,0.006144,0.04272,0.00544
520,707.671,1.41309,0.560032,0.004992,0.48128,0.004256,0.005664,0.004416,0.006144,0.00608,0.042784,0.004416
521,1276.81,0.783203,0.294944,0.006144,0.21472,0.004416,0.005248,0.004992,0.00576,0.005536,0.043296,0.004832
522,1007.25,0.992798,0.3152,0.006144,0.233472,0.005152,0.0048,0.004416,0.006112,0.00592,0.043232,0.005952
523,1068.75,0.935669,0.287968,0.00608,0.2048,0.00416,0.005472,0.004768,0.0072,0.0064,0.043712,0.005376
524,1251.07,0.799316,0.3216,0.005024,0.239296,0.0056,0.004032,0.004608,0.004544,0.005728,0.047296,0.005472
525,950.679,1.05188,0.522048,0.00592,0.41984,0.020704,0.006144,0.005504,0.005856,0.005024,0.047104,0.005952
526,1238.02,0.807739,0.300352,0.005728,0.214592,0.004832,0.004224,0.005792,0.006432,0.005824,0.047488,0.00544
527,1375.65,0.726929,0.325632,0.005696,0.240064,0.005792,0.004448,0.005504,0.00576,0.00512,0.048448,0.0048
528,1405.63,0.711426,0.28672,0.00544,0.20096,0.004544,0.004192,0.006048,0.006112,0.005536,0.04896,0.004928
529,1243.66,0.804077,0.289184,0.004704,0.2048,0.00544,0.0048,0.006176,0.00608,0.005856,0.045376,0.005952
530,1011.23,0.988892,0.297984,0.00544,0.2128,0.004992,0.005408,0.004832,0.006144,0.006144,0.046976,0.005248
531,1489.73,0.671265,0.283104,0.004576,0.200704,0.006112,0.004096,0.005984,0.005696,0.004864,0.04656,0.004512
532,1529.5,0.653809,0.287712,0.005088,0.202784,0.005792,0.004416,0.005568,0.00672,0.006144,0.046272,0.004928
533,1339.22,0.746704,0.309024,0.00544,0.22736,0.0048,0.004064,0.006016,0.00576,0.00464,0.045024,0.00592
534,665.367,1.50293,0.30672,0.007424,0.223264,0.004832,0.004128,0.005856,0.0056,0.006144,0.04384,0.005632
535,1409.98,0.709229,0.284896,0.004576,0.204192,0.004672,0.004096,0.006048,0.005824,0.00576,0.043808,0.00592
536,1452.22,0.688599,0.280576,0.005856,0.198944,0.00576,0.00448,0.005312,0.00496,0.006112,0.04464,0.004512
537,1433.17,0.697754,0.28272,0.00512,0.20064,0.00416,0.005824,0.004416,0.006144,0.006144,0.044896,0.005376
538,1222.69,0.817871,0.280096,0.00544,0.195168,0.004192,0.005952,0.004288,0.006176,0.006112,0.047104,0.005664
539,1483.25,0.674194,0.282624,0.005728,0.194976,0.00528,0.004576,0.00448,0.006144,0.005664,0.05088,0.004896
540,1322.36,0.756226,0.287744,0.005728,0.197024,0.005632,0.004608,0.005248,0.004992,0.006144,0.0512,0.007168
541,1212.91,0.824463,0.316672,0.005792,0.22768,0.005184,0.0048,0.004384,0.006112,0.006144,0.051136,0.00544
542,1512,0.661377,0.52848,0.006144,0.438272,0.008,0.004288,0.005696,0.00576,0.004928,0.050752,0.00464
543,899.725,1.11145,0.288032,0.006144,0.201728,0.004864,0.004352,0.0056,0.006432,0.005696,0.047808,0.005408
544,1358.99,0.73584,0.282592,0.006144,0.195712,0.004896,0.004192,0.006144,0.006144,0.006144,0.047136,0.00608
545,1412.41,0.708008,0.285248,0.004672,0.198176,0.004576,0.004096,0.006144,0.005696,0.0064,0.050432,0.005056
546,1528.07,0.654419,0.310944,0.00592,0.221312,0.004192,0.005984,0.004352,0.006048,0.006144,0.0512,0.005792
547,1159.68,0.862305,0.290272,0.004512,0.2024,0.004448,0.005184,0.00496,0.005664,0.004704,0.052992,0.005408
548,1428.17,0.700195,0.2848,0.005536,0.1968,0.004512,0.005152,0.00496,0.00576,0.005632,0.05184,0.004608
549,1445.82,0.69165,0.290112,0.006016,0.198784,0.004096,0.006144,0.005344,0.005984,0.005056,0.053248,0.00544
550,1271.46,0.786499,0.29984,0.0048,0.2128,0.004288,0.005184,0.005056,0.005856,0.005728,0.051488,0.00464
551,1493.26,0.669678,0.530432,0.006144,0.438272,0.007648,0.00464,0.006048,0.00576,0.005696,0.050112,0.006112
552,895.105,1.11719,0.292896,0.004928,0.204832,0.005312,0.0048,0.004352,0.005984,0.006144,0.051104,0.00544
553,1334.64,0.749268,0.283264,0.004704,0.196096,0.004608,0.004096,0.00608,0.00576,0.005728,0.051616,0.004576
554,1622.18,0.616455,0.285856,0.006048,0.198752,0.006048,0.004192,0.005856,0.005728,0.0048,0.049056,0.005376
555,1295.18,0.772095,0.284544,0.005504,0.19904,0.004384,0.005248,0.00496,0.006144,0.00608,0.047168,0.006016
556,1503.95,0.664917,0.466752,0.005408,0.377696,0.004256,0.005472,0.004768,0.006144,0.005728,0.051616,0.005664
557,1132.74,0.882812,0.285664,0.005088,0.198656,0.00416,0.005472,0.004704,0.006144,0.00576,0.049536,0.006144
558,1483.25,0.674194,0.284544,0.005664,0.19648,0.004704,0.004096,0.006144,0.005984,0.005888,0.049568,0.006016
