,fps,duration,cudaTotal,kernComputeIndices-836,thrust::sort_by_key-840,kernResetIntBuffer-846,kernResetIntBuffer-847,kernIdentifyCellStartEnd-850,kernUpdateVelNeighborSearchScattered-857,kernUpdatePos-862
avg_1024,1034.09,1.01684,0.524711,0.0061605,0.268311,0.005212,0.00498669,0.00556641,0.225474,0.00899953
max_1024,1583.3,3.59619,2.18685,0.043008,1.95763,0.045696,0.024928,0.022592,0.536576,0.284608
min_1024,278.072,0.631592,0.424512,0.004736,0.20688,0.004064,0.004064,0.004256,0.18256,0.00496
512,1141.42,0.876099,0.460288,0.005824,0.242368,0.00576,0.00448,0.005888,0.189952,0.006016
513,1191.22,0.839478,0.434176,0.006144,0.220384,0.004896,0.004096,0.006144,0.186368,0.006144
514,1119.58,0.893188,0.461664,0.006496,0.22304,0.0048,0.004096,0.006176,0.210912,0.006144
515,1192.78,0.838379,0.456704,0.006144,0.231424,0.004096,0.005792,0.005472,0.197632,0.006144
516,872.603,1.146,0.954464,0.005824,0.448928,0.034816,0.00576,0.004576,0.448448,0.006112
517,720.873,1.38721,0.68832,0.006336,0.462848,0.00576,0.0056,0.005024,0.196704,0.006048
518,1124.81,0.889038,0.443584,0.006144,0.216384,0.0048,0.004096,0.006144,0.200032,0.005984
519,1160.01,0.862061,0.458752,0.006176,0.24368,0.00528,0.004896,0.005472,0.187104,0.006144
520,1190.7,0.839844,0.44384,0.006144,0.221216,0.005344,0.004864,0.005632,0.194592,0.006048
521,823.151,1.21484,0.463616,0.00496,0.233376,0.005568,0.004672,0.005664,0.203232,0.006144
522,1353.83,0.738647,0.44144,0.006176,0.225248,0.0056,0.00464,0.005728,0.188224,0.005824
523,867.705,1.15247,0.903168,0.00576,0.689952,0.004704,0.006144,0.005792,0.184672,0.006144
524,832.52,1.20117,0.671872,0.005824,0.450176,0.004928,0.006144,0.005568,0.193088,0.006144
525,1175.15,0.850952,0.452288,0.00608,0.22944,0.005312,0.004896,0.00608,0.194496,0.005984
526,1163.14,0.859741,0.424512,0.005824,0.209792,0.005824,0.004416,0.00592,0.186592,0.006144
527,1231.88,0.811768,0.44096,0.004992,0.216928,0.005856,0.004384,0.006016,0.196736,0.006048
528,1095.77,0.912598,0.463648,0.00496,0.241024,0.004672,0.005152,0.005088,0.196608,0.006144
529,1088.49,0.918701,0.463328,0.005088,0.239616,0.00592,0.00432,0.006048,0.196288,0.006048
530,1205.24,0.829712,0.67584,0.006144,0.454624,0.006304,0.006016,0.005952,0.190656,0.006144
531,764.821,1.3075,0.436256,0.005792,0.221568,0.005504,0.004736,0.005632,0.18688,0.006144
532,875.962,1.1416,0.44032,0.005952,0.221312,0.00416,0.005632,0.00464,0.19248,0.006144
533,1365.56,0.7323,0.43824,0.006144,0.216416,0.004768,0.004096,0.006176,0.194528,0.006112
534,1150.4,0.869263,0.440704,0.006496,0.216864,0.004352,0.005472,0.004768,0.196608,0.006144
535,1260.11,0.793579,0.43184,0.005824,0.216992,0.004512,0.005312,0.004928,0.188224,0.006048
536,724.443,1.38037,0.448064,0.006144,0.233472,0.004096,0.005728,0.004544,0.188,0.00608
537,1390.6,0.719116,0.444736,0.005792,0.223904,0.005536,0.004704,0.005664,0.192992,0.006144
