,fps,duration,cudaTotal,kernComputeIndices-836,thrust::sort_by_key-840,kernResetIntBuffer-846,kernResetIntBuffer-847,kernIdentifyCellStartEnd-850,kernUpdateVelNeighborSearchScattered-857,kernUpdatePos-862
avg_1024,1265.65,0.832302,0.334645,0.00566834,0.224801,0.00561916,0.00496228,0.00527509,0.0828243,0.00549444
max_1024,1716.32,4.22864,0.635488,0.032768,0.52224,0.044768,0.023904,0.014336,0.129024,0.018528
min_1024,236.483,0.582642,0.27616,0.004096,0.189184,0.004064,0.004096,0.004096,0.053952,0.004352
512,1135.41,0.880737,0.32944,0.004512,0.243712,0.005504,0.004736,0.005376,0.06016,0.00544
513,885.526,1.12927,0.337856,0.00544,0.252608,0.005888,0.004352,0.00576,0.057728,0.00608
514,1320.23,0.757446,0.306976,0.0048,0.222368,0.004896,0.00416,0.005952,0.059104,0.005696
515,985.089,1.01514,0.3256,0.006176,0.238688,0.004928,0.00416,0.00592,0.059616,0.006112
516,969.927,1.03101,0.347808,0.004672,0.261408,0.004832,0.004096,0.006112,0.061312,0.005376
517,1303.01,0.767456,0.324064,0.00464,0.237504,0.004096,0.005696,0.004544,0.06144,0.006144
518,888.118,1.12598,0.550528,0.006048,0.419744,0.044768,0.006624,0.005536,0.062048,0.00576
519,299.382,3.34021,0.338912,0.005088,0.251904,0.005536,0.004736,0.00544,0.061472,0.004736
520,1265.17,0.790405,0.462848,0.006144,0.376832,0.005792,0.004448,0.005696,0.057792,0.006144
521,917.049,1.09045,0.335872,0.006016,0.25408,0.005248,0.004896,0.005248,0.055456,0.004928
522,1178.71,0.848389,0.313376,0.00576,0.228928,0.004896,0.004128,0.005984,0.059072,0.004608
523,1276.81,0.783203,0.309248,0.006144,0.22528,0.005632,0.004608,0.005728,0.05728,0.004576
524,605.469,1.65161,0.350944,0.006912,0.265472,0.004832,0.004096,0.006112,0.057408,0.006112
525,236.483,4.22864,0.37744,0.004704,0.292672,0.004288,0.005536,0.004704,0.06048,0.005056
526,792.11,1.26245,0.635488,0.004704,0.52224,0.03056,0.0056,0.0048,0.06144,0.006144
527,986.988,1.01318,0.354336,0.005664,0.26672,0.005408,0.004832,0.005248,0.061888,0.004576
528,1293.13,0.773315,0.319488,0.005728,0.23184,0.00544,0.0048,0.005376,0.0616,0.004704
529,1116.08,0.895996,0.321664,0.005952,0.236928,0.004928,0.004096,0.006016,0.059168,0.004576
530,1084.32,0.922241,0.313344,0.006144,0.227296,0.004128,0.005664,0.004576,0.060544,0.004992
