,fps,duration,cudaTotal,kernComputeIndices-905,thrust::sort_by_key-909,kernResetIntBuffer-915,kernResetIntBuffer-916,kernIdentifyCellStartEnd-919,kernReshuffle-925,kernReshuffle-926,kernUpdateVelNeighborSearchCoherent-929,kernUpdatePos-934
avg_1024,418.771,2.44442,1.77265,0.0170452,0.396891,0.00739922,0.00508,0.00829841,0.0182896,0.0197596,1.27597,0.0239241
max_1024,824.477,4.82837,2.69325,0.06736,0.877152,0.054208,0.02048,0.034848,0.055296,0.081792,2.10125,0.34672
min_1024,207.109,1.21289,1.53808,0.012288,0.318464,0.006016,0.004064,0.006432,0.016384,0.017312,1.11248,0.014304
512,398.327,2.5105,1.57286,0.012288,0.364352,0.006336,0.005408,0.008,0.017056,0.018688,1.12557,0.015168
513,473.389,2.11243,1.93331,0.016384,0.335488,0.006336,0.004288,0.008192,0.018112,0.020096,1.50966,0.014752
514,363.394,2.75183,1.83158,0.016544,0.604992,0.009536,0.0048,0.008032,0.018624,0.0184,1.13459,0.016064
515,452.472,2.21008,1.56877,0.016384,0.3416,0.00656,0.004096,0.010176,0.017568,0.01936,1.13789,0.015136
516,353.012,2.83276,2.0031,0.016448,0.39504,0.00624,0.00432,0.008192,0.017728,0.019136,1.52166,0.014336
517,450.779,2.21838,1.80749,0.016384,0.57344,0.00944,0.004896,0.008192,0.018496,0.020416,1.14067,0.015552
518,445.823,2.24304,1.56838,0.016608,0.344096,0.006432,0.005344,0.008,0.017376,0.019808,1.13504,0.01568
519,474.321,2.10828,1.69699,0.016416,0.455808,0.007008,0.005216,0.008352,0.019072,0.019744,1.14973,0.015648
520,397.728,2.51428,1.61114,0.016384,0.378176,0.006624,0.00432,0.008192,0.017984,0.01888,1.14483,0.015744
521,467.42,2.1394,1.56378,0.016384,0.344064,0.006144,0.005728,0.008,0.016992,0.020352,1.13043,0.01568
522,457.909,2.18384,1.70157,0.016384,0.464896,0.007872,0.004416,0.008192,0.019488,0.019296,1.14496,0.016064
523,383.144,2.60999,1.6632,0.016608,0.425984,0.006144,0.005408,0.008256,0.017088,0.019648,1.14774,0.01632
524,444.059,2.25195,1.57494,0.016384,0.356352,0.007488,0.0048,0.008192,0.01808,0.01872,1.12995,0.014976
525,466.196,2.14502,1.69984,0.016416,0.456672,0.00768,0.004608,0.008192,0.018432,0.02048,1.15238,0.014976
526,402.733,2.48303,1.8473,0.017504,0.594848,0.00944,0.004864,0.008192,0.018464,0.020224,1.1585,0.015264
527,432.25,2.31348,1.5887,0.016384,0.36864,0.00736,0.004896,0.008,0.016672,0.020416,1.1305,0.01584
528,448.754,2.22839,1.69875,0.015328,0.464,0.007008,0.004096,0.008352,0.019712,0.019072,1.1448,0.016384
529,307.3,3.25415,1.69574,0.018432,0.473088,0.007424,0.004864,0.008,0.018016,0.01904,1.13206,0.014816
530,493.821,2.02502,1.56573,0.016672,0.346656,0.006336,0.005376,0.008512,0.016832,0.019808,1.13021,0.015328
531,431.067,2.31982,1.97965,0.016416,0.349312,0.006144,0.004864,0.008032,0.01664,0.020256,1.54032,0.017664
532,378.628,2.64111,1.5783,0.017408,0.355168,0.006304,0.005376,0.008256,0.017088,0.02,1.13302,0.01568
533,467.393,2.13953,1.56051,0.016448,0.336608,0.00752,0.004768,0.008224,0.018336,0.018496,1.13459,0.01552
534,459.631,2.17566,1.58627,0.017472,0.353216,0.007488,0.0048,0.007936,0.01664,0.020064,1.14275,0.015904
535,362.767,2.75659,1.6241,0.018496,0.39008,0.006144,0.005792,0.007968,0.01696,0.02016,1.14304,0.015456
536,459.734,2.17517,1.58109,0.016384,0.35632,0.006176,0.00544,0.008064,0.017216,0.018432,1.1377,0.01536
537,447.259,2.23584,2.26086,0.016736,0.364128,0.006688,0.004256,0.009376,0.017248,0.019616,1.55472,0.268096
538,345.057,2.89807,1.58723,0.016384,0.358432,0.00736,0.004896,0.008,0.017824,0.019136,1.14054,0.014656
539,467.794,2.1377,1.95293,0.016384,0.350144,0.00624,0.005376,0.008,0.017344,0.018432,1.5152,0.015808
540,372.77,2.68262,2.20166,0.016512,0.551296,0.028384,0.004416,0.008192,0.019776,0.019136,1.53914,0.014816
541,323.258,3.09351,1.62333,0.016384,0.393216,0.006144,0.005568,0.008,0.017152,0.020352,1.14086,0.015648
542,466.435,2.14392,1.69098,0.017472,0.469952,0.007808,0.00448,0.008192,0.018432,0.02048,1.12845,0.015712
