,fps,duration,cudaTotal,kernComputeIndices-836,thrust::sort_by_key-840,kernResetIntBuffer-846,kernResetIntBuffer-847,kernIdentifyCellStartEnd-850,kernUpdateVelNeighborSearchScattered-857,kernUpdatePos-862
avg_1024,338.735,3.00141,2.38533,0.016967,0.376779,0.00732259,0.00514381,0.00834491,1.95114,0.019627
max_1024,510.341,6.83203,3.59046,0.097216,0.936,0.060832,0.031488,0.045056,3.01677,0.335872
min_1024,146.369,1.95947,1.9912,0.012288,0.314368,0.005056,0.004064,0.00656,1.60106,0.014816
512,374.406,2.6709,2.09526,0.012288,0.407552,0.007872,0.004416,0.008192,1.6384,0.016544
513,358.575,2.78882,2.03981,0.016416,0.355904,0.006464,0.004192,0.008192,1.63206,0.016576
514,373.961,2.67407,2.41859,0.016576,0.34448,0.007296,0.004896,0.007808,2.02138,0.01616
515,318.631,3.13843,2.02138,0.016416,0.337888,0.007392,0.004896,0.008064,1.63034,0.016384
516,359.961,2.77808,2.28787,0.016384,0.600384,0.010176,0.004096,0.008224,1.63222,0.016384
517,343.855,2.9082,2.05245,0.016384,0.344224,0.006688,0.004416,0.008192,1.65584,0.016704
518,373.825,2.67505,2.94374,0.016544,0.387136,0.006816,0.004192,0.008192,2.504,0.016864
519,267.94,3.73218,2.28406,0.01696,0.599968,0.006304,0.005728,0.008224,1.63027,0.016608
520,375.539,2.66284,2.85488,0.016384,0.331776,0.006144,0.005664,0.008672,2.46976,0.01648
521,287.177,3.48218,2.4063,0.016384,0.346144,0.006624,0.004064,0.008192,2.00883,0.016064
522,344.926,2.89917,1.99549,0.01664,0.317056,0.006752,0.004352,0.008192,1.62566,0.016832
523,230.255,4.34302,2.628,0.018688,0.936,0.021024,0.005696,0.008032,1.62173,0.016832
524,455.719,2.19434,2.02278,0.017632,0.344896,0.007392,0.004864,0.008192,1.62317,0.01664
525,386.963,2.58423,2.0255,0.01648,0.337824,0.007712,0.004576,0.008192,1.63427,0.016448
526,395.52,2.52832,2.43318,0.016544,0.347392,0.006528,0.00416,0.00816,2.03402,0.016384
527,346.092,2.8894,2.82746,0.016384,0.32976,0.007616,0.00464,0.008128,2.44131,0.019616
528,301.798,3.31348,2.39619,0.016416,0.32464,0.006752,0.00448,0.008224,2.0193,0.016384
529,332.792,3.00488,2.03776,0.016416,0.335552,0.006432,0.005184,0.007104,1.65069,0.016384
530,324.23,3.08423,2.03978,0.01856,0.345728,0.007424,0.004896,0.008032,1.63827,0.016864
531,382.553,2.61401,2.04355,0.01648,0.32784,0.006144,0.005472,0.008096,1.6617,0.017824
532,390.765,2.55908,2.87539,0.016384,0.333824,0.007296,0.004896,0.007808,2.48893,0.016256
533,292.112,3.42334,2.26627,0.016416,0.544224,0.006688,0.005376,0.00832,1.66768,0.017568
534,343.192,2.91382,2.84819,0.016352,0.336064,0.006304,0.005408,0.00688,2.4576,0.019584
535,291.323,3.43262,2.02138,0.016384,0.341888,0.006272,0.005152,0.007136,1.62784,0.016704
536,386.269,2.58887,2.01507,0.016352,0.334368,0.006464,0.005184,0.008256,1.62701,0.01744
537,403.15,2.48047,2.02778,0.016512,0.337728,0.006464,0.00512,0.007168,1.63824,0.016544
538,383.664,2.60645,2.15898,0.016256,0.4792,0.006688,0.005312,0.008224,1.62691,0.016384
539,385.796,2.59204,2.02797,0.016544,0.34048,0.007328,0.004896,0.007872,1.63421,0.01664
540,346.385,2.88696,2.32736,0.018816,0.343808,0.006752,0.00416,0.009888,1.92547,0.018464
541,355.155,2.81567,2.01114,0.016384,0.32768,0.006304,0.005728,0.007808,1.63066,0.016576
542,392.262,2.54932,2.75002,0.017632,0.643872,0.009536,0.0048,0.008224,2.04979,0.01616
543,297.653,3.35962,2.13024,0.016672,0.452416,0.006336,0.005696,0.008192,1.62451,0.016416
544,390.467,2.56104,2.87123,0.016416,0.329696,0.007776,0.004512,0.007904,2.48861,0.01632
545,277.563,3.60278,2.40205,0.016704,0.339456,0.006304,0.004448,0.008192,2.01066,0.016288
546,354.663,2.81958,2.36234,0.016672,0.32608,0.006336,0.004128,0.008192,1.98246,0.018464
547,328.1,3.04785,2.00704,0.016384,0.333088,0.006784,0.004192,0.008192,1.62202,0.016384
548,397.863,2.51343,2.01933,0.016384,0.33744,0.006624,0.0056,0.008032,1.62886,0.016384
549,390.467,2.56104,2.01152,0.016512,0.336128,0.007616,0.004672,0.008096,1.62211,0.016384
550,385.107,2.59668,2.4057,0.017472,0.334048,0.006752,0.004224,0.008192,2.01888,0.016128
551,299,3.34448,2.0929,0.016384,0.414272,0.007488,0.0048,0.00816,1.6241,0.017696
552,332.279,3.00952,2.41213,0.018432,0.34656,0.006176,0.005344,0.008384,2.01094,0.016288
553,349.041,2.86499,1.99744,0.016224,0.327584,0.006336,0.0048,0.007936,1.61779,0.016768
554,371.553,2.69141,2.23603,0.016384,0.538624,0.024032,0.00464,0.008384,1.62726,0.016704
555,377.268,2.65063,2.25485,0.016384,0.568352,0.007136,0.005536,0.008288,1.63277,0.016384
556,312.314,3.2019,2.37162,0.016416,0.329024,0.006784,0.004128,0.009536,1.98723,0.018496
557,357.792,2.79492,2.45702,0.0176,0.411808,0.00672,0.004192,0.008192,1.99229,0.016224
558,347.649,2.87646,2.02317,0.016384,0.339968,0.007808,0.00448,0.008192,1.62973,0.016608
559,390.318,2.56201,2.58678,0.016576,0.485504,0.00944,0.004896,0.008192,2.04589,0.016288
560,323.36,3.09253,2.01114,0.01648,0.344608,0.007744,0.004544,0.008192,1.61181,0.01776
561,378.523,2.64185,2.01997,0.016512,0.341728,0.006784,0.004256,0.008192,1.62611,0.016384
562,365.943,2.73267,2.48403,0.016576,0.39936,0.00752,0.004768,0.008192,2.03133,0.016288
563,331.07,3.02051,2.04528,0.016384,0.359968,0.006624,0.004096,0.008192,1.63226,0.01776
564,358.575,2.78882,2.25955,0.016416,0.57184,0.00832,0.00608,0.008192,1.63232,0.016384
565,354.05,2.82446,2.07427,0.014336,0.391168,0.007392,0.004896,0.008192,1.63155,0.016736
566,375.573,2.6626,2.9425,0.016384,0.369792,0.006784,0.004352,0.008192,2.52086,0.016128
567,253.309,3.94775,2.17507,0.016576,0.505824,0.006688,0.00416,0.008192,1.61594,0.017696
568,387.365,2.58154,2.37162,0.016384,0.34816,0.00624,0.005696,0.008,1.96854,0.018592
569,327.418,3.0542,2.40688,0.01632,0.362848,0.006336,0.005952,0.008384,1.99066,0.016384
570,333.415,2.99927,2.0521,0.016416,0.36192,0.006688,0.004096,0.009472,1.63696,0.016544
571,356.794,2.80273,2.19126,0.016384,0.484608,0.006912,0.00592,0.008256,1.65235,0.016832
572,292.718,3.41626,2.11261,0.016384,0.436032,0.006336,0.005952,0.007776,1.62262,0.017504
573,387.842,2.57837,2.16998,0.016416,0.491296,0.006368,0.005216,0.00816,1.62502,0.017504
574,384.818,2.59863,2.4191,0.016288,0.34784,0.006752,0.00432,0.008192,2.02054,0.015168
575,324.976,3.07715,2.03776,0.016384,0.355776,0.00672,0.004096,0.008192,1.63021,0.016384
576,326.661,3.06128,2.37158,0.018432,0.399072,0.006368,0.00416,0.008192,1.91693,0.018432
577,364.737,2.7417,2.0161,0.016672,0.354016,0.006752,0.00432,0.008192,1.60963,0.016512
578,344.173,2.90552,2.63619,0.017024,0.52384,0.020928,0.005888,0.008448,2.0439,0.01616
579,319.95,3.12549,2.00269,0.01408,0.350528,0.007456,0.004832,0.008096,1.60106,0.01664
580,389.947,2.56445,2.8672,0.016384,0.342016,0.006144,0.00544,0.008032,2.47245,0.016736
581,275.51,3.62964,2.44336,0.01648,0.368672,0.007232,0.004896,0.008,2.0217,0.016384
582,337.314,2.9646,2.44941,0.016384,0.391168,0.00768,0.004608,0.008192,1.99434,0.02704
583,306.38,3.26392,2.02003,0.016448,0.347008,0.007392,0.004896,0.007872,1.61984,0.016576
584,383.628,2.60669,2.00842,0.017568,0.346848,0.006272,0.005376,0.008,1.60659,0.01776
585,383.019,2.61084,2.04595,0.016448,0.358368,0.007168,0.004864,0.008032,1.63469,0.016384
586,348.033,2.87329,2.16678,0.016416,0.473056,0.008096,0.004192,0.008192,1.64045,0.016384
587,368.279,2.71533,2.38995,0.017408,0.353248,0.00752,0.004736,0.008192,1.97997,0.01888
588,260.775,3.83472,2.44611,0.016512,0.37936,0.006368,0.005248,0.008032,2.01539,0.0152
589,427.379,2.33984,2.02352,0.016448,0.347936,0.0064,0.005184,0.008128,1.62272,0.016704
590,322.013,3.10547,2.04842,0.018784,0.374848,0.006176,0.005568,0.007968,1.61869,0.016384
591,380.634,2.6272,2.00467,0.0176,0.3408,0.006144,0.005504,0.008384,1.6097,0.016544
592,385.035,2.59717,2.9223,0.016384,0.355904,0.006528,0.00416,0.008192,2.51494,0.016192
593,275.25,3.63306,2.13606,0.016384,0.462848,0.008032,0.004288,0.00816,1.61997,0.016384
594,354.203,2.82324,2.88173,0.016288,0.35168,0.006784,0.00432,0.008192,2.47808,0.016384
595,287.177,3.48218,2.00704,0.017632,0.34896,0.007328,0.004896,0.008,1.60371,0.016512
596,371.89,2.68896,2.04787,0.016352,0.356512,0.006432,0.005248,0.009088,1.6375,0.016736
597,375.918,2.66016,2.01523,0.016416,0.34608,0.006144,0.005504,0.008608,1.61584,0.01664
598,381.947,2.61816,2.03005,0.01472,0.35248,0.006368,0.005312,0.006976,1.62778,0.016416
599,360.468,2.77417,2.95882,0.016384,0.40912,0.006624,0.004096,0.008192,2.49779,0.016608
600,284.86,3.5105,2.21347,0.016416,0.55024,0.006784,0.005248,0.008224,1.60992,0.01664
601,370.947,2.6958,2.38899,0.016736,0.346368,0.00656,0.005664,0.008064,1.98717,0.018432
602,317.126,3.15332,2.43562,0.016512,0.371104,0.007648,0.012832,0.009408,2.00173,0.016384
603,328.706,3.04224,2.01494,0.016416,0.348128,0.006144,0.005696,0.008064,1.61238,0.018112
604,315.854,3.16602,2.18506,0.016064,0.512288,0.006912,0.005824,0.00832,1.61808,0.017568
605,418.215,2.39111,2.01318,0.016384,0.3584,0.006144,0.0056,0.008,1.60227,0.016384
606,385.071,2.59692,2.03776,0.016416,0.360416,0.007328,0.004896,0.008192,1.62413,0.016384
607,370.31,2.70044,2.42282,0.016384,0.350272,0.007168,0.004928,0.008352,2.01933,0.016384
608,328.31,3.0459,2.0025,0.016384,0.339008,0.006752,0.00448,0.00816,1.60973,0.017984
609,372.838,2.68213,2.25504,0.016352,0.578784,0.009216,0.0056,0.008288,1.62,0.0168
610,243.332,4.10962,2.04045,0.016512,0.36304,0.006176,0.005632,0.00864,1.62355,0.016896
611,298.891,3.3457,2.80624,0.01632,0.69072,0.009376,0.00496,0.008224,2.06026,0.016384
612,356.174,2.80762,2.02342,0.016384,0.339968,0.006304,0.005728,0.008032,1.63062,0.016384
613,375.47,2.66333,2.94301,0.016384,0.401216,0.006336,0.005216,0.007072,2.49037,0.016416
614,284.721,3.51221,2.13341,0.016384,0.4728,0.006432,0.0056,0.008192,1.60739,0.016608
615,362.125,2.76147,2.88154,0.016416,0.333824,0.006112,0.005728,0.007808,2.49526,0.016384
616,292.321,3.4209,2.01933,0.016384,0.330944,0.00672,0.004352,0.008192,1.63635,0.016384
617,369.009,2.70996,2.01709,0.017504,0.338848,0.007488,0.0048,0.008128,1.6233,0.017024
618,373.552,2.677,2.01981,0.016544,0.336192,0.00752,0.004768,0.008128,1.63027,0.016384
619,393.241,2.54297,2.00899,0.016384,0.32768,0.006208,0.005728,0.008032,1.62662,0.018336
620,281.145,3.55688,2.23232,0.024288,0.524288,0.006432,0.005152,0.012352,1.64307,0.016736
621,344.607,2.90186,2.2369,0.018752,0.544544,0.006496,0.005536,0.008224,1.63651,0.016832
622,371.755,2.68994,2.35827,0.01664,0.323584,0.006752,0.004256,0.008192,1.97997,0.01888
623,314.665,3.17798,2.4119,0.016384,0.34816,0.007904,0.004384,0.008192,2.01043,0.016448
624,347.266,2.87964,1.9912,0.015424,0.331648,0.006112,0.005792,0.00784,1.60778,0.016608
625,329.764,3.03247,2.31082,0.016384,0.629408,0.009824,0.0056,0.008256,1.62464,0.016704
626,389.206,2.56934,2.03248,0.016576,0.354464,0.006624,0.004128,0.008192,1.62611,0.016384
627,313.918,3.18555,2.00986,0.016672,0.3384,0.008032,0.004256,0.008192,1.61776,0.016544
628,510.341,1.95947,2.39152,0.016448,0.329728,0.007264,0.004896,0.008,2.00899,0.016192
629,318.854,3.13623,2.0152,0.01744,0.336096,0.006496,0.004512,0.008192,1.62582,0.01664
630,362.125,2.76147,2.6665,0.016384,0.50176,0.048352,0.004896,0.008192,2.05619,0.03072
631,291.281,3.43311,2.01155,0.014176,0.346848,0.007264,0.004896,0.008032,1.61328,0.017056
632,381.449,2.62158,2.91792,0.017536,0.371584,0.007392,0.004864,0.008032,2.49235,0.01616
633,282.814,3.53589,2.13882,0.01632,0.453408,0.006144,0.00592,0.008192,1.63206,0.016768
634,381.201,2.62329,2.82534,0.017568,0.346976,0.006144,0.005664,0.008,2.42346,0.017536
635,289.266,3.45703,2.3961,0.016416,0.340576,0.007392,0.004896,0.008,2.0024,0.016416
636,247.507,4.04028,2.8791,0.016384,0.370688,0.006144,0.005536,0.008064,2.4561,0.016192
637,288.025,3.47192,2.0601,0.016384,0.382976,0.007744,0.004544,0.008192,1.62358,0.016672
638,365.16,2.73853,2.016,0.016672,0.339552,0.006752,0.004384,0.008192,1.62406,0.016384
639,379.014,2.63843,2.32122,0.01648,0.338432,0.006368,0.005344,0.008096,1.92758,0.018912
640,358.575,2.78882,2.02019,0.01664,0.330336,0.006144,0.0056,0.007808,1.63728,0.016384
641,265.646,3.7644,3.39827,0.01648,0.4832,0.006752,0.012704,0.008192,2.85475,0.016192
642,259.651,3.85132,2.04157,0.016384,0.372064,0.00672,0.004224,0.00816,1.61738,0.01664
643,367.288,2.72266,2.29581,0.027648,0.571744,0.008864,0.00608,0.008128,1.65664,0.016704
644,354.816,2.81836,2.01254,0.016384,0.34384,0.006368,0.004096,0.008192,1.61706,0.016608
645,372.974,2.68115,2.00704,0.01744,0.327808,0.006752,0.004352,0.008192,1.62579,0.016704
646,335.683,2.979,2.46989,0.016416,0.382944,0.006176,0.0056,0.008,2.03437,0.016384
647,336.455,2.97217,2.02342,0.016224,0.342848,0.007648,0.004608,0.008192,1.62611,0.017792
648,325.855,3.06885,2.03341,0.019552,0.344992,0.006304,0.005696,0.008064,1.6319,0.016896
649,379.505,2.63501,2.00304,0.016448,0.33504,0.006528,0.004576,0.008192,1.61536,0.016896
650,359.172,2.78418,2.89168,0.017472,0.355264,0.007424,0.004864,0.008128,2.472,0.026528
651,262.716,3.8064,2.03162,0.016416,0.352224,0.007552,0.004736,0.008192,1.62611,0.016384
652,375.78,2.66113,2.91386,0.016384,0.346112,0.006144,0.0056,0.008192,2.51539,0.016032
653,274.145,3.64771,2.42262,0.016512,0.346144,0.006208,0.005504,0.008512,2.02368,0.016064
654,355.309,2.81445,2.84739,0.016672,0.331584,0.00672,0.00544,0.006848,2.4617,0.018432
655,284.781,3.51147,2.02144,0.016384,0.336768,0.006176,0.005664,0.008032,1.63082,0.0176
656,295.633,3.38257,2.11341,0.01632,0.430368,0.006496,0.00512,0.007168,1.63146,0.01648
657,404.184,2.47412,2.03571,0.016544,0.339808,0.006144,0.005696,0.008,1.64294,0.016576
658,397.13,2.51807,2.00701,0.014432,0.325536,0.00656,0.004352,0.008032,1.63056,0.017536
659,377.442,2.64941,2.88154,0.016512,0.332192,0.007648,0.00464,0.00816,2.49616,0.016224
660,288.207,3.46973,2.40029,0.016448,0.333952,0.00816,0.00416,0.00816,2.01312,0.016288
661,262.648,3.80737,2.48877,0.016416,0.440736,0.006144,0.005472,0.00832,1.99322,0.018464
662,454.354,2.20093,2.43917,0.016384,0.343232,0.006528,0.004544,0.008224,2.04387,0.016384
663,341.447,2.92871,2.0009,0.016384,0.323616,0.007328,0.004896,0.007808,1.62448,0.016384
664,377.338,2.65015,2.57843,0.016384,0.476544,0.008672,0.0056,0.008512,2.04634,0.016384
665,313.87,3.18604,2.04269,0.016512,0.336736,0.006144,0.005472,0.008,1.65155,0.018272
666,368.081,2.7168,2.05885,0.016384,0.369472,0.007232,0.004896,0.008096,1.63402,0.018752
667,381.733,2.61963,2.41882,0.016352,0.351488,0.00656,0.004608,0.008192,2.01523,0.016384
668,327.628,3.05225,2.02944,0.016384,0.339968,0.007616,0.004672,0.008192,1.63594,0.016672
669,340.936,2.93311,2.06061,0.018752,0.378464,0.00656,0.004128,0.00816,1.62781,0.016736
670,375.539,2.66284,2.04186,0.016448,0.331712,0.00768,0.004608,0.02048,1.64454,0.016384
671,363.153,2.75366,2.93888,0.016416,0.405472,0.006144,0.005792,0.008064,2.47555,0.02144
672,258.586,3.86719,2.04096,0.016384,0.355712,0.00672,0.00416,0.009536,1.63091,0.017536
