,fps,duration,cudaTotal,kernComputeIndices-836,thrust::sort_by_key-840,kernResetIntBuffer-846,kernResetIntBuffer-847,kernIdentifyCellStartEnd-850,kernUpdateVelNeighborSearchScattered-857,kernUpdatePos-862
avg_1024,17.3854,57.5358,56.3707,0.0707558,0.843909,0.00765184,0.0059795,0.0293347,55.2962,0.116838
max_1024,18.0765,67.1797,65.5259,0.088512,2.51728,0.038912,0.033088,0.051264,64.4353,0.508448
min_1024,14.8855,55.3203,55.0114,0.067552,0.741376,0.006112,0.004096,0.0272,54.0251,0.1128
512,17.213,58.0957,56.1392,0.067552,1.22806,0.00688,0.005792,0.028352,54.6864,0.116192
513,17.6436,56.6777,56.5525,0.070688,0.910272,0.007616,0.004672,0.03008,55.4134,0.11584
514,17.3389,57.6738,56.7323,0.070336,0.868352,0.008032,0.005568,0.027328,55.6372,0.11552
515,17.2211,58.0684,55.6155,0.071008,0.83984,0.006656,0.015392,0.032992,54.5347,0.114944
516,17.626,56.7344,56.9569,0.069632,0.860128,0.008064,0.005568,0.029024,55.8698,0.114656
517,17.2089,58.1094,56.6577,0.0728,0.899072,0.00704,0.005536,0.02848,55.53,0.114816
518,17.2431,57.9941,55.3015,0.071296,0.86864,0.006208,0.006144,0.028704,54.2044,0.116096
519,17.8106,56.1465,56.9209,0.06992,0.747296,0.006912,0.00576,0.028512,55.9478,0.11472
520,17.1421,58.3359,57.0939,0.06976,0.92144,0.008064,0.00528,0.028736,55.9441,0.11648
521,17.0371,58.6953,55.3904,0.071168,0.866496,0.006464,0.006144,0.028672,54.2963,0.115136
522,17.7464,56.3496,55.4065,0.06976,0.827328,0.006208,0.006144,0.028672,54.3519,0.116512
523,17.5631,56.9375,58.0375,0.071232,0.82112,0.006688,0.005984,0.028384,56.9881,0.116
524,17.0434,58.6738,56.5873,0.07072,0.76464,0.006368,0.006144,0.028704,55.595,0.115712
525,17.376,57.5508,55.6396,0.069888,0.761344,0.006944,0.005792,0.028672,54.6512,0.115808
526,17.66,56.625,56.4489,0.069792,0.76944,0.00656,0.006112,0.028672,55.4537,0.114592
527,17.3014,57.7988,55.5609,0.070112,0.771392,0.007104,0.0056,0.028608,54.5631,0.114976
528,17.577,56.8926,55.5039,0.071648,0.83152,0.006144,0.006144,0.028672,54.4399,0.11984
529,17.7144,56.4512,56.82,0.06992,0.760928,0.00704,0.0056,0.028672,55.833,0.11488
530,16.966,58.9414,56.5003,0.07072,0.803776,0.006176,0.006144,0.028672,55.4701,0.11472
531,17.6936,56.5176,55.3835,0.06976,0.765952,0.007776,0.005536,0.028704,54.3897,0.116
532,17.6546,56.6426,56.7521,0.070752,0.796736,0.00704,0.005728,0.029088,55.7261,0.116672
533,17.2635,57.9258,55.7192,0.070912,0.785152,0.007392,0.004896,0.028672,54.7062,0.115968
534,17.5842,56.8691,56.74,0.06992,0.812,0.00704,0.005696,0.0288,55.7015,0.115008
535,17.3618,57.5977,56.7503,0.070272,0.77856,0.007648,0.00464,0.029952,55.7429,0.11632
536,17.3266,57.7148,56.7146,0.071264,0.764064,0.006368,0.006144,0.028608,55.7221,0.116096
537,17.3236,57.7246,55.4366,0.071456,0.776416,0.007264,0.005024,0.028672,54.4316,0.116192
538,17.7316,56.3965,56.5633,0.07088,0.760608,0.00752,0.004768,0.028672,55.5766,0.114304
539,17.3266,57.7148,55.5582,0.069984,0.810432,0.006752,0.005888,0.028832,54.5216,0.114656
540,17.6521,56.6504,55.7924,0.070144,0.843616,0.006816,0.00592,0.028544,54.7188,0.11856
541,17.6078,56.793,56.8914,0.071648,0.766016,0.007488,0.004768,0.028672,55.8979,0.114944
542,17.2414,58,55.4805,0.069824,0.82704,0.006496,0.006144,0.028576,54.4257,0.116736
543,17.668,56.5996,56.6965,0.070912,0.8384,0.007712,0.004576,0.028672,55.6312,0.115072
544,16.8687,59.2812,56.5558,0.069984,0.862176,0.007936,0.0056,0.039712,55.455,0.115456
545,17.3518,57.6309,55.5915,0.070176,0.892352,0.006848,0.005856,0.028512,54.4711,0.116672
546,17.5433,57.002,56.742,0.069728,0.941408,0.006816,0.005856,0.029056,55.5744,0.114688
547,17.3207,57.7344,56.6579,0.070848,0.82176,0.006464,0.006144,0.028672,55.6092,0.114784
548,17.2979,57.8105,56.6148,0.071456,0.784352,0.0064,0.006144,0.028704,55.6026,0.1152
549,17.316,57.75,55.5023,0.069664,0.771808,0.006368,0.006144,0.028672,54.5034,0.116192
550,17.6564,56.6367,56.7463,0.070112,0.811552,0.007328,0.00496,0.028896,55.707,0.116448
551,17.2449,57.9883,55.3697,0.07136,0.794272,0.006816,0.005504,0.028512,54.3465,0.116704
552,17.6918,56.5234,56.6032,0.07024,0.871648,0.006944,0.006144,0.028576,55.505,0.114688
553,17.3966,57.4824,56.8296,0.069984,0.775872,0.007776,0.0056,0.027552,55.8285,0.114368
554,17.0906,58.5117,55.9022,0.07168,0.788384,0.00624,0.006144,0.028672,54.8844,0.116736
555,17.6503,56.6562,55.5546,0.07024,0.784384,0.007808,0.005568,0.027776,54.5421,0.116704
556,17.6333,56.7109,56.6391,0.069696,0.874464,0.007488,0.0048,0.028672,55.5377,0.116288
557,17.2286,58.043,55.6626,0.07088,0.850464,0.0064,0.006144,0.028704,54.5853,0.114688
558,17.6509,56.6543,55.2835,0.06976,0.8664,0.006496,0.006176,0.028672,54.1913,0.114752
559,17.731,56.3984,56.7094,0.071424,0.78272,0.00624,0.006144,0.028672,55.699,0.115168
560,17.2839,57.8574,55.6882,0.070464,0.775616,0.00688,0.005888,0.028576,54.6859,0.114848
561,17.64,56.6895,55.6524,0.0696,0.77552,0.006816,0.00592,0.028416,54.6504,0.115744
562,17.6388,56.6934,57.7788,0.06992,0.769984,0.006496,0.006144,0.028384,56.7787,0.119136
563,16.8222,59.4453,56.55,0.07024,0.823008,0.006464,0.006112,0.02832,55.5012,0.114688
564,17.5535,56.9688,55.3165,0.069632,0.763712,0.006336,0.006144,0.028704,54.3269,0.11504
565,17.7445,56.3555,56.7757,0.070688,0.776288,0.007008,0.005696,0.028704,55.7727,0.114592
566,17.1789,58.2109,55.4546,0.069952,0.840224,0.008,0.005472,0.028864,54.3874,0.11472
