,fps,duration,cudaTotal,kernComputeIndices-836,thrust::sort_by_key-840,kernResetIntBuffer-846,kernResetIntBuffer-847,kernIdentifyCellStartEnd-850,kernUpdateVelNeighborSearchScattered-857,kernUpdatePos-862
avg_1024,509.04,2.03004,0.498364,0.00664019,0.251513,0.00527263,0.00499025,0.00555938,0.218278,0.00611038
max_1024,677.921,6.3645,0.845728,0.024576,0.591872,0.01568,0.02048,0.020896,0.249312,0.021536
min_1024,157.121,1.4751,0.438528,0.004768,0.219136,0.004096,0.004064,0.004288,0.186368,0.004928
512,569.363,1.75635,0.456096,0.007488,0.233472,0.0048,0.0056,0.00464,0.19408,0.006016
513,515.609,1.93945,0.44704,0.00656,0.229056,0.004896,0.004096,0.006144,0.190208,0.00608
514,586.862,1.70398,0.47104,0.007552,0.22736,0.004704,0.005696,0.004544,0.21504,0.006144
515,629.041,1.58972,0.454592,0.00816,0.223264,0.004256,0.005632,0.004544,0.202656,0.00608
516,591.822,1.6897,0.45472,0.006208,0.22528,0.006144,0.004096,0.006144,0.200704,0.006144
517,582.936,1.71545,0.454656,0.006144,0.227328,0.005728,0.004512,0.005824,0.198976,0.006144
518,593.494,1.68494,0.465984,0.007296,0.2336,0.004864,0.005536,0.004704,0.204032,0.005952
519,621.925,1.60791,0.444416,0.006432,0.22528,0.005248,0.004864,0.005472,0.191104,0.006016
520,481.486,2.0769,0.475136,0.007488,0.24768,0.004928,0.005504,0.004736,0.198656,0.006144
521,586.357,1.70544,0.465536,0.006368,0.22944,0.004448,0.005344,0.004896,0.208768,0.006272
522,453.7,2.2041,0.446336,0.007232,0.225504,0.004832,0.0056,0.00464,0.192448,0.00608
523,558.838,1.78943,0.438528,0.006048,0.225216,0.004512,0.005312,0.004928,0.187392,0.00512
524,489.425,2.04321,0.475136,0.006144,0.251264,0.004736,0.005696,0.004544,0.196576,0.006176
525,596.78,1.67566,0.45392,0.007264,0.228128,0.004224,0.005632,0.005728,0.196576,0.006368
526,616.542,1.62195,0.448512,0.007168,0.228352,0.006144,0.005248,0.004992,0.190464,0.006144
527,619.527,1.61414,0.450176,0.00736,0.222016,0.00528,0.004896,0.00544,0.199072,0.006112
528,467.127,2.14075,0.494144,0.006688,0.268128,0.005536,0.004864,0.005472,0.197312,0.006144
529,583.725,1.71313,0.452608,0.006144,0.227328,0.005376,0.004864,0.00544,0.197312,0.006144
530,442.619,2.25928,0.449184,0.006688,0.224896,0.004608,0.005824,0.004416,0.196608,0.006144
531,460.225,2.17285,0.458016,0.00624,0.239616,0.00576,0.00448,0.005728,0.190176,0.006016
532,637.311,1.56909,0.45056,0.007168,0.22768,0.004768,0.005664,0.004576,0.194656,0.006048
533,618.031,1.61804,0.45328,0.0064,0.227744,0.005856,0.004384,0.00592,0.196832,0.006144
534,637.659,1.56824,0.451104,0.006528,0.223392,0.006144,0.004096,0.006144,0.198656,0.006144
535,518.612,1.92822,0.483328,0.006144,0.264192,0.005216,0.004896,0.005536,0.1912,0.006144
536,545.588,1.83289,0.447424,0.006432,0.229952,0.005568,0.004768,0.005536,0.189024,0.006144
537,602.264,1.6604,0.463296,0.006368,0.23824,0.005376,0.004864,0.005472,0.197152,0.005824
538,624.152,1.60217,0.442848,0.006656,0.22544,0.006144,0.004096,0.006144,0.18832,0.006048
539,378.506,2.64197,0.45072,0.006592,0.227296,0.004128,0.005664,0.004576,0.196352,0.006112
540,577.674,1.73108,0.460768,0.007552,0.242208,0.005568,0.004768,0.0056,0.18896,0.006112
541,612.211,1.63342,0.442976,0.006656,0.225664,0.004192,0.005664,0.004576,0.190176,0.006048
542,609.071,1.64185,0.454688,0.006144,0.233472,0.005888,0.004352,0.00576,0.193952,0.00512
543,493.613,2.02588,0.458752,0.00736,0.240448,0.006144,0.004096,0.006144,0.188416,0.006144
544,592.25,1.68848,0.440736,0.006432,0.226848,0.004704,0.005728,0.004512,0.186368,0.006144
545,571.708,1.74915,0.442848,0.006592,0.225312,0.00576,0.00448,0.005856,0.188704,0.006144
546,629.912,1.58752,0.447008,0.006592,0.225408,0.00576,0.00448,0.005856,0.1928,0.006112
547,553.775,1.80579,0.454688,0.006176,0.235392,0.004192,0.005728,0.004512,0.192512,0.006176
548,421.551,2.37219,0.494016,0.006624,0.272704,0.005536,0.004864,0.005472,0.192768,0.006048
549,593.924,1.68372,0.456576,0.0064,0.225632,0.005216,0.004864,0.004288,0.204032,0.006144
550,589.48,1.69641,0.458336,0.007232,0.223776,0.005536,0.00512,0.00576,0.204736,0.006176
551,568.968,1.75757,0.454688,0.006144,0.237024,0.00464,0.005248,0.004992,0.190624,0.006016
552,575.281,1.73828,0.459968,0.006208,0.227232,0.005536,0.0048,0.005504,0.204704,0.005984
553,606.68,1.64832,0.45728,0.006656,0.226752,0.004736,0.004096,0.006144,0.202752,0.006144
554,609.978,1.6394,0.448,0.006304,0.222816,0.005568,0.004864,0.005472,0.195456,0.00752
555,513.155,1.94873,0.485344,0.0064,0.269024,0.005696,0.004544,0.005792,0.187776,0.006112
556,409.436,2.44238,0.460928,0.006848,0.234912,0.004704,0.005728,0.004512,0.198208,0.006016
557,424.126,2.35779,0.48736,0.006144,0.27024,0.004192,0.0056,0.00464,0.190464,0.00608
558,423.819,2.3595,0.477984,0.00656,0.250272,0.005472,0.004736,0.005568,0.199232,0.006144
559,615.57,1.62451,0.4616,0.0064,0.233536,0.004576,0.00528,0.00496,0.200704,0.006144
560,619.855,1.61328,0.45344,0.006656,0.225792,0.006144,0.00528,0.00496,0.198368,0.00624
561,524.355,1.9071,0.452128,0.007648,0.22928,0.004736,0.005152,0.005088,0.194112,0.006112
562,533.542,1.87427,0.455776,0.007232,0.234176,0.005568,0.004864,0.00528,0.192672,0.005984
563,515.253,1.9408,0.710656,0.006176,0.490752,0.004832,0.006144,0.0056,0.191008,0.006144
564,406.995,2.45703,0.453024,0.00672,0.229504,0.006144,0.004096,0.006144,0.194432,0.005984
565,347.428,2.8783,0.483616,0.006432,0.262144,0.006016,0.004224,0.006112,0.192544,0.006144
566,608.754,1.6427,0.45584,0.006144,0.23536,0.005568,0.004832,0.00544,0.192512,0.005984
567,602.132,1.66077,0.446528,0.006208,0.229376,0.005792,0.004448,0.005888,0.188672,0.006144
568,557.431,1.79395,0.458176,0.006432,0.235264,0.005536,0.00496,0.005696,0.194272,0.006016
569,539.444,1.85376,0.48592,0.006592,0.262432,0.00592,0.00432,0.006016,0.19456,0.00608
570,546.972,1.82825,0.455104,0.006432,0.231136,0.004704,0.004096,0.006144,0.196608,0.005984
571,600.983,1.66394,0.459232,0.00656,0.235392,0.00464,0.005184,0.005056,0.196352,0.006048
572,343.567,2.91064,0.501824,0.00672,0.28224,0.004768,0.0056,0.004608,0.191872,0.006016
573,453.122,2.20691,0.490816,0.006272,0.263168,0.004992,0.004224,0.006144,0.199872,0.006144
574,598,1.67224,0.46064,0.006144,0.237568,0.005952,0.004288,0.006048,0.194656,0.005984
575,487.648,2.05066,0.473216,0.006272,0.233152,0.004416,0.00544,0.0048,0.212992,0.006144
576,494.835,2.02087,0.50592,0.006208,0.280192,0.005568,0.005024,0.0056,0.197184,0.006144
577,556.446,1.79712,0.505856,0.006144,0.273664,0.004864,0.004096,0.006144,0.2048,0.006144
578,616.125,1.62305,0.450272,0.006208,0.22848,0.004928,0.005504,0.004736,0.1944,0.006016
579,300.403,3.32886,0.495072,0.006464,0.270272,0.00416,0.005696,0.004544,0.197824,0.006112
580,475.56,2.10278,0.531104,0.006432,0.306752,0.00496,0.005472,0.004736,0.196608,0.006144
581,566.176,1.76624,0.452224,0.00752,0.228,0.005568,0.004672,0.005632,0.194784,0.006048
582,447.895,2.23267,0.538624,0.006144,0.29696,0.0056,0.01488,0.006144,0.202752,0.006144
583,524.859,1.90527,0.477184,0.007328,0.25648,0.00448,0.005344,0.004896,0.19248,0.006176
584,588.168,1.7002,0.454432,0.006144,0.229376,0.006144,0.004096,0.006144,0.196608,0.00592
585,424.324,2.35669,0.483296,0.006208,0.269536,0.004896,0.004096,0.006144,0.186368,0.006048
586,555.427,1.80042,0.44992,0.006144,0.23344,0.005568,0.004704,0.005632,0.188448,0.005984
587,470.399,2.12585,0.520096,0.006656,0.30112,0.00528,0.004864,0.00544,0.19072,0.006016
588,521.02,1.91931,0.448128,0.006176,0.2288,0.004672,0.005728,0.00448,0.192288,0.005984
589,537.745,1.85962,0.46864,0.00752,0.237888,0.004448,0.005376,0.004864,0.202496,0.006048
590,569.601,1.75562,0.459456,0.0064,0.233408,0.004608,0.005792,0.004448,0.198656,0.006144
591,569.007,1.75745,0.448032,0.006144,0.23072,0.0048,0.004096,0.006144,0.190016,0.006112
592,578.572,1.72839,0.456544,0.006592,0.233312,0.005568,0.004832,0.00544,0.193216,0.007584
593,493.108,2.02795,0.507904,0.006144,0.281984,0.004736,0.005152,0.005088,0.198656,0.006144
594,582.397,1.71704,0.468064,0.006144,0.233472,0.006144,0.005216,0.005024,0.205952,0.006112
595,254.964,3.92212,0.476704,0.006432,0.244928,0.00496,0.004064,0.006144,0.204096,0.00608
596,410.771,2.43445,0.520864,0.006816,0.290816,0.006144,0.005216,0.005024,0.200704,0.006144
597,415.142,2.40881,0.522912,0.019104,0.277824,0.0048,0.004096,0.006144,0.2048,0.006144
598,362.446,2.75903,0.48848,0.006144,0.253312,0.004736,0.005696,0.004544,0.208096,0.005952
599,547.045,1.828,0.4672,0.0064,0.231424,0.005376,0.004864,0.005984,0.208064,0.005088
600,390.448,2.56116,0.544768,0.006144,0.299008,0.005568,0.016096,0.00496,0.207904,0.005088
601,331.298,3.01843,0.480448,0.006304,0.233472,0.004224,0.005664,0.016672,0.208032,0.00608
602,516.292,1.93689,0.470016,0.006432,0.247808,0.004832,0.0056,0.00464,0.19456,0.006144
603,591.651,1.69019,0.462848,0.006144,0.229408,0.0056,0.004608,0.005888,0.205056,0.006144
604,537.639,1.85999,0.483328,0.007168,0.250112,0.004864,0.005536,0.004704,0.2048,0.006144
605,529.473,1.88867,0.492288,0.0064,0.27008,0.00496,0.004096,0.006144,0.194496,0.006112
606,584.058,1.71216,0.456704,0.006144,0.231456,0.006112,0.005248,0.004992,0.196608,0.006144
607,600.322,1.66577,0.45664,0.006208,0.229376,0.005696,0.004544,0.005824,0.198912,0.00608
608,503.689,1.98535,0.459328,0.006656,0.233024,0.004544,0.005856,0.00544,0.198688,0.00512
609,398.773,2.50769,0.53232,0.006496,0.292896,0.00544,0.0048,0.005504,0.197248,0.019936
610,548.878,1.8219,0.477184,0.006144,0.251904,0.005696,0.004544,0.005792,0.19696,0.006144
611,548.327,1.82373,0.448032,0.006432,0.22528,0.00592,0.00432,0.006144,0.193728,0.006208
612,522.316,1.91455,0.503808,0.006144,0.27856,0.005984,0.004224,0.006112,0.196256,0.006528
613,433.073,2.30908,0.718272,0.006176,0.490656,0.004928,0.006144,0.005504,0.198848,0.006016
614,547.447,1.82666,0.450272,0.00624,0.226752,0.004672,0.005728,0.004512,0.19632,0.006048
615,464.926,2.15088,0.462848,0.006144,0.241632,0.00416,0.005664,0.004544,0.19456,0.006144
616,351.648,2.84375,0.473312,0.006368,0.249312,0.00464,0.005792,0.004448,0.196608,0.006144
617,501.807,1.9928,0.55296,0.007616,0.31392,0.005504,0.004736,0.016384,0.199712,0.005088
618,432.798,2.31055,0.474528,0.00624,0.247808,0.00576,0.00448,0.005888,0.198304,0.006048
619,505.991,1.97632,0.465664,0.0064,0.243712,0.004608,0.005216,0.005024,0.19456,0.006144
620,561.557,1.78076,0.473088,0.006144,0.24576,0.006016,0.004224,0.006112,0.198688,0.006144
621,557.772,1.79285,0.455424,0.0064,0.22928,0.004704,0.004096,0.006144,0.198656,0.006144
622,504.34,1.98279,0.49152,0.006144,0.253856,0.005568,0.004768,0.005536,0.209504,0.006144
623,512.192,1.95239,0.489472,0.007904,0.253536,0.0048,0.004096,0.006144,0.20688,0.006112
624,381.449,2.62158,0.479232,0.007552,0.249792,0.0048,0.0056,0.00464,0.200704,0.006144
625,401.293,2.49194,0.505856,0.006144,0.271776,0.004736,0.005088,0.00512,0.206848,0.006144
626,585.477,1.70801,0.463648,0.006592,0.237408,0.004608,0.005824,0.005984,0.197088,0.006144
627,602.707,1.65918,0.464288,0.006496,0.233472,0.004256,0.005664,0.00544,0.202944,0.006016
628,456.531,2.19043,0.475136,0.007392,0.248576,0.004128,0.00576,0.005536,0.1976,0.006144
629,524.994,1.90479,0.479936,0.0064,0.248,0.004352,0.005568,0.004672,0.2048,0.006144
630,593.623,1.68457,0.461824,0.006656,0.228864,0.00512,0.005344,0.004896,0.2048,0.006144
631,564.187,1.77246,0.478592,0.006144,0.244992,0.004864,0.005472,0.004768,0.20624,0.006112
632,336.013,2.97607,0.617056,0.006816,0.387296,0.006144,0.005248,0.004992,0.200544,0.006016
633,609.161,1.6416,0.456512,0.0064,0.229888,0.005216,0.004864,0.00544,0.19872,0.005984
634,471.889,2.11914,0.464224,0.006144,0.225312,0.00576,0.004448,0.005856,0.210656,0.006048
635,503.07,1.98779,0.476512,0.007456,0.2424,0.005856,0.004384,0.005984,0.204224,0.006208
636,510.024,1.96069,0.484416,0.006144,0.251328,0.004672,0.00576,0.00448,0.206016,0.006016
637,537.039,1.86206,0.468992,0.006144,0.229376,0.005792,0.004448,0.006112,0.210976,0.006144
638,498.539,2.00586,0.464064,0.006144,0.234976,0.00464,0.00576,0.00448,0.202048,0.006016
639,353.347,2.83008,0.4608,0.006144,0.235552,0.005824,0.004384,0.005952,0.1968,0.006144
640,569.839,1.75488,0.465504,0.006368,0.235904,0.006048,0.004192,0.006144,0.200704,0.006144
641,642.006,1.55762,0.454048,0.006144,0.224672,0.004704,0.004096,0.006144,0.202208,0.00608
642,395.329,2.52954,0.455136,0.006656,0.233408,0.005536,0.004864,0.00544,0.193248,0.005984
643,571.03,1.75122,0.454304,0.006144,0.233088,0.00448,0.005344,0.004896,0.194336,0.006016
644,642.409,1.55664,0.456352,0.006144,0.227328,0.006048,0.004192,0.006112,0.200512,0.006016
645,604.754,1.65356,0.469248,0.0064,0.235136,0.00448,0.005344,0.004896,0.206848,0.006144
646,450.308,2.2207,0.488992,0.006144,0.261792,0.005568,0.004864,0.00544,0.1992,0.005984
647,477.723,2.09326,0.466912,0.0072,0.233632,0.004928,0.004096,0.006144,0.2048,0.006112
648,610.979,1.63672,0.465248,0.006496,0.230816,0.004704,0.005696,0.004544,0.206976,0.006016
649,603.596,1.65674,0.469664,0.006624,0.235104,0.004704,0.00512,0.00512,0.206848,0.006144
650,502.577,1.98975,0.497664,0.006144,0.272256,0.005568,0.0048,0.005504,0.197248,0.006144
651,576.739,1.73389,0.45456,0.006432,0.22976,0.005536,0.004704,0.005632,0.19616,0.006336
652,610.887,1.63696,0.450656,0.00624,0.229312,0.005568,0.004736,0.005568,0.193088,0.006144
653,579.104,1.72681,0.468224,0.006144,0.24576,0.00416,0.005632,0.004544,0.195904,0.00608
654,565.121,1.76953,0.483008,0.006144,0.249856,0.00608,0.00416,0.006112,0.204672,0.005984
655,541.083,1.84814,0.460576,0.006144,0.231168,0.004352,0.00544,0.0048,0.202624,0.006048
656,311.27,3.21265,0.46592,0.006848,0.229728,0.005952,0.004256,0.00608,0.206912,0.006144
657,400.508,2.49683,0.659488,0.007264,0.40848,0.005952,0.004288,0.02048,0.206848,0.006176
658,459.915,2.17432,0.472032,0.006624,0.233984,0.005984,0.004256,0.006048,0.208992,0.006144
