,fps,duration,cudaTotal,kernComputeIndices-905,thrust::sort_by_key-909,kernResetIntBuffer-915,kernResetIntBuffer-916,kernIdentifyCellStartEnd-919,kernReshuffle-925,kernReshuffle-926,kernUpdateVelNeighborSearchCoherent-929,kernUpdatePos-934
avg_1024,293.697,3.43736,1.65863,0.0164937,0.389491,0.00701684,0.00536913,0.00805366,0.0175922,0.0193732,1.17936,0.015885
max_1024,350.655,6.4812,2.56051,0.02928,1.27658,0.022496,0.021216,0.02,0.045056,0.038016,1.22512,0.030816
min_1024,154.292,2.85181,1.54842,0.014336,0.337728,0.006112,0.004064,0.006848,0.016384,0.0184,1.10797,0.0144
512,265.819,3.76196,1.58195,0.01632,0.360512,0.007008,0.005536,0.007936,0.01728,0.02016,1.13082,0.016384
513,322.799,3.0979,1.57894,0.016352,0.360512,0.006752,0.00416,0.008128,0.018048,0.018816,1.1303,0.015872
514,304.173,3.2876,1.59334,0.016384,0.356256,0.00624,0.006144,0.007968,0.016608,0.020128,1.14851,0.015104
515,332.063,3.01147,1.58675,0.015872,0.352544,0.006368,0.005984,0.007968,0.016768,0.019936,1.14538,0.015936
516,277.375,3.60522,1.5801,0.016384,0.353568,0.00688,0.00592,0.007968,0.01808,0.019264,1.13603,0.016
517,331.606,3.01562,1.56435,0.016384,0.337728,0.006336,0.005376,0.007968,0.017184,0.019936,1.13738,0.016064
518,259.388,3.85522,1.62237,0.016576,0.396032,0.007488,0.0048,0.008192,0.018432,0.01968,1.13523,0.015936
519,300.933,3.323,1.58774,0.016352,0.360992,0.007424,0.004864,0.008,0.016576,0.019712,1.12899,0.024832
520,254.742,3.92554,1.58298,0.016736,0.354528,0.007136,0.004832,0.007936,0.016928,0.019904,1.13914,0.01584
521,237.215,4.21558,1.59251,0.016416,0.364512,0.00752,0.0048,0.00816,0.017664,0.0192,1.13869,0.015552
522,297.307,3.36353,1.58723,0.0176,0.35216,0.006976,0.004192,0.008192,0.018272,0.018592,1.14483,0.016416
523,323.283,3.09326,1.57594,0.01536,0.346112,0.007584,0.004704,0.008096,0.017632,0.019168,1.1409,0.016384
524,322.494,3.10083,1.59251,0.016384,0.362048,0.006592,0.005152,0.007136,0.017952,0.018912,1.14256,0.015776
525,316.734,3.15723,1.57504,0.016,0.346944,0.007392,0.004896,0.008192,0.018016,0.018848,1.13869,0.016064
526,261.125,3.82959,1.676,0.01648,0.449152,0.007968,0.005504,0.007008,0.018432,0.018496,1.13661,0.016352
527,301.687,3.3147,1.61715,0.01648,0.400896,0.006656,0.00512,0.007168,0.018208,0.018656,1.12845,0.01552
528,290.311,3.44458,1.57718,0.016512,0.368512,0.006336,0.006016,0.007968,0.016736,0.01952,1.12054,0.01504
529,311.672,3.2085,1.56912,0.016544,0.347392,0.006848,0.005504,0.007008,0.018432,0.018592,1.13344,0.01536
530,308.039,3.24634,1.59642,0.016384,0.370112,0.00672,0.005632,0.008512,0.016576,0.02016,1.13629,0.016032
531,254.948,3.92236,1.65581,0.017184,0.4256,0.006752,0.00416,0.008128,0.018336,0.018624,1.14202,0.015008
532,266.233,3.7561,1.65043,0.016384,0.417792,0.007424,0.004896,0.00816,0.017984,0.01888,1.14253,0.016384
533,319.351,3.13135,1.61008,0.016352,0.364928,0.007968,0.005536,0.006976,0.018432,0.019808,1.14346,0.026624
534,268.063,3.73047,1.59606,0.016544,0.3712,0.007904,0.005504,0.007072,0.018016,0.018752,1.13469,0.016384
535,312.267,3.20239,1.60182,0.01632,0.36224,0.006752,0.004192,0.008096,0.018368,0.032128,1.13869,0.01504
536,238.82,4.18726,1.61123,0.016416,0.382944,0.007584,0.004704,0.009312,0.01712,0.018624,1.13856,0.015968
537,271.007,3.68994,1.59747,0.016416,0.372736,0.007552,0.004736,0.008192,0.018048,0.018848,1.13565,0.015296
538,324.719,3.07959,1.58816,0.016448,0.36736,0.006272,0.005472,0.007968,0.017152,0.01856,1.13254,0.016384
539,258.406,3.86987,1.7081,0.016416,0.477216,0.00736,0.004928,0.014368,0.018336,0.018496,1.13459,0.016384
540,276.309,3.61914,1.5895,0.016256,0.364544,0.006496,0.005888,0.007936,0.016896,0.019808,1.13667,0.015008
541,315.247,3.17212,1.60157,0.016352,0.373472,0.007392,0.004896,0.008192,0.01792,0.018976,1.13866,0.015712
542,319.6,3.12891,1.59136,0.01648,0.367104,0.006304,0.005984,0.008192,0.016384,0.02016,1.13475,0.016
543,327.026,3.05786,1.56586,0.016384,0.347264,0.006976,0.00416,0.008192,0.018368,0.018496,1.1304,0.015616
544,226.348,4.41797,1.80672,0.016768,0.572416,0.00704,0.004224,0.008192,0.017888,0.029216,1.13606,0.014912
545,286.975,3.48462,1.59949,0.016416,0.376448,0.006496,0.00528,0.00704,0.0184,0.019552,1.13347,0.016384
546,332.144,3.01074,1.59043,0.016384,0.371872,0.006848,0.005504,0.007968,0.017216,0.018816,1.12982,0.016
547,320.15,3.12354,1.56512,0.016,0.346368,0.00672,0.005632,0.008,0.017088,0.020096,1.1303,0.014912
548,285.714,3.5,1.58416,0.016384,0.359744,0.006848,0.005568,0.008128,0.017056,0.019584,1.13517,0.01568
549,311.767,3.20752,1.58275,0.016352,0.367008,0.007456,0.004832,0.008192,0.018432,0.019904,1.12493,0.015648
550,295.165,3.38794,1.58925,0.016384,0.362144,0.006496,0.006144,0.008192,0.01792,0.018944,1.13664,0.016384
551,321.28,3.11255,1.5695,0.015328,0.352096,0.007488,0.0048,0.008192,0.018144,0.01872,1.12845,0.016288
552,311.246,3.21289,1.69053,0.01632,0.461792,0.007648,0.004608,0.008192,0.016384,0.02,1.14026,0.015328
553,282.035,3.54565,1.57066,0.016384,0.34816,0.006144,0.006144,0.00816,0.017632,0.019296,1.13251,0.016224
554,273.048,3.66235,1.59507,0.016288,0.37008,0.006848,0.00592,0.008416,0.01792,0.018976,1.13453,0.016096
555,327.052,3.05762,1.57933,0.016448,0.35616,0.006592,0.00432,0.007968,0.018432,0.01952,1.1353,0.014592
556,341.647,2.927,1.57382,0.016576,0.350976,0.007776,0.004512,0.008192,0.018208,0.018656,1.13254,0.016384
557,337.731,2.96094,1.56262,0.016384,0.348192,0.007744,0.004544,0.00816,0.016384,0.02032,1.12605,0.014848
558,243.679,4.10376,1.57542,0.01648,0.35472,0.007488,0.0048,0.008192,0.018432,0.019872,1.13011,0.015328
559,323.718,3.08911,1.57987,0.01664,0.352864,0.006144,0.006144,0.008096,0.01648,0.020192,1.13805,0.015264
560,309.249,3.23364,1.57965,0.016448,0.371232,0.006176,0.006144,0.008032,0.016544,0.019616,1.11907,0.016384
561,326.063,3.06689,1.57661,0.016384,0.3584,0.007264,0.005024,0.008192,0.017696,0.019168,1.12845,0.016032
562,329.155,3.03809,1.5648,0.015648,0.344928,0.00768,0.004608,0.008192,0.01792,0.018912,1.13053,0.016384
563,238.945,4.18506,1.5904,0.016416,0.370656,0.00736,0.004864,0.008,0.01664,0.020064,1.13072,0.01568
564,304.513,3.28394,1.56861,0.016384,0.355904,0.006592,0.005856,0.007936,0.016928,0.018432,1.12435,0.016224
565,350.325,2.85449,1.56467,0.016384,0.351808,0.006592,0.005792,0.008,0.01696,0.020288,1.12422,0.014624
566,310.421,3.22144,1.58339,0.016352,0.351648,0.007008,0.005504,0.007968,0.017312,0.018464,1.14275,0.016384
567,243.129,4.11304,1.5927,0.016384,0.36032,0.006304,0.006112,0.008064,0.016512,0.020416,1.14285,0.015744
568,313.006,3.19482,1.57046,0.016384,0.35632,0.006208,0.006112,0.008064,0.016512,0.02016,1.12445,0.016256
569,304.264,3.28662,1.56435,0.016416,0.355936,0.006528,0.005376,0.007968,0.017376,0.019936,1.11875,0.016064
570,325.57,3.07153,1.57171,0.015232,0.352256,0.006144,0.006144,0.008192,0.016448,0.020032,1.13088,0.016384
571,299.437,3.3396,1.58243,0.016384,0.356352,0.007392,0.004896,0.008192,0.017952,0.018912,1.13664,0.015712
572,306.06,3.26733,1.56672,0.016384,0.354304,0.007488,0.0048,0.008192,0.018368,0.018528,1.12336,0.015296
573,287.056,3.48364,1.58925,0.016416,0.36864,0.007136,0.004928,0.007968,0.0168,0.019936,1.13206,0.01536
574,336.898,2.96826,1.55821,0.016384,0.344064,0.006144,0.006016,0.008,0.017952,0.019232,1.12435,0.016064
575,319.975,3.12524,1.62202,0.016384,0.41168,0.007296,0.004928,0.007968,0.017728,0.019264,1.12157,0.0152
576,330.91,3.02197,1.55379,0.016256,0.35072,0.00736,0.004928,0.008192,0.018432,0.018432,1.11363,0.01584
577,309.015,3.23608,1.66707,0.016384,0.429248,0.006848,0.004224,0.008192,0.026656,0.019648,1.14112,0.014752
578,322.038,3.10522,1.56605,0.016608,0.352352,0.007648,0.00464,0.008192,0.016384,0.02016,1.12262,0.01744
579,311.672,3.2085,1.56131,0.015072,0.344064,0.007584,0.004704,0.008192,0.018144,0.01872,1.12989,0.014944
580,346.561,2.8855,1.55446,0.016416,0.345728,0.006496,0.005888,0.007968,0.016864,0.018432,1.12166,0.015008
581,321.079,3.1145,1.57251,0.016064,0.348544,0.007392,0.004896,0.008192,0.01744,0.019424,1.13459,0.015968
582,272.105,3.67505,1.7496,0.016544,0.539072,0.006144,0.006144,0.008192,0.017408,0.019072,1.12067,0.016352
583,316.123,3.16333,1.56672,0.016384,0.352256,0.007744,0.004544,0.008192,0.017504,0.019072,1.12621,0.014816
584,290.476,3.44263,1.58022,0.016416,0.368896,0.006848,0.005504,0.008512,0.016736,0.020128,1.12208,0.015104
585,309.389,3.23218,1.55242,0.016416,0.347488,0.006464,0.005504,0.007104,0.018432,0.018432,1.11776,0.014816
586,316.954,3.15503,1.56883,0.016256,0.360224,0.006528,0.005152,0.007136,0.01824,0.01872,1.12141,0.015168
587,225.228,4.43994,1.70896,0.025504,0.474272,0.006848,0.016544,0.008192,0.01792,0.018944,1.12435,0.016384
588,290.538,3.44189,1.57366,0.016512,0.375456,0.007872,0.005504,0.007104,0.018336,0.018528,1.10797,0.016384
589,336.482,2.97192,1.56288,0.01632,0.346304,0.006272,0.005504,0.007968,0.017248,0.019808,1.12838,0.015072
590,234.472,4.26489,1.57466,0.016384,0.360032,0.00656,0.005824,0.00848,0.016416,0.020064,1.12477,0.016128
591,282.892,3.53491,1.69837,0.016448,0.488992,0.006976,0.005504,0.007968,0.01744,0.019424,1.12061,0.015008
