,fps,duration,cudaTotal,kernComputeIndices-905,thrust::sort_by_key-909,kernResetIntBuffer-915,kernResetIntBuffer-916,kernIdentifyCellStartEnd-919,kernReshuffle-925,kernReshuffle-926,kernUpdateVelNeighborSearchCoherent-929,kernUpdatePos-934
avg_1024,553.472,1.8604,0.354858,0.00587609,0.255155,0.00501237,0.00494256,0.00536075,0.00595788,0.00613291,0.0609624,0.00545797
max_1024,785.577,4.93042,0.684032,0.023104,0.57888,0.017792,0.015104,0.021792,0.01808,0.024544,0.08432,0.022528
min_1024,202.822,1.27295,0.296576,0.004288,0.211136,0.004064,0.004096,0.004192,0.004448,0.0048,0.041088,0.004288
512,650.314,1.53772,0.315392,0.006144,0.231424,0.005248,0.004864,0.004224,0.007328,0.006016,0.044,0.006144
513,582.812,1.71582,0.33792,0.006144,0.255072,0.004896,0.004224,0.006144,0.005696,0.005888,0.043712,0.006144
514,424.412,2.3562,0.550752,0.005376,0.441088,0.004256,0.005536,0.01904,0.006144,0.006144,0.046176,0.016992
515,370.193,2.70129,0.355552,0.006144,0.27152,0.004928,0.004128,0.00592,0.00576,0.00592,0.045856,0.005376
516,444.42,2.25012,0.442816,0.00576,0.334624,0.004128,0.005472,0.004768,0.006144,0.014336,0.045056,0.022528
517,590.372,1.69385,0.311776,0.00576,0.227616,0.004672,0.005152,0.005088,0.005792,0.005856,0.047264,0.004576
518,599.883,1.66699,0.305152,0.006144,0.224288,0.004928,0.004256,0.005856,0.00576,0.005984,0.043488,0.004448
519,656.884,1.52234,0.307968,0.004896,0.2288,0.00464,0.005728,0.004512,0.006144,0.006144,0.04256,0.004544
520,469.375,2.13049,0.3112,0.006144,0.229408,0.005152,0.004864,0.004288,0.006144,0.006144,0.043008,0.006048
521,543.092,1.84131,0.30928,0.006144,0.228928,0.004544,0.005216,0.005024,0.005952,0.00576,0.041536,0.006176
522,583.227,1.7146,0.309856,0.005728,0.227552,0.004704,0.004288,0.005792,0.005728,0.00592,0.044,0.006144
523,473.855,2.11035,0.340672,0.0048,0.259456,0.004736,0.004096,0.006144,0.005792,0.005856,0.043648,0.006144
524,391.98,2.55115,0.356384,0.006144,0.271744,0.004736,0.004096,0.006144,0.00576,0.005952,0.046656,0.005152
525,620.371,1.61194,0.316256,0.004864,0.23456,0.005056,0.004096,0.00608,0.005728,0.005952,0.045568,0.004352
526,628.173,1.59192,0.310656,0.006144,0.225088,0.004288,0.005472,0.004768,0.006144,0.006144,0.047104,0.005504
527,616.45,1.62219,0.300992,0.006144,0.216416,0.004768,0.004096,0.006112,0.005856,0.005728,0.045792,0.00608
528,510.628,1.95837,0.319424,0.005728,0.232384,0.004096,0.005824,0.004416,0.006144,0.006144,0.048672,0.006016
529,578.735,1.72791,0.315392,0.006176,0.229344,0.005728,0.004512,0.005568,0.005728,0.005088,0.0488,0.004448
530,714.398,1.39978,0.301472,0.005056,0.217088,0.005216,0.004864,0.004256,0.006144,0.006144,0.046944,0.00576
531,509.294,1.9635,0.3024,0.006144,0.21904,0.004192,0.005632,0.004608,0.006144,0.006112,0.045088,0.00544
532,331.499,3.0166,0.481344,0.00608,0.385088,0.00544,0.0048,0.005312,0.016608,0.006656,0.046816,0.004544
533,673.629,1.4845,0.30272,0.00576,0.221376,0.004288,0.0056,0.00464,0.006176,0.006112,0.043008,0.00576
534,686.212,1.45728,0.297088,0.004928,0.217024,0.00416,0.0056,0.00464,0.006144,0.005984,0.043168,0.00544
535,483.161,2.0697,0.312864,0.005728,0.232288,0.004096,0.005696,0.004544,0.006144,0.006144,0.042912,0.005312
536,565.668,1.76782,0.315456,0.004928,0.233376,0.005184,0.004864,0.004256,0.006144,0.006144,0.045056,0.005504
537,698.738,1.43115,0.297728,0.004928,0.214976,0.005728,0.004512,0.006144,0.005728,0.00592,0.04528,0.004512
538,588.844,1.69824,0.307296,0.006144,0.222784,0.004544,0.005792,0.004448,0.006144,0.006144,0.046784,0.004512
539,551.279,1.81396,0.317664,0.006144,0.231456,0.005248,0.004864,0.004192,0.006144,0.006144,0.048928,0.004544
540,400.959,2.49402,0.544768,0.006016,0.43024,0.005344,0.015104,0.005952,0.005696,0.020512,0.04976,0.006144
541,598.437,1.67102,0.311648,0.004992,0.2264,0.004896,0.004224,0.005856,0.00576,0.005856,0.048064,0.0056
