,fps,duration,cudaTotal,kernComputeIndices-905,thrust::sort_by_key-909,kernResetIntBuffer-915,kernResetIntBuffer-916,kernIdentifyCellStartEnd-919,kernReshuffle-925,kernReshuffle-926,kernUpdateVelNeighborSearchCoherent-929,kernUpdatePos-934
avg_1024,98.7896,10.1394,8.03323,0.0387713,0.61435,0.00803303,0.00585438,0.0165496,0.0508889,0.0540457,7.18587,0.0588711
max_1024,106.767,12.752,9.05389,0.202112,1.3783,0.024352,0.022528,0.03392,0.067456,0.07168,7.49987,0.080768
min_1024,78.4194,9.36621,7.88496,0.036736,0.546624,0.006112,0.004064,0.014944,0.049152,0.051872,7.07302,0.057312
512,95.988,10.418,8.21834,0.039008,0.588128,0.00816,0.006144,0.01616,0.049376,0.05456,7.39811,0.058688
513,96.4355,10.3696,8.31488,0.038912,0.673792,0.008192,0.006144,0.016288,0.050464,0.053344,7.40835,0.059392
514,93.0994,10.7412,8.25344,0.038848,0.58992,0.00816,0.0056,0.016192,0.049888,0.053248,7.43363,0.057952
515,99.8051,10.0195,8.23219,0.038912,0.572512,0.008288,0.004928,0.016384,0.050592,0.053632,7.42829,0.058656
516,97.3477,10.2725,8.27552,0.037152,0.59152,0.007968,0.004704,0.016384,0.0512,0.053216,7.45472,0.058656
517,99.22,10.0786,8.24944,0.038336,0.615424,0.008096,0.005568,0.016064,0.050176,0.054624,7.40211,0.05904
518,94.9291,10.5342,8.29306,0.03776,0.6144,0.008128,0.005568,0.016192,0.049984,0.05328,7.44854,0.0592
519,88.0141,11.3618,9.05389,0.038912,1.3783,0.008192,0.005888,0.016128,0.049696,0.0544,7.4433,0.059072
520,98.3386,10.1689,8.30822,0.03856,0.6432,0.008288,0.0056,0.01616,0.050048,0.0544,7.43309,0.05888
521,93.64,10.6792,8.25552,0.03824,0.594752,0.008128,0.0056,0.016128,0.050016,0.054912,7.42848,0.059264
522,90.9172,10.999,8.23091,0.038784,0.573568,0.008192,0.006112,0.01616,0.049408,0.053248,7.4273,0.058144
523,95.4289,10.479,8.33946,0.038912,0.671744,0.008192,0.005632,0.01632,0.04976,0.053216,7.43629,0.059392
524,98.6893,10.1328,8.27056,0.037696,0.58576,0.008192,0.006048,0.016192,0.049408,0.053312,7.45466,0.059296
525,92.107,10.8569,8.41187,0.038816,0.739744,0.00656,0.006048,0.016224,0.050784,0.05376,7.44157,0.058368
526,96.2677,10.3877,8.26544,0.038912,0.591264,0.006912,0.005984,0.016384,0.049152,0.0544,7.44333,0.059104
527,92.981,10.7549,8.29645,0.038656,0.62032,0.006624,0.006016,0.016128,0.050816,0.05376,7.44474,0.059392
528,92.6278,10.7959,8.37757,0.038176,0.706784,0.00832,0.005568,0.015296,0.051168,0.053248,7.44003,0.058976
529,92.8335,10.772,8.44125,0.038304,0.760096,0.00832,0.004576,0.016384,0.0512,0.054752,7.4487,0.058912
530,94.2563,10.6094,8.31107,0.03888,0.61264,0.006144,0.006144,0.016384,0.049152,0.053344,7.47014,0.05824
531,97.7239,10.2329,8.2769,0.037792,0.595968,0.008192,0.006144,0.016384,0.05072,0.053376,7.45024,0.05808
532,97.7752,10.2275,8.33427,0.037856,0.628,0.006848,0.005792,0.016064,0.049824,0.053248,7.47837,0.058272
533,89.5535,11.1665,8.37837,0.038912,0.684032,0.008192,0.00608,0.016128,0.049472,0.054464,7.44032,0.080768
534,98.5089,10.1514,8.29645,0.038752,0.60128,0.008736,0.005568,0.01536,0.0512,0.054784,7.46301,0.05776
535,95.5179,10.4692,8.3313,0.0384,0.616992,0.008192,0.005856,0.016192,0.050688,0.053536,7.4832,0.05824
536,97.5703,10.249,8.27254,0.037536,0.584864,0.00672,0.005568,0.015264,0.050848,0.053568,7.46042,0.05776
537,91.818,10.8911,8.49766,0.038432,0.766944,0.008224,0.006016,0.02672,0.0512,0.053248,7.48896,0.05792
538,94.1782,10.6182,8.32198,0.037984,0.609536,0.008032,0.004832,0.016384,0.050784,0.05328,7.48352,0.057632
539,97.9717,10.207,8.26352,0.038336,0.581792,0.008256,0.005568,0.015392,0.051072,0.053248,7.45062,0.059232
540,99.3885,10.0615,8.27392,0.038912,0.579616,0.009216,0.005088,0.016384,0.050752,0.053696,7.46192,0.058336
541,93.9363,10.6455,8.35635,0.038496,0.633632,0.008192,0.005568,0.016224,0.049984,0.054656,7.49018,0.059424
542,91.4041,10.9404,8.2985,0.038752,0.57344,0.008352,0.005952,0.016192,0.05072,0.05376,7.49194,0.059392
543,99.7419,10.0259,8.27402,0.038304,0.583616,0.00688,0.00576,0.016192,0.049728,0.054368,7.45974,0.059424
544,95.7009,10.4492,8.29315,0.037696,0.601504,0.008256,0.004608,0.016384,0.0512,0.05328,7.46262,0.0576
545,99.2392,10.0767,8.27923,0.038688,0.587744,0.0064,0.006144,0.01616,0.049376,0.055072,7.46099,0.058656
546,92.5566,10.8042,8.27373,0.038912,0.576896,0.008256,0.004672,0.016384,0.051072,0.053376,7.46496,0.0592
547,95.6652,10.4531,8.25571,0.038496,0.575712,0.007968,0.004768,0.016352,0.050912,0.053536,7.44963,0.058336
548,102.569,9.74951,8.24861,0.038688,0.55472,0.008384,0.00464,0.016352,0.051008,0.053248,7.4631,0.058464
549,92.1402,10.853,8.29718,0.039616,0.612416,0.007456,0.0048,0.016384,0.051072,0.053376,7.45408,0.057984
550,97.8687,10.2178,8.32586,0.037632,0.609952,0.008032,0.004576,0.016384,0.0512,0.05328,7.4871,0.057696
551,98.49,10.1533,8.30278,0.03872,0.604544,0.00816,0.006016,0.016064,0.049632,0.05328,7.46694,0.059424
552,96.1954,10.3955,8.34998,0.037824,0.626688,0.007552,0.004736,0.023552,0.050176,0.05328,7.48707,0.059104
553,96.663,10.3452,8.28826,0.038944,0.606016,0.006304,0.006144,0.016192,0.0504,0.05424,7.45062,0.059392
554,96.8734,10.3228,8.31283,0.038496,0.583232,0.007008,0.005632,0.016096,0.049952,0.054944,7.49987,0.0576
555,98.1642,10.187,8.30333,0.037632,0.61232,0.008192,0.005728,0.016224,0.049696,0.053312,7.46083,0.059392
556,94.1349,10.623,8.33741,0.038912,0.623872,0.007968,0.005088,0.016384,0.050432,0.05312,7.48224,0.059392
557,95.6027,10.46,8.3352,0.038528,0.639328,0.008224,0.005568,0.01616,0.049984,0.054272,7.4639,0.059232
558,94.806,10.5479,8.38934,0.038656,0.682912,0.008192,0.005664,0.016096,0.049952,0.053248,7.47722,0.057408
559,95.0304,10.5229,8.31488,0.038528,0.643264,0.008288,0.005568,0.016128,0.051104,0.054112,7.43974,0.058144
560,97.9482,10.2095,8.31408,0.038752,0.58944,0.007968,0.004864,0.016384,0.05088,0.053568,7.49363,0.058592
561,100.255,9.97461,8.34746,0.038752,0.6168,0.008192,0.005632,0.01616,0.049888,0.053376,7.49962,0.05904
562,97.4357,10.2632,8.2993,0.037664,0.611744,0.008256,0.00464,0.016416,0.051168,0.053248,7.45882,0.057344
563,99.7759,10.0225,8.2983,0.038912,0.608096,0.006304,0.006144,0.016288,0.050912,0.053312,7.45914,0.0592
564,97.1399,10.2944,8.58982,0.038816,0.8672,0.00768,0.004608,0.016384,0.06144,0.055296,7.4793,0.059104
565,93.1714,10.7329,8.38032,0.03888,0.700448,0.008,0.005568,0.016448,0.049888,0.055136,7.44666,0.059296
566,100.842,9.9165,8.25958,0.03888,0.577568,0.008192,0.00592,0.016544,0.049344,0.054592,7.45085,0.057696
567,96.7407,10.3369,8.36781,0.038624,0.6784,0.00816,0.005568,0.01616,0.049984,0.053248,7.45882,0.058848
568,95.026,10.5234,8.32867,0.038784,0.641152,0.008192,0.006144,0.016288,0.050816,0.053696,7.45475,0.058848
569,100.599,9.94043,8.22746,0.037888,0.560288,0.007008,0.005632,0.016256,0.049792,0.053248,7.43837,0.058976
570,94.6833,10.5615,8.40938,0.038528,0.703008,0.01792,0.004736,0.0256,0.050176,0.053056,7.45901,0.057344
571,98.9038,10.1108,8.2328,0.038912,0.565248,0.007872,0.005568,0.01664,0.049792,0.053248,7.43629,0.059232
572,97.103,10.2983,8.24838,0.038752,0.555168,0.008224,0.00576,0.016064,0.049824,0.053248,7.46256,0.058784
573,93.469,10.6987,8.23386,0.03776,0.562816,0.008064,0.004608,0.016416,0.050944,0.053472,7.44042,0.05936
574,92.5482,10.8052,8.36358,0.037408,0.665152,0.00656,0.016384,0.016448,0.051168,0.054528,7.4575,0.058432
575,97.1814,10.29,8.26371,0.038944,0.605472,0.006848,0.005792,0.016224,0.049664,0.054592,7.42675,0.059424
576,94.7227,10.5571,8.34784,0.047168,0.696416,0.008192,0.006144,0.016032,0.049536,0.054656,7.41162,0.05808
577,93.2987,10.7183,8.38826,0.03872,0.714816,0.007936,0.015968,0.01664,0.051264,0.05344,7.4304,0.059072
578,98.9324,10.1079,8.21744,0.037728,0.560352,0.006912,0.005696,0.016064,0.04992,0.05456,7.42803,0.058176
579,98.249,10.1782,8.40707,0.038464,0.766432,0.008192,0.006016,0.016096,0.05776,0.054752,7.39997,0.059392
580,89.2375,11.2061,8.42522,0.038912,0.765792,0.008288,0.005568,0.016192,0.050016,0.05472,7.42659,0.059136
581,95.567,10.4639,8.34342,0.038688,0.667296,0.008256,0.004608,0.016384,0.050752,0.053344,7.44483,0.059264
582,97.2829,10.2793,8.42182,0.038496,0.756672,0.00928,0.005088,0.026592,0.0512,0.055008,7.42019,0.059296
583,93.7815,10.6631,8.31738,0.03744,0.641024,0.008192,0.00592,0.01616,0.050912,0.053216,7.44525,0.059264
584,90.264,11.0786,8.31494,0.038912,0.679584,0.008288,0.005568,0.0152,0.051168,0.053248,7.40531,0.057664
585,89.6947,11.1489,8.37702,0.03776,0.71792,0.007072,0.005568,0.032352,0.051296,0.053696,7.41216,0.0592
586,95.3978,10.4824,8.38029,0.038912,0.679008,0.0072,0.017344,0.03168,0.051104,0.053152,7.44262,0.059264
587,93.4989,10.6953,8.24704,0.038912,0.593312,0.007968,0.004928,0.016384,0.050752,0.053696,7.42192,0.059168
588,93.452,10.7007,8.23216,0.038688,0.597536,0.00832,0.004672,0.016384,0.050656,0.053696,7.40362,0.058592
589,95.1231,10.5127,8.37171,0.03888,0.76432,0.006144,0.006144,0.016384,0.050848,0.0536,7.3769,0.058496
590,95.2204,10.502,8.2288,0.038432,0.598368,0.006272,0.006144,0.016384,0.050528,0.053312,7.40109,0.058272
591,100.718,9.92871,8.18163,0.038944,0.583168,0.008,0.004768,0.016384,0.050976,0.053472,7.36666,0.059264
592,100.255,9.97461,8.25008,0.037824,0.610272,0.009216,0.00512,0.016384,0.050304,0.052096,7.40966,0.0592
