,fps,duration,cudaTotal,kernComputeIndices-836,thrust::sort_by_key-840,kernResetIntBuffer-846,kernResetIntBuffer-847,kernIdentifyCellStartEnd-850,kernUpdateVelNeighborSearchScattered-857,kernUpdatePos-862
avg_1024,61.3226,16.3354,14.0764,0.03863,0.61466,0.00727031,0.00551569,0.0165635,13.3346,0.0591973
max_1024,65.2645,22.751,17.0749,0.054496,2.98144,0.0248,0.022368,0.044864,14.6011,0.076
min_1024,43.9542,15.3223,13.6581,0.035552,0.542368,0.006144,0.004064,0.015008,12.9534,0.057344
512,57.1301,17.5039,15.0693,0.038368,0.563872,0.007744,0.004544,0.016384,14.379,0.059392
513,56.9965,17.5449,15.0712,0.038912,0.569344,0.006176,0.00608,0.016352,14.3746,0.059744
514,55.5465,18.0029,15.1124,0.03872,0.583936,0.006272,0.005664,0.016256,14.4041,0.057504
515,59.6563,16.7627,15.0958,0.038912,0.570752,0.006784,0.006016,0.016256,14.3977,0.059392
516,56.769,17.6152,15.2361,0.038592,0.6736,0.006656,0.005376,0.01616,14.4366,0.059168
517,54.5058,18.3467,15.3501,0.038304,0.783264,0.007904,0.016672,0.016384,14.428,0.059584
518,54.2373,18.4375,15.4155,0.049248,0.816544,0.00704,0.004192,0.027776,14.4516,0.059136
519,57.9349,17.2607,15.1062,0.038784,0.56928,0.00656,0.005984,0.016224,14.41,0.059424
520,57.0664,17.5234,15.1326,0.038208,0.582592,0.007648,0.00464,0.016384,14.4236,0.059456
521,58.9386,16.9668,15.1492,0.03776,0.595968,0.007648,0.00464,0.016384,14.4278,0.059072
522,55.9563,17.8711,15.2142,0.038912,0.616448,0.007968,0.00432,0.016384,14.4712,0.05904
523,57.3477,17.4375,15.2146,0.04016,0.598816,0.007616,0.004672,0.016416,14.4886,0.058336
524,56.5621,17.6797,15.2556,0.038528,0.692608,0.007392,0.004896,0.016224,14.4365,0.059392
525,58.9081,16.9756,15.1743,0.038656,0.619424,0.007712,0.004576,0.022528,14.423,0.058368
526,57.1843,17.4873,15.145,0.038464,0.614848,0.007616,0.004672,0.016288,14.4029,0.06016
527,57.4539,17.4053,15.231,0.038944,0.61232,0.00768,0.004608,0.016384,14.4916,0.059392
528,58.6148,17.0605,15.1817,0.03728,0.587776,0.008128,0.00416,0.016384,14.4687,0.0592
529,57.5475,17.377,15.3341,0.037632,0.698368,0.007456,0.016256,0.033216,14.4818,0.059392
530,57.8924,17.2734,15.2769,0.037728,0.64512,0.007424,0.004864,0.0264,14.4974,0.057952
531,58.5879,17.0684,15.2232,0.038688,0.583456,0.007072,0.0056,0.016,14.513,0.05936
532,56.7125,17.6328,15.3085,0.038944,0.619968,0.006688,0.005344,0.016192,14.5623,0.059136
533,57.2963,17.4531,15.2402,0.038944,0.597056,0.007072,0.0056,0.016512,14.5158,0.059232
534,56.7722,17.6143,15.2336,0.037472,0.583328,0.006496,0.00544,0.016096,14.5266,0.05824
535,57.1365,17.502,15.2966,0.038432,0.641568,0.007264,0.005024,0.016416,14.5285,0.059392
536,56.481,17.7051,15.2715,0.038528,0.614976,0.007424,0.004864,0.016128,14.5299,0.059744
537,58.7089,17.0332,15.2261,0.038496,0.58016,0.00736,0.004928,0.016384,14.5183,0.060448
538,57.2099,17.4795,15.2855,0.038944,0.597984,0.007552,0.004736,0.016224,14.5594,0.060608
539,58.2778,17.1592,15.2128,0.037152,0.575104,0.006464,0.006144,0.016384,14.5121,0.059392
540,57.9612,17.2529,15.2637,0.038816,0.571488,0.007264,0.004864,0.016096,14.5658,0.059392
541,57.2707,17.4609,15.3355,0.038656,0.636192,0.00704,0.0056,0.016096,14.5725,0.059392
542,57.778,17.3076,15.2282,0.038464,0.570016,0.007872,0.004416,0.016384,14.5306,0.060448
543,58.2348,17.1719,15.2849,0.037568,0.636128,0.006944,0.00576,0.01616,14.523,0.059392
544,55.116,18.1436,15.4092,0.038912,0.68176,0.0064,0.005504,0.016128,14.6011,0.059392
545,53.5817,18.6631,15.2596,0.038912,0.610208,0.007648,0.004768,0.016352,14.5235,0.05824
546,57.5184,17.3857,15.2499,0.03856,0.57168,0.006688,0.005248,0.015232,14.5531,0.059392
547,58.2149,17.1777,15.2516,0.038816,0.604384,0.006176,0.006112,0.016384,14.5217,0.058016
548,56.2514,17.7773,15.3764,0.038944,0.687232,0.007008,0.004096,0.016416,14.563,0.059712
549,57.0823,17.5186,15.2746,0.037472,0.610304,0.007744,0.0056,0.015328,14.5388,0.059424
550,56.039,17.8447,15.2605,0.037792,0.600032,0.007584,0.004704,0.01632,14.5359,0.058208
551,57.2035,17.4814,15.3518,0.038944,0.677856,0.00736,0.004928,0.016384,14.5469,0.059392
552,56.0267,17.8486,15.3825,0.038912,0.657408,0.007968,0.00432,0.016384,14.5981,0.059392
553,55.7673,17.9316,15.3099,0.03888,0.622656,0.007456,0.004832,0.016352,14.5612,0.05856
