,fps,duration,cudaTotal,kernComputeIndices-836,thrust::sort_by_key-840,kernResetIntBuffer-846,kernResetIntBuffer-847,kernIdentifyCellStartEnd-850,kernUpdateVelNeighborSearchScattered-857,kernUpdatePos-862
avg_1024,138.78,7.22714,5.28784,0.0260779,0.441325,0.00717209,0.00540844,0.0108677,4.75991,0.0370824
max_1024,155.741,9.83887,6.36358,0.048256,1.57491,0.024224,0.02048,0.026624,5.06861,0.063776
min_1024,101.638,6.4209,5.09891,0.024576,0.374784,0.006144,0.004064,0.010208,4.62877,0.034912
512,143.407,6.97314,5.35824,0.025248,0.397312,0.007392,0.004864,0.011424,4.87514,0.036864
513,135.066,7.40381,5.35552,0.026656,0.434176,0.008128,0.005568,0.010752,4.8345,0.035744
514,129.76,7.70654,5.52714,0.024576,0.599552,0.006688,0.016352,0.011616,4.8319,0.036448
515,140.466,7.11914,5.30048,0.025504,0.403296,0.006304,0.006144,0.01024,4.8121,0.036896
516,130.712,7.65039,5.51731,0.036864,0.555008,0.018432,0.005952,0.010464,4.85373,0.036864
517,134.304,7.4458,5.39648,0.02592,0.484032,0.008192,0.005632,0.01072,4.82512,0.036864
518,129.776,7.70557,5.57706,0.025024,0.65536,0.007456,0.004832,0.01024,4.83738,0.036768
519,122.723,8.14844,5.41904,0.026496,0.47936,0.006144,0.006144,0.01024,4.85363,0.037024
520,125.39,7.9751,5.3529,0.025856,0.419904,0.017088,0.005888,0.010496,4.83725,0.036416
521,138.678,7.21094,5.33936,0.026016,0.410528,0.007392,0.004896,0.011392,4.84032,0.038816
522,132.505,7.54688,5.32784,0.025568,0.425088,0.00704,0.004096,0.011648,4.81878,0.035616
523,139.862,7.1499,5.33302,0.02656,0.40352,0.007616,0.004672,0.011616,4.84214,0.036896
524,142.827,7.00146,5.39846,0.025216,0.514016,0.006176,0.00576,0.010624,4.80048,0.036192
525,143.942,6.94727,5.28998,0.026624,0.401408,0.007936,0.005568,0.010944,4.79984,0.037664
526,141.505,7.06689,5.27318,0.024832,0.388256,0.007008,0.004096,0.011616,4.80106,0.03632
527,144.582,6.9165,5.28966,0.026368,0.393472,0.007968,0.0056,0.010752,4.80864,0.036864
528,140.853,7.09961,5.28218,0.025248,0.399136,0.006336,0.005824,0.01056,4.79846,0.036608
529,137.1,7.29395,5.28979,0.025888,0.416768,0.008032,0.005568,0.010752,4.7863,0.03648
530,143.417,6.97266,5.29613,0.024608,0.38704,0.008096,0.004192,0.011456,4.82387,0.036864
531,145.568,6.86963,5.28794,0.02624,0.378272,0.007072,0.005568,0.010784,4.82314,0.036864
532,142.599,7.0127,5.2777,0.02576,0.387936,0.00768,0.004608,0.01024,4.80461,0.036864
533,143.82,6.95312,5.2793,0.0264,0.39056,0.006976,0.005728,0.010656,4.80221,0.036768
534,131.442,7.60791,5.34304,0.025408,0.389024,0.006208,0.005824,0.010592,4.87011,0.035872
535,142.529,7.01611,5.28982,0.026208,0.414112,0.0064,0.006144,0.01024,4.78822,0.038496
536,139.567,7.16504,5.31261,0.02592,0.443168,0.00768,0.004608,0.01024,4.78522,0.035776
537,134.48,7.43604,5.35674,0.026272,0.495968,0.008064,0.005568,0.010784,4.772,0.03808
538,140.544,7.11523,5.41286,0.025824,0.516608,0.006432,0.016128,0.010496,4.80154,0.03584
539,134.932,7.41113,5.4327,0.026528,0.552448,0.006784,0.005888,0.010464,4.79232,0.038272
540,140.149,7.13525,5.34938,0.0264,0.443616,0.006976,0.004288,0.011616,4.81962,0.036864
541,129.293,7.73438,5.28397,0.026144,0.430144,0.006688,0.006144,0.01024,4.76758,0.037024
542,129.883,7.69922,5.28794,0.026624,0.39936,0.00736,0.004864,0.010336,4.79178,0.047616
543,131.442,7.60791,5.49872,0.02624,0.616608,0.018656,0.006144,0.01024,4.78403,0.0368
544,143.077,6.98926,5.25357,0.025408,0.377824,0.007168,0.004096,0.011552,4.79075,0.036768
545,146.757,6.81396,5.26131,0.026656,0.391136,0.007712,0.004576,0.012128,4.78224,0.036864
546,143.608,6.96338,5.25171,0.025376,0.391328,0.0072,0.004864,0.010464,4.7759,0.036576
547,141.368,7.07373,5.26061,0.026336,0.389408,0.007488,0.0048,0.011552,4.78282,0.038208
548,148.46,6.73584,5.25315,0.026624,0.374784,0.008096,0.00544,0.01072,4.79181,0.03568
549,135.342,7.38867,5.31373,0.0264,0.450816,0.007296,0.00496,0.011328,4.77597,0.03696
550,139.367,7.17529,5.29203,0.026112,0.444736,0.006336,0.0056,0.010752,4.7616,0.036896
551,137.977,7.24756,5.28262,0.025408,0.411136,0.006656,0.005952,0.010432,4.78541,0.037632
552,141.74,7.05518,5.26291,0.026208,0.413184,0.007072,0.004096,0.011584,4.76435,0.036416
553,143.699,6.95898,5.29818,0.02608,0.408064,0.006368,0.006144,0.01024,4.80445,0.036832
554,136.261,7.33887,5.24906,0.026464,0.39136,0.007936,0.00432,0.011264,4.77082,0.036896
555,143.659,6.96094,5.27155,0.025856,0.400128,0.007488,0.0048,0.01152,4.78451,0.037248
556,145.517,6.87207,5.25533,0.026592,0.396608,0.00704,0.004096,0.011872,4.77226,0.036864
557,144.817,6.90527,5.26275,0.02592,0.410336,0.007648,0.004608,0.011648,4.76544,0.037152
558,142.947,6.99561,5.25312,0.025856,0.403552,0.006816,0.004096,0.011744,4.76525,0.035808
559,143.891,6.94971,5.24701,0.026496,0.402656,0.007072,0.005664,0.01072,4.7575,0.036896
560,138.669,7.21143,5.24685,0.02528,0.39728,0.007488,0.0048,0.01024,4.7655,0.036256
561,140.592,7.11279,5.3441,0.025472,0.434176,0.007616,0.00464,0.01024,4.82509,0.036864
562,145.786,6.85938,5.25312,0.024576,0.399104,0.0064,0.005536,0.01072,4.76992,0.036864
563,130.963,7.63574,5.27533,0.026368,0.413952,0.007712,0.0056,0.010784,4.77232,0.038592
564,137.496,7.27295,5.32045,0.025152,0.473056,0.007296,0.004896,0.010336,4.76346,0.036256
565,141.144,7.08496,5.23798,0.026624,0.385024,0.007424,0.004864,0.01152,4.7657,0.036832
566,148.255,6.74512,5.23789,0.026656,0.382944,0.007968,0.00432,0.011296,4.76819,0.036512
567,141.29,7.07764,5.23053,0.028224,0.387392,0.006272,0.006144,0.01024,4.75341,0.038848
568,138.998,7.19434,5.24496,0.02624,0.401536,0.0064,0.005568,0.010752,4.75757,0.036896
569,137.533,7.271,5.28122,0.026464,0.423648,0.006592,0.00608,0.010336,4.76976,0.038336
570,132.36,7.55518,5.30314,0.025408,0.434176,0.007968,0.00432,0.01136,4.78301,0.036896
571,130.454,7.66553,5.39853,0.026624,0.516096,0.006176,0.006112,0.01024,4.79642,0.036864
572,145.32,6.88135,5.26678,0.026464,0.411168,0.006784,0.005792,0.010592,4.76918,0.0368
573,128.409,7.7876,5.37018,0.026208,0.50784,0.006912,0.006144,0.01024,4.77571,0.03712
574,137.533,7.271,5.24835,0.025792,0.4016,0.006848,0.00528,0.010784,4.76179,0.036256
575,121.883,8.20459,5.2472,0.0248,0.39872,0.006784,0.005888,0.010496,4.76365,0.036864
576,139.7,7.1582,5.2695,0.026464,0.386592,0.006784,0.005152,0.010944,4.79805,0.03552
577,120.449,8.30225,5.2593,0.026592,0.398464,0.007072,0.0056,0.010752,4.76883,0.041984
578,141.027,7.09082,5.27405,0.025184,0.401408,0.007584,0.004704,0.01024,4.78822,0.036704
579,131.984,7.57666,5.3719,0.0264,0.530656,0.008096,0.005568,0.010784,4.75357,0.036832
580,138.735,7.20801,5.25382,0.02528,0.4096,0.007168,0.004864,0.010496,4.75955,0.036864
581,141.29,7.07764,5.35072,0.025856,0.469888,0.007872,0.005568,0.010688,4.79277,0.03808
582,124.506,8.03174,5.44659,0.029664,0.544288,0.006656,0.016352,0.01216,4.80064,0.036832
583,139.168,7.18555,5.42304,0.025664,0.553952,0.007456,0.004864,0.011456,4.78227,0.037376
584,143.468,6.97021,5.27494,0.026624,0.423776,0.006304,0.005632,0.010752,4.7657,0.03616
585,140.293,7.12793,5.30931,0.025472,0.444416,0.007616,0.004672,0.011648,4.77862,0.036864
586,128.659,7.77246,5.30816,0.026624,0.428032,0.007712,0.004576,0.01024,4.79437,0.036608
587,120.89,8.27197,5.30051,0.024992,0.43312,0.007072,0.0056,0.01072,4.78166,0.037344
588,135.827,7.3623,5.3104,0.025856,0.441056,0.006176,0.00576,0.010624,4.78413,0.0368
589,145.486,6.87354,5.28342,0.026496,0.41792,0.007264,0.005024,0.011328,4.7769,0.038496
590,143.367,6.9751,5.31869,0.026272,0.44272,0.008192,0.005216,0.01072,4.78867,0.036896
591,139.814,7.15234,5.29098,0.025536,0.41984,0.007328,0.004992,0.011424,4.78483,0.037024
592,146.015,6.84863,5.26739,0.02544,0.409504,0.00624,0.005664,0.010688,4.77315,0.036704
593,142.628,7.01123,5.24403,0.026624,0.393216,0.0072,0.004928,0.010432,4.76362,0.038016
594,138.238,7.23389,5.29168,0.026624,0.414752,0.007136,0.004096,0.011552,4.79101,0.036512
595,146.443,6.82861,5.30179,0.026624,0.421664,0.006368,0.006144,0.01024,4.79392,0.036832
596,145.952,6.85156,5.28874,0.025376,0.403456,0.007616,0.004672,0.01024,4.80189,0.035488
597,140.553,7.11475,5.31395,0.026624,0.429248,0.006976,0.005728,0.010656,4.79773,0.036992
598,144.408,6.9248,5.31866,0.026624,0.415744,0.00624,0.006048,0.01024,4.8169,0.036864
599,142.4,7.02246,5.2839,0.026048,0.403744,0.006496,0.006144,0.01024,4.79546,0.035776
600,140.998,7.09229,5.32787,0.025568,0.404992,0.006656,0.005312,0.010816,4.83763,0.036896
601,143.689,6.95947,5.29795,0.024896,0.3952,0.006176,0.006144,0.01024,4.81866,0.03664
602,139.064,7.19092,5.31008,0.026624,0.39936,0.007232,0.004896,0.0104,4.82509,0.03648
603,140.044,7.14062,5.35603,0.0256,0.436224,0.008064,0.005568,0.01072,4.83312,0.036736
604,142.39,7.02295,5.27718,0.02464,0.403456,0.008032,0.004256,0.011392,4.78902,0.036384
605,139.348,7.17627,5.29485,0.025312,0.3952,0.00624,0.006112,0.01024,4.81488,0.036864
606,144.439,6.92334,5.30022,0.026144,0.399808,0.006272,0.005696,0.010592,4.81587,0.03584
607,139.159,7.18604,5.28998,0.026336,0.40352,0.006368,0.006144,0.01024,4.80173,0.035648
608,144.154,6.93701,5.27933,0.02608,0.377568,0.006272,0.005696,0.01072,4.81642,0.036576
609,142.124,7.03613,5.32118,0.02624,0.415872,0.00688,0.005792,0.010592,4.81811,0.037696
610,140.312,7.12695,5.33094,0.025984,0.391808,0.007712,0.004576,0.01024,4.8551,0.03552
611,143.83,6.95264,5.31866,0.026624,0.40656,0.007072,0.005568,0.010816,4.82515,0.036864
612,139.102,7.18896,5.34211,0.025504,0.421888,0.007744,0.004544,0.01024,4.83661,0.035584
613,137.857,7.25391,5.31754,0.025504,0.409536,0.006208,0.006144,0.01024,4.82304,0.036864
614,142.787,7.00342,5.30781,0.026112,0.389472,0.006336,0.005632,0.01072,4.83328,0.036256
615,141.897,7.04736,5.35306,0.026112,0.421408,0.007104,0.005568,0.010752,4.84544,0.036672
616,140.505,7.11719,5.39814,0.026624,0.45664,0.006208,0.005728,0.010688,4.85578,0.03648
617,139.121,7.18799,5.36781,0.026016,0.414304,0.007424,0.004864,0.011424,4.86624,0.037536
618,141.29,7.07764,5.35062,0.026112,0.419872,0.006624,0.005312,0.010848,4.84579,0.036064
619,140.034,7.14111,5.37421,0.026336,0.397088,0.006912,0.006144,0.010272,4.89059,0.036864
620,132.36,7.55518,5.42621,0.025984,0.455296,0.007872,0.004416,0.01024,4.88611,0.036288
621,131.569,7.60059,5.52371,0.026208,0.555776,0.007968,0.0056,0.010688,4.87965,0.037824
622,141.71,7.05664,5.3991,0.025152,0.418848,0.007072,0.00416,0.012128,4.89622,0.03552
623,140.322,7.12646,5.3903,0.024864,0.429856,0.006368,0.006144,0.01024,4.87581,0.037024
624,133.455,7.49316,5.39072,0.02608,0.447392,0.007168,0.004896,0.010464,4.85786,0.036864
625,133.551,7.48779,5.35718,0.026496,0.388608,0.006784,0.005888,0.010496,4.88211,0.0368
626,133.542,7.48828,5.35322,0.026624,0.407168,0.006528,0.00544,0.01072,4.84976,0.046976
627,132.728,7.53418,5.36934,0.02512,0.414592,0.007104,0.005696,0.010688,4.86813,0.038016
628,137.903,7.25146,5.43744,0.02576,0.46576,0.007904,0.004384,0.0104,4.88637,0.036864
629,139.272,7.18018,5.376,0.026624,0.396608,0.006848,0.005888,0.010496,4.89267,0.036864
630,141.232,7.08057,5.38218,0.026624,0.421888,0.008032,0.004256,0.011392,4.87309,0.036896
631,141.456,7.06934,5.40877,0.026624,0.398624,0.00688,0.00592,0.010464,4.92339,0.036864
632,139.055,7.19141,5.38394,0.02624,0.409376,0.006752,0.005216,0.01072,4.88902,0.036608
633,133.195,7.50781,5.47846,0.025504,0.474208,0.007072,0.005568,0.010816,4.91834,0.03696
634,143.578,6.96484,5.38909,0.025472,0.39936,0.00736,0.004896,0.010272,4.90496,0.036768
635,140.351,7.125,5.43142,0.026112,0.389728,0.007936,0.0056,0.01072,4.95443,0.036896
636,137.523,7.27148,5.40262,0.026304,0.401728,0.007232,0.004864,0.010464,4.91674,0.035296
637,137.192,7.28906,5.40314,0.026528,0.389664,0.006432,0.006144,0.010272,4.92723,0.036864
638,131.022,7.63232,5.4056,0.025504,0.393216,0.008192,0.005184,0.010752,4.92701,0.035744
639,135.477,7.38135,5.44467,0.026464,0.435872,0.006656,0.00608,0.010304,4.92134,0.037952
640,127.292,7.85596,5.4231,0.024576,0.417056,0.00688,0.005152,0.01072,4.92301,0.035712
641,138.126,7.23975,5.5337,0.026496,0.493088,0.006752,0.00592,0.010464,4.95402,0.03696
642,129.473,7.72363,5.43968,0.025888,0.416672,0.007392,0.004896,0.01024,4.93776,0.036832
643,129.982,7.69336,5.45802,0.02608,0.4072,0.007136,0.0056,0.010688,4.96445,0.036864
644,141.018,7.09131,5.45168,0.026208,0.407968,0.008096,0.004192,0.011392,4.95706,0.036768
645,141.125,7.08594,5.42909,0.026528,0.39264,0.006816,0.00608,0.010304,4.95002,0.036704
646,133.143,7.51074,5.40499,0.025408,0.393216,0.006208,0.005792,0.010528,4.92749,0.036352
647,136.352,7.33398,5.43958,0.026496,0.399488,0.007936,0.005568,0.01072,4.95242,0.03696
648,139.624,7.16211,5.46394,0.026144,0.421504,0.00704,0.004096,0.01152,4.95693,0.036704
649,136.479,7.32715,5.45411,0.024864,0.421888,0.007232,0.005056,0.010432,4.94778,0.036864
650,141.907,7.04688,5.4231,0.024768,0.400672,0.006848,0.004096,0.011712,4.9383,0.036704
651,138.248,7.2334,5.4551,0.026624,0.407552,0.007584,0.004736,0.011648,4.95882,0.038144
652,130.396,7.66895,5.52227,0.025472,0.48128,0.007616,0.00464,0.011616,4.95478,0.036864
653,138.838,7.20264,5.48685,0.026208,0.436032,0.007072,0.0056,0.010752,4.96445,0.036736
654,134.852,7.41553,5.51946,0.026144,0.47152,0.006624,0.005216,0.010752,4.96243,0.036768
655,132.248,7.56152,5.59686,0.02496,0.53008,0.006496,0.006144,0.01024,4.98218,0.036768
656,137.829,7.25537,5.58346,0.02528,0.534496,0.008,0.004288,0.011328,4.96326,0.0368
657,129.081,7.74707,5.6223,0.02512,0.546848,0.007936,0.005568,0.010784,4.98918,0.036864
658,112.41,8.896,5.58285,0.026624,0.505856,0.007264,0.004864,0.0104,4.99098,0.036864
659,132.317,7.55762,5.532,0.025472,0.483296,0.007648,0.00464,0.011712,4.96205,0.037184
660,125.644,7.95898,5.64349,0.026624,0.555008,0.007904,0.004384,0.011904,5.00144,0.036224
661,126.701,7.89258,5.61152,0.026624,0.552832,0.006272,0.006144,0.01024,4.9721,0.037312
662,131.67,7.59473,5.60963,0.024736,0.526336,0.007648,0.00464,0.01024,4.99923,0.0368
663,125.421,7.97314,5.63814,0.026656,0.542432,0.0064,0.006144,0.010272,5.00851,0.037728
664,134.932,7.41113,5.54362,0.025216,0.46208,0.006912,0.004096,0.011744,4.99766,0.035904
665,131.19,7.62256,5.52541,0.025248,0.449632,0.007072,0.005728,0.010688,4.9889,0.038144
666,122.342,8.17383,5.56134,0.026592,0.499264,0.006624,0.005344,0.010752,4.97488,0.037888
667,130.404,7.66846,5.58323,0.02496,0.483168,0.006304,0.006144,0.011296,5.01395,0.037408
668,128.659,7.77246,5.59978,0.025568,0.52736,0.007072,0.00416,0.011456,4.98726,0.036896
669,117.959,8.47754,5.52973,0.026016,0.453344,0.008064,0.005568,0.010752,4.98909,0.036896
670,130.015,7.69141,5.58557,0.02528,0.501728,0.0072,0.004896,0.010464,5.00054,0.035456
671,135.53,7.37842,5.57466,0.026624,0.464896,0.007328,0.00496,0.01168,5.02205,0.03712
672,130.438,7.6665,5.66682,0.026624,0.57888,0.006848,0.004096,0.01152,5.00198,0.036864
673,110.943,9.01367,5.61357,0.026464,0.516256,0.0072,0.00512,0.012,5.00886,0.037664
674,131.543,7.60205,5.5337,0.026144,0.469472,0.008128,0.00416,0.011456,4.97747,0.036864
675,128.425,7.78662,5.59104,0.025824,0.52304,0.007808,0.0056,0.01072,4.9809,0.037152
676,137.385,7.27881,5.56032,0.026624,0.445984,0.006624,0.005376,0.010752,5.02813,0.036832
677,131.451,7.60742,5.57658,0.025088,0.468736,0.0064,0.006144,0.01024,5.02282,0.037152
678,131.476,7.60596,5.55827,0.026208,0.489248,0.006784,0.005184,0.010752,4.98323,0.036864
679,132.806,7.52979,5.54189,0.025856,0.477952,0.007744,0.005568,0.01072,4.97718,0.036864
680,135.253,7.39355,5.57875,0.026624,0.47216,0.007072,0.004096,0.01152,5.02042,0.036864
681,127.729,7.8291,5.61766,0.026624,0.556416,0.006784,0.005952,0.010432,4.97459,0.036864
682,135.827,7.3623,5.51117,0.026624,0.425984,0.007168,0.004896,0.010464,4.99917,0.036864
683,123.574,8.09229,5.62099,0.0264,0.52976,0.007104,0.005568,0.010688,5.00499,0.03648
684,132.129,7.56836,5.54746,0.025952,0.461472,0.007392,0.004864,0.010304,5.00096,0.036512
685,139.272,7.18018,5.49338,0.02528,0.392352,0.007008,0.005696,0.01072,5.01485,0.037472
686,140.264,7.12939,5.49683,0.026144,0.403936,0.007744,0.004544,0.01024,5.00736,0.036864
687,137.302,7.2832,5.49683,0.025984,0.395904,0.007392,0.004896,0.01136,5.01443,0.036864
688,138.913,7.19873,5.52349,0.026112,0.418304,0.007456,0.004832,0.01024,5.01965,0.036896
689,139.036,7.19238,5.48864,0.025472,0.398944,0.006528,0.0056,0.010688,5.00493,0.03648
690,138.932,7.19775,5.48387,0.026624,0.411648,0.007328,0.004864,0.010336,4.98678,0.036288
691,141.222,7.08105,5.49482,0.026624,0.4096,0.00768,0.004608,0.011712,4.9977,0.036896
692,140.226,7.13135,5.48627,0.025056,0.40096,0.006592,0.005344,0.01072,5.00106,0.036544
693,134.648,7.42676,5.52493,0.026176,0.457152,0.007968,0.0056,0.010688,4.98032,0.037024
694,139.386,7.17432,5.5297,0.025952,0.424672,0.007648,0.00464,0.01024,5.01965,0.036896
695,139.795,7.15332,5.4743,0.02624,0.405888,0.007424,0.004864,0.01136,4.98269,0.03584
696,136.197,7.34229,5.54598,0.026624,0.451744,0.007008,0.004096,0.011584,5.00928,0.035648
697,132.044,7.57324,5.62778,0.025344,0.513408,0.006784,0.005984,0.0104,5.02784,0.038016
698,137.968,7.24805,5.54042,0.026048,0.40432,0.006464,0.005664,0.010528,5.05168,0.035712
699,130.363,7.6709,5.62998,0.026656,0.493536,0.007264,0.005056,0.011264,5.04915,0.037056
700,126.827,7.88477,5.50784,0.025312,0.423936,0.00736,0.004864,0.010304,4.99917,0.036896
701,130.181,7.68164,5.5216,0.02592,0.426528,0.006496,0.006144,0.010272,5.00938,0.036864
