,fps,duration,cudaTotal,kernComputeIndices-905,thrust::sort_by_key-909,kernResetIntBuffer-915,kernResetIntBuffer-916,kernIdentifyCellStartEnd-919,kernReshuffle-925,kernReshuffle-926,kernUpdateVelNeighborSearchCoherent-929,kernUpdatePos-934
avg_1024,394.966,2.57516,1.04884,0.0110306,0.244697,0.00566241,0.00547122,0.00725706,0.0134694,0.0146525,0.736867,0.00973128
max_1024,504.123,6.01001,1.26566,0.028672,0.412672,0.02384,0.022912,0.020576,0.02912,0.031616,0.79872,0.024576
min_1024,166.389,1.98364,0.96256,0.008832,0.22528,0.004096,0.004096,0.006144,0.012256,0.013024,0.66352,0.008224
512,404.563,2.4718,0.977408,0.010752,0.239264,0.005664,0.004928,0.007616,0.012864,0.014336,0.671744,0.01024
513,445.944,2.24243,0.964608,0.011648,0.230016,0.006112,0.005472,0.006848,0.012288,0.014336,0.667648,0.01024
514,285.058,3.50806,0.988736,0.01056,0.24368,0.005696,0.004544,0.008128,0.013536,0.014432,0.678176,0.009984
515,427.334,2.34009,0.98272,0.01152,0.24224,0.005632,0.0048,0.007744,0.012736,0.014336,0.673792,0.00992
516,412.57,2.42383,0.982656,0.011456,0.23568,0.004768,0.005248,0.00704,0.014016,0.014464,0.669888,0.020096
517,366.401,2.72925,1.03424,0.011648,0.293504,0.006144,0.005568,0.00672,0.01392,0.01456,0.671968,0.010208
518,412.238,2.42578,0.995328,0.018432,0.24576,0.005888,0.00544,0.007072,0.01376,0.014432,0.674304,0.01024
519,310.068,3.2251,0.974432,0.011616,0.239872,0.005728,0.004928,0.007584,0.012896,0.014336,0.667648,0.009824
520,417.533,2.39502,0.977408,0.010784,0.23904,0.004832,0.005952,0.007296,0.013184,0.014336,0.673312,0.008672
521,448.14,2.23145,0.989216,0.01024,0.237568,0.006144,0.005856,0.006432,0.013888,0.014656,0.685248,0.009184
522,450.655,2.21899,0.98304,0.01024,0.243232,0.00592,0.0048,0.00768,0.0128,0.014336,0.673792,0.01024
523,397.593,2.51514,0.976288,0.012288,0.23552,0.006176,0.005856,0.0064,0.014272,0.0144,0.671584,0.009792
524,464.873,2.15112,0.978944,0.01168,0.231008,0.00512,0.005952,0.006336,0.01408,0.014528,0.68,0.01024
525,426.223,2.34619,1.02413,0.0104,0.280544,0.006144,0.005824,0.006464,0.0136,0.014528,0.677472,0.009152
526,426.667,2.34375,0.981056,0.010816,0.240992,0.004832,0.00608,0.007328,0.013184,0.014304,0.673792,0.009728
527,459.553,2.17603,0.976256,0.010336,0.2368,0.004864,0.006144,0.006368,0.014112,0.014336,0.673792,0.009504
528,425.957,2.34766,0.980672,0.010592,0.23552,0.005824,0.00544,0.007104,0.013824,0.014624,0.677888,0.009856
529,402.042,2.4873,0.970688,0.010336,0.233472,0.005856,0.005472,0.007072,0.013312,0.014464,0.670592,0.010112
530,462.25,2.16333,0.985088,0.011616,0.230048,0.006144,0.005856,0.006432,0.013984,0.014688,0.687168,0.009152
531,425.073,2.35254,0.98464,0.011328,0.238528,0.005632,0.004608,0.008192,0.013536,0.01424,0.678784,0.009792
532,426.045,2.34717,0.977056,0.0104,0.232864,0.004832,0.006016,0.007296,0.013184,0.014336,0.679232,0.008896
533,350.835,2.85034,0.999424,0.011872,0.237888,0.006016,0.005472,0.00704,0.012288,0.015552,0.67872,0.024576
534,359.267,2.78345,0.966944,0.010816,0.232448,0.005088,0.005984,0.006304,0.014176,0.014528,0.667616,0.009984
535,454.303,2.20117,0.966144,0.01024,0.229344,0.005568,0.004704,0.007872,0.01264,0.014304,0.671744,0.009728
