,fps,duration,cudaTotal,kernComputeIndices-905,thrust::sort_by_key-909,kernResetIntBuffer-915,kernResetIntBuffer-916,kernIdentifyCellStartEnd-919,kernReshuffle-925,kernReshuffle-926,kernUpdateVelNeighborSearchCoherent-929,kernUpdatePos-934
avg_1024,1153.88,0.915759,0.408372,0.00566522,0.235171,0.0108782,0.0112139,0.00667378,0.00664675,0.00641519,0.120089,0.00561838
max_1024,1643,2.39868,0.70032,0.02928,0.526752,0.050912,0.040704,0.02256,0.022528,0.022496,0.165792,0.014944
min_1024,416.896,0.608643,0.368736,0.004352,0.198304,0.009248,0.009056,0.005664,0.005888,0.005024,0.113056,0.004224
512,1151.05,0.868774,0.394272,0.006048,0.22336,0.010208,0.011808,0.006624,0.006144,0.006016,0.118656,0.005408
513,818.382,1.22192,0.594144,0.006976,0.415744,0.010272,0.012256,0.007168,0.006208,0.005088,0.124896,0.005536
514,1074.64,0.930542,0.373376,0.004736,0.20448,0.010496,0.010304,0.007168,0.0064,0.006048,0.118752,0.004992
515,1286.03,0.777588,0.382112,0.006112,0.210976,0.01024,0.01024,0.006144,0.00624,0.006048,0.120576,0.005536
516,1228.55,0.813965,0.378848,0.00544,0.2096,0.01024,0.010432,0.007264,0.00656,0.006176,0.117024,0.006112
517,1167.28,0.856689,0.376832,0.005696,0.206528,0.010496,0.010656,0.006272,0.006112,0.006144,0.12016,0.004768
518,1229.11,0.813599,0.377088,0.004608,0.20656,0.010496,0.01232,0.006144,0.007264,0.006208,0.1176,0.005888
519,986.038,1.01416,0.386272,0.00608,0.210752,0.010432,0.010304,0.006144,0.007296,0.00704,0.122464,0.00576
520,1076.34,0.929077,0.674208,0.004544,0.501728,0.012288,0.012032,0.0064,0.0072,0.00512,0.118752,0.006144
521,694.296,1.44031,0.435296,0.00544,0.258368,0.010624,0.01024,0.006144,0.007296,0.006656,0.124896,0.005632
522,1243.28,0.804321,0.412064,0.004544,0.242752,0.010464,0.010944,0.006336,0.0072,0.006016,0.117664,0.006144
523,1257.99,0.794922,0.416192,0.004544,0.247104,0.010624,0.01056,0.006144,0.006144,0.006144,0.118784,0.006144
524,1192.26,0.838745,0.37648,0.005824,0.206592,0.010496,0.01056,0.007584,0.006624,0.005952,0.117056,0.005792
