,fps,duration,cudaTotal,kernComputeIndices-905,thrust::sort_by_key-909,kernResetIntBuffer-915,kernResetIntBuffer-916,kernIdentifyCellStartEnd-919,kernReshuffle-925,kernReshuffle-926,kernUpdateVelNeighborSearchCoherent-929,kernUpdatePos-934
avg_1024,70.0247,14.3194,13.1678,0.0697873,1.0111,0.0133351,0.0125841,0.0385692,0.106795,0.106894,11.6915,0.117192
max_1024,82.8278,28.5488,15.1831,0.104448,2.89773,0.059712,0.030656,0.087936,0.12928,0.453824,13.6933,0.458144
min_1024,35.0277,12.0732,12.6107,0.065536,0.882816,0.011872,0.010208,0.036832,0.104448,0.10032,11.2105,0.111232
512,65.3124,15.311,13.484,0.066656,1.25846,0.013344,0.011168,0.038176,0.112544,0.103232,11.7675,0.11296
513,78.2635,12.7773,12.9495,0.069536,1.11626,0.015648,0.01216,0.037728,0.10576,0.10224,11.3755,0.114688
514,71.1432,14.0562,12.8533,0.069632,0.997408,0.013312,0.012448,0.037696,0.106528,0.118304,11.3847,0.113248
515,72.166,13.8569,13.2094,0.078304,0.989216,0.012288,0.012288,0.038304,0.105088,0.102368,11.7576,0.113952
516,67.3773,14.8418,13.1349,0.075808,1.30454,0.012288,0.010304,0.038848,0.107936,0.105056,11.3662,0.113952
517,72.0974,13.8701,12.8124,0.068544,0.97072,0.012288,0.012288,0.038464,0.106304,0.102528,11.3872,0.114048
518,71.4161,14.0024,13.1492,0.068608,0.944096,0.01344,0.011136,0.038784,0.106656,0.10352,11.7503,0.112672
519,69.2313,14.4443,12.7857,0.07168,0.927744,0.012416,0.012192,0.03888,0.120064,0.103168,11.3848,0.114688
520,71.5583,13.9746,14.041,0.069664,0.937952,0.01232,0.011392,0.038752,0.105472,0.104448,12.6399,0.121056
521,64.5629,15.4888,14.078,0.06896,0.981664,0.012288,0.012288,0.038912,0.1064,0.102336,12.626,0.129184
522,64.2853,15.5557,12.8942,0.06896,1.07181,0.01232,0.012256,0.044992,0.105632,0.101344,11.3622,0.114688
523,69.9573,14.2944,12.8648,0.07696,1.0001,0.022496,0.011712,0.03776,0.106176,0.11072,11.385,0.113888
524,75.6753,13.2144,13.2055,0.069568,0.990592,0.012608,0.012096,0.03744,0.116736,0.103616,11.7482,0.114688
525,69.7857,14.3296,13.7209,0.069152,0.97328,0.012288,0.012288,0.049152,0.106496,0.10224,12.2697,0.126272
526,66.7601,14.979,12.8604,0.069664,1.04042,0.012864,0.012096,0.03744,0.10576,0.103136,11.3644,0.11472
527,72.4571,13.8013,13.2222,0.067904,1.01299,0.012576,0.012032,0.0376,0.105664,0.102944,11.7576,0.112928
528,70.1082,14.2637,13.0028,0.067968,1.15846,0.01504,0.01376,0.038816,0.111296,0.105728,11.3774,0.114336
529,71.5234,13.9814,12.8287,0.069632,0.978496,0.01264,0.020448,0.043136,0.112352,0.102144,11.3772,0.11264
530,72.2195,13.8467,13.1811,0.068832,0.962784,0.012672,0.010784,0.038688,0.113888,0.10672,11.7532,0.11344
531,69.8809,14.3101,13.054,0.069664,1.21229,0.014784,0.01136,0.037824,0.106464,0.10352,11.3837,0.114432
532,69.3673,14.416,12.8287,0.068864,1.01226,0.012576,0.012192,0.037056,0.106496,0.104448,11.3603,0.114592
533,69.7809,14.3306,13.2636,0.068352,1.05062,0.012288,0.012288,0.036992,0.1064,0.103456,11.7596,0.113632
534,72.0011,13.8887,12.7877,0.068928,0.9712,0.012608,0.011584,0.037728,0.107968,0.102816,11.3602,0.114624
535,71.9051,13.9072,13.674,0.067488,0.98656,0.012544,0.012032,0.037568,0.107872,0.10304,12.2267,0.12016
536,66.5432,15.0278,14.1032,0.069792,1.04467,0.012352,0.012,0.037152,0.106496,0.102432,12.6034,0.114944
537,65.9921,15.1533,12.8113,0.069632,0.98304,0.012288,0.012288,0.038112,0.105248,0.1024,11.372,0.116224
538,71.3539,14.0146,12.8196,0.069632,1.00762,0.012288,0.011648,0.037504,0.105952,0.102656,11.3558,0.11648
539,73.0698,13.6855,13.152,0.079808,0.928416,0.013376,0.012928,0.037184,0.106048,0.102016,11.7559,0.116256
540,70.4943,14.1855,13.6194,0.068832,0.951072,0.01248,0.01024,0.038784,0.106144,0.10288,12.2159,0.113088
541,68.5271,14.5928,12.7816,0.06944,0.935232,0.012576,0.012032,0.037728,0.10448,0.103456,11.3932,0.11344
542,70.7329,14.1377,13.2209,0.067584,1.02173,0.012544,0.01184,0.03728,0.105952,0.102944,11.7473,0.113664
543,70.2621,14.2324,13.605,0.06832,0.937024,0.01264,0.01264,0.03712,0.10624,0.102048,12.2149,0.114112
544,67.3862,14.8398,12.8532,0.069024,1.03654,0.012576,0.012096,0.03712,0.106048,0.102848,11.3623,0.114688
545,71.3688,14.0117,13.2202,0.067968,1.00675,0.022368,0.01248,0.037664,0.107808,0.101088,11.7514,0.11264
546,70.4216,14.2002,13.4824,0.068224,1.28173,0.059712,0.012032,0.038208,0.111008,0.438784,11.3593,0.113472
547,68.688,14.5586,12.876,0.06784,1.03421,0.01232,0.01376,0.037408,0.10608,0.102048,11.3733,0.129024
548,70.2477,14.2354,13.1772,0.068256,0.974272,0.01248,0.010624,0.038368,0.104992,0.104096,11.7497,0.114336
549,67.3596,14.8457,12.7747,0.069152,0.94256,0.012288,0.012288,0.038944,0.106048,0.102112,11.3773,0.113984
550,66.4331,15.0527,14.3562,0.069632,1.33325,0.013408,0.011168,0.038688,0.10672,0.103584,12.5649,0.114848
551,69.4096,14.4072,13.3487,0.069728,1.12643,0.012288,0.012256,0.038912,0.105632,0.101216,11.7658,0.11648
552,71.1259,14.0596,13.6243,0.068544,0.929472,0.012608,0.012128,0.037024,0.10608,0.102848,12.2406,0.114976
553,67.622,14.7881,12.8434,0.069088,1.00966,0.012544,0.012032,0.037792,0.104448,0.102272,11.3799,0.115712
554,70.5186,14.1807,13.1778,0.06848,0.967776,0.012608,0.010848,0.036928,0.118048,0.103072,11.7472,0.1128
555,67.3862,14.8398,13.7402,0.069152,1.04029,0.026624,0.01248,0.047616,0.11264,0.1024,12.2163,0.112704
556,68.0851,14.6875,12.8389,0.069632,1.01069,0.01248,0.01216,0.037824,0.10624,0.102656,11.3725,0.114752
557,70.504,14.1836,13.2567,0.069632,1.0281,0.012288,0.012288,0.039008,0.114592,0.10384,11.7643,0.11264
558,68.8357,14.5273,13.4739,0.074112,1.28614,0.03072,0.012288,0.036864,0.106528,0.453824,11.3602,0.113216
559,68.933,14.5068,12.7549,0.069312,0.926016,0.013504,0.011296,0.038688,0.107808,0.103136,11.3705,0.114688
560,71.7589,13.9355,13.1871,0.069632,0.982112,0.012608,0.011104,0.038688,0.106464,0.104416,11.7488,0.113312
