,fps,duration,cudaTotal,kernComputeIndices-905,thrust::sort_by_key-909,kernResetIntBuffer-915,kernResetIntBuffer-916,kernIdentifyCellStartEnd-919,kernReshuffle-925,kernReshuffle-926,kernUpdateVelNeighborSearchCoherent-929,kernUpdatePos-934
avg_1024,50.2442,19.9376,18.7803,0.0701488,0.877415,0.0109799,0.00865663,0.0346423,0.104585,0.102464,17.4558,0.115609
max_1024,59.061,27.1211,25.9604,0.09712,1.59494,0.029664,0.024096,0.059328,0.12224,0.34512,24.6478,0.397664
min_1024,36.8717,16.9316,18.0755,0.065888,0.792224,0.00896,0.007104,0.032736,0.100512,0.09872,16.8284,0.11264
512,53.3111,18.7578,19.5931,0.06816,0.917696,0.01024,0.008192,0.034816,0.104448,0.101696,18.2334,0.114464
513,48.8363,20.4766,18.2703,0.07088,0.81312,0.0104,0.008384,0.034336,0.103296,0.100416,17.0148,0.114688
514,51.4987,19.418,18.2228,0.069696,0.802368,0.010432,0.00816,0.033536,0.104448,0.102208,16.9761,0.115904
515,51.6129,19.375,19.5428,0.068384,0.840992,0.0104,0.00832,0.034336,0.103328,0.107936,18.2564,0.112704
516,48.2905,20.708,18.3132,0.069632,0.868352,0.01024,0.008192,0.034816,0.104288,0.100512,17.0025,0.11472
517,51.2205,19.5234,18.2805,0.071168,0.85248,0.011392,0.008352,0.033536,0.102368,0.1016,16.9829,0.116672
518,51.1208,19.5615,19.6027,0.069664,0.892864,0.020512,0.008192,0.03456,0.102688,0.10032,18.2578,0.116096
519,48.4023,20.6602,18.3172,0.069504,0.891008,0.01024,0.008224,0.034336,0.102848,0.102208,16.9822,0.11664
520,50.4757,19.8115,18.3884,0.069632,0.943616,0.010464,0.008192,0.033216,0.105344,0.101024,17.0008,0.116096
521,52.1199,19.1865,19.5469,0.070464,0.88048,0.010336,0.008256,0.0344,0.104864,0.102176,18.2233,0.11264
522,48.2951,20.7061,18.3261,0.074368,0.886528,0.0104,0.008128,0.034016,0.10336,0.101888,16.9928,0.114688
523,51.6598,19.3574,18.3255,0.069344,0.891456,0.010304,0.008224,0.034592,0.110816,0.102144,16.9843,0.114336
524,50.7509,19.7041,20.7989,0.06928,0.889184,0.01024,0.008192,0.034016,0.103232,0.101408,19.4687,0.114624
525,46.0266,21.7266,18.3194,0.069632,0.87968,0.0104,0.00832,0.03344,0.105536,0.101056,16.9966,0.114688
526,51.2589,19.5088,18.2764,0.069536,0.85152,0.010336,0.00816,0.033248,0.104192,0.102112,16.9805,0.116736
527,51.7668,19.3174,19.509,0.0696,0.845856,0.01024,0.008192,0.034144,0.103072,0.100352,18.2211,0.116512
528,48.7619,20.5078,18.2702,0.070688,0.842048,0.0104,0.00816,0.034464,0.103296,0.101504,16.985,0.114688
529,51.9586,19.2461,18.2446,0.069632,0.826784,0.0104,0.008192,0.033216,0.104256,0.100544,16.977,0.114624
530,51.9691,19.2422,19.4841,0.069088,0.823968,0.010048,0.008128,0.03424,0.10672,0.100832,18.2171,0.113984
531,47.893,20.8799,18.3562,0.069632,0.929792,0.02048,0.009344,0.033664,0.106336,0.100512,16.973,0.113472
532,51.7276,19.332,18.2886,0.069632,0.857344,0.010368,0.00816,0.033472,0.105728,0.100864,16.9843,0.118752
533,51.6077,19.377,19.483,0.068608,0.84544,0.010368,0.008224,0.03392,0.103168,0.101632,18.1967,0.114976
534,48.7248,20.5234,18.2953,0.070176,0.8704,0.010368,0.008064,0.034816,0.104192,0.100608,16.982,0.114688
535,51.6103,19.376,18.3398,0.07024,0.909312,0.010432,0.00912,0.033696,0.104448,0.1024,16.9861,0.11408
536,51.3953,19.457,19.5279,0.07792,0.864736,0.010208,0.008192,0.034816,0.103872,0.10096,18.2128,0.114368
537,47.7412,20.9463,18.3754,0.069728,0.948352,0.01056,0.008416,0.034272,0.10304,0.1024,16.9841,0.11456
538,51.8061,19.3027,18.3031,0.069632,0.884736,0.010272,0.00816,0.034784,0.102464,0.10032,16.9779,0.114816
539,51.9243,19.2588,19.5125,0.0696,0.837056,0.010368,0.008352,0.033056,0.10416,0.10064,18.2354,0.113856
540,48.5953,20.5781,18.3073,0.068256,0.866112,0.010368,0.00816,0.0344,0.104512,0.100224,16.9982,0.117056
541,51.4754,19.4268,18.2464,0.070304,0.827488,0.01024,0.008192,0.034432,0.103968,0.101248,16.9758,0.114688
542,51.6415,19.3643,19.5177,0.070432,0.854016,0.01024,0.008192,0.034816,0.1056,0.101248,18.2186,0.114496
543,48.7619,20.5078,18.2661,0.069632,0.82944,0.01024,0.008192,0.034816,0.104448,0.101856,16.9948,0.112768
544,51.8928,19.2705,18.2852,0.069376,0.811872,0.01024,0.008192,0.034272,0.109088,0.106336,17.0211,0.114688
545,50.7811,19.6924,18.2899,0.069632,0.866016,0.010368,0.00832,0.034368,0.10288,0.102208,16.9781,0.117984
546,51.0392,19.5928,18.2543,0.0696,0.846368,0.01024,0.008192,0.034848,0.104416,0.100352,16.9649,0.115392
547,51.9349,19.2549,18.246,0.070144,0.817152,0.010272,0.00816,0.034848,0.1024,0.102368,16.9861,0.114592
548,51.2538,19.5107,19.5433,0.06912,0.889312,0.010336,0.008096,0.034848,0.104416,0.10176,18.2115,0.113952
549,48.118,20.7822,18.3046,0.070016,0.894976,0.010432,0.00912,0.033696,0.10448,0.102112,16.9653,0.114432
550,47.7145,20.958,18.3828,0.069632,0.956416,0.01024,0.008192,0.0344,0.104864,0.100352,16.9835,0.115296
551,55.5315,18.0078,19.514,0.069568,0.830208,0.010272,0.008192,0.03424,0.102208,0.1008,18.2452,0.113344
552,48.0932,20.793,18.3343,0.069728,0.911904,0.011296,0.007136,0.034816,0.104448,0.099936,16.9783,0.116736
