,fps,duration,cudaTotal,kernComputeIndices-905,thrust::sort_by_key-909,kernResetIntBuffer-915,kernResetIntBuffer-916,kernIdentifyCellStartEnd-919,kernReshuffle-925,kernReshuffle-926,kernUpdateVelNeighborSearchCoherent-929,kernUpdatePos-934
avg_1024,50.1481,19.9723,18.8099,0.0699937,0.88795,0.00898281,0.00671222,0.0309523,0.0998673,0.100916,17.4901,0.114458
max_1024,56.5059,23.0488,21.023,0.092704,2.43859,0.038816,0.022592,0.05024,0.120768,0.433792,19.4384,0.134144
min_1024,43.3862,17.6973,18.1729,0.065888,0.790528,0.007008,0.00592,0.0288,0.096608,0.096832,16.9293,0.111392
512,52.7781,18.9473,19.6076,0.066624,0.946112,0.008384,0.00624,0.029408,0.100192,0.098464,18.2394,0.112768
513,47.7545,20.9404,19.5751,0.069472,0.935968,0.008352,0.00624,0.030304,0.096832,0.100352,18.2149,0.11264
514,44.8552,22.2939,18.3726,0.06912,0.934816,0.008192,0.006144,0.030336,0.098688,0.099392,17.0052,0.120704
515,54.5668,18.3262,18.4097,0.069376,0.971232,0.008288,0.01488,0.030496,0.097856,0.09872,17.0041,0.114688
516,51.3155,19.4873,19.5707,0.069152,0.9016,0.008192,0.006144,0.038912,0.099648,0.099008,18.2333,0.114688
517,47.9333,20.8623,19.6341,0.069632,0.968704,0.008192,0.006176,0.030688,0.098304,0.09936,18.2381,0.114944
518,48.2837,20.7109,18.2988,0.06976,0.875872,0.0088,0.006208,0.030368,0.098656,0.100096,16.9944,0.114656
519,51.4702,19.4287,19.5262,0.070112,0.843968,0.008256,0.00608,0.03072,0.098336,0.09984,18.2499,0.118976
520,48.8853,20.4561,18.2927,0.069888,0.845408,0.008352,0.006272,0.030848,0.100352,0.100352,17.0181,0.113152
521,50.508,19.7988,18.3852,0.071456,0.946784,0.00816,0.006176,0.030688,0.098304,0.100352,17.0102,0.113152
522,51.9718,19.2412,19.5446,0.068256,0.88256,0.007872,0.006272,0.030432,0.098784,0.098496,18.2393,0.11264
523,48.7875,20.4971,19.4621,0.069632,0.826688,0.008288,0.006272,0.029152,0.099584,0.099072,18.2102,0.113216
524,48.8923,20.4531,18.2307,0.06912,0.824096,0.008192,0.006144,0.030688,0.099808,0.100032,16.9767,0.11584
525,50.925,19.6367,19.4958,0.068512,0.84336,0.008352,0.006272,0.029984,0.09712,0.098336,18.2305,0.113376
526,47.7746,20.9316,18.3072,0.069184,0.837344,0.008384,0.006272,0.029184,0.099904,0.098752,17.0425,0.115616
527,51.793,19.3076,18.2451,0.069664,0.804416,0.008288,0.00624,0.030304,0.098144,0.099104,17.0163,0.11264
528,51.7538,19.3223,19.4911,0.069888,0.85536,0.00832,0.006272,0.0304,0.099072,0.099552,18.2092,0.11296
529,47.5549,21.0283,18.3706,0.071008,0.916128,0.008224,0.006112,0.03072,0.098304,0.099456,17.0279,0.112704
530,51.5973,19.3809,19.4894,0.068192,0.841472,0.008288,0.006272,0.029856,0.0992,0.099904,18.2233,0.112928
531,48.7062,20.5312,19.4788,0.069504,0.808928,0.008416,0.006304,0.030656,0.102656,0.098304,18.2409,0.113184
532,47.0048,21.2744,18.3522,0.069632,0.9272,0.008352,0.006496,0.03024,0.098816,0.100384,16.998,0.112992
533,51.6858,19.3477,18.3154,0.069376,0.899424,0.008192,0.006144,0.03072,0.097696,0.098112,16.9907,0.11504
534,51.9507,19.249,19.546,0.069632,0.905216,0.008192,0.007168,0.029696,0.098304,0.100352,18.2124,0.115008
535,48.039,20.8164,18.3814,0.069568,0.952256,0.008384,0.00624,0.03056,0.09712,0.100352,17.0025,0.114464
536,51.1719,19.542,19.6287,0.069728,0.958624,0.008416,0.006272,0.03024,0.098848,0.098304,18.2436,0.114688
537,48.3178,20.6963,19.5031,0.070752,0.85872,0.008288,0.00624,0.030368,0.09808,0.0984,18.2196,0.11264
538,48.2427,20.7285,18.3938,0.069504,0.95424,0.008352,0.006304,0.029248,0.099648,0.099008,17.0127,0.11472
539,51.0392,19.5928,18.364,0.069664,0.92304,0.008384,0.00624,0.030592,0.09872,0.099872,17.0144,0.113056
