,fps,duration,cudaTotal,kernComputeIndices-905,thrust::sort_by_key-909,kernResetIntBuffer-915,kernResetIntBuffer-916,kernIdentifyCellStartEnd-919,kernReshuffle-925,kernReshuffle-926,kernUpdateVelNeighborSearchCoherent-929,kernUpdatePos-934
avg_1024,1266.25,0.831683,0.331814,0.00568913,0.22364,0.00641953,0.00528244,0.00566916,0.00596578,0.00592059,0.0677649,0.00546291
max_1024,1794.92,2.42065,0.820288,0.0272,0.555008,0.069632,0.022528,0.032192,0.02128,0.022528,0.326048,0.020832
min_1024,413.111,0.557129,0.28272,0.00432,0.190464,0.004096,0.004064,0.00416,0.004352,0.004576,0.047168,0.004096
512,1308.42,0.764282,0.557056,0.006144,0.417376,0.04752,0.008192,0.005728,0.00576,0.004928,0.05696,0.004448
513,834.471,1.19836,0.310624,0.006144,0.214752,0.00592,0.004608,0.005952,0.00592,0.005664,0.056192,0.005472
514,1245.55,0.802856,0.287456,0.005088,0.196416,0.004288,0.005984,0.005504,0.004928,0.006112,0.053248,0.005888
515,1690.47,0.591553,0.294528,0.004608,0.202656,0.005248,0.005088,0.006016,0.00576,0.005792,0.05408,0.00528
516,1196.61,0.835693,0.287552,0.004864,0.198656,0.005536,0.004704,0.00592,0.0056,0.004864,0.053056,0.004352
517,1531.5,0.652954,0.28672,0.006048,0.196192,0.004608,0.005664,0.004576,0.006176,0.005984,0.052448,0.005024
518,1353.83,0.738647,0.288736,0.005376,0.197632,0.005856,0.004384,0.006144,0.005792,0.00576,0.051936,0.005856
519,1554.46,0.643311,0.291104,0.004384,0.19792,0.004832,0.005408,0.004832,0.006144,0.005952,0.055488,0.006144
520,938.481,1.06555,0.292864,0.0056,0.199232,0.005856,0.004352,0.006144,0.005824,0.005792,0.055392,0.004672
521,1266.35,0.789673,0.5448,0.004832,0.415104,0.040736,0.004992,0.005632,0.005728,0.004992,0.057056,0.005728
522,963.425,1.03796,0.29888,0.006144,0.202752,0.005248,0.004992,0.005376,0.004864,0.006176,0.057312,0.006016
523,1584.53,0.631104,0.286752,0.005408,0.197376,0.00544,0.0048,0.0056,0.005792,0.004992,0.052352,0.004992
524,1257.6,0.795166,0.282784,0.005376,0.191456,0.005568,0.004672,0.005984,0.006048,0.005728,0.051872,0.00608
525,1226.71,0.815186,0.28688,0.005376,0.194784,0.0048,0.00544,0.0064,0.005792,0.004928,0.054336,0.005024
526,1330.73,0.751465,0.28608,0.005728,0.194816,0.004256,0.005984,0.006304,0.006176,0.005888,0.051424,0.005504
527,1495.71,0.668579,0.2872,0.004576,0.20272,0.00608,0.00416,0.006144,0.005984,0.005696,0.047168,0.004672
528,1062.93,0.940796,0.286496,0.005376,0.195456,0.005632,0.00576,0.004992,0.006144,0.006144,0.0512,0.005792
529,1660.65,0.602173,0.289216,0.004576,0.204416,0.004416,0.005824,0.005504,0.005056,0.006144,0.04864,0.00464
530,654.47,1.52795,0.29648,0.007712,0.20528,0.005472,0.004768,0.005856,0.005792,0.006048,0.049888,0.005664
531,1423.95,0.702271,0.316576,0.005408,0.22752,0.00464,0.005632,0.005728,0.007008,0.005728,0.049568,0.005344
532,1453.51,0.687988,0.293696,0.004928,0.20032,0.00448,0.006144,0.005792,0.00592,0.005856,0.054112,0.006144
533,1252.6,0.79834,0.292864,0.006144,0.20016,0.00464,0.005632,0.00464,0.006112,0.005984,0.05472,0.004832
534,1239.52,0.806763,0.289024,0.004768,0.196288,0.004416,0.006144,0.005952,0.005728,0.006336,0.053664,0.005728
535,1746.7,0.57251,0.290592,0.005984,0.19808,0.004832,0.006048,0.005472,0.004928,0.00608,0.053248,0.00592
536,1398.67,0.714966,0.286464,0.005984,0.194592,0.004224,0.006016,0.005472,0.004896,0.006144,0.053248,0.005888
537,943.996,1.05933,0.292864,0.005664,0.203232,0.005344,0.004896,0.006144,0.006144,0.006144,0.049152,0.006144
538,1180.06,0.847412,0.483328,0.008192,0.391168,0.006144,0.00576,0.005952,0.00576,0.005056,0.050368,0.004928
539,1081.45,0.924683,0.290464,0.006144,0.202112,0.004736,0.005536,0.004704,0.006144,0.005952,0.049344,0.005792
540,1513.39,0.660767,0.284704,0.005376,0.196736,0.004736,0.005504,0.006208,0.004672,0.006144,0.050656,0.004672
541,1279.2,0.781738,0.28272,0.005344,0.195328,0.004256,0.006048,0.00528,0.005024,0.006144,0.050496,0.0048
542,1124.19,0.889526,0.2856,0.005024,0.196256,0.004448,0.005792,0.005536,0.005056,0.006144,0.05248,0.004864
543,1539.56,0.649536,0.286688,0.005056,0.196544,0.005248,0.005056,0.005568,0.005952,0.00592,0.052032,0.005312
544,1404.18,0.712158,0.284768,0.00544,0.195328,0.006144,0.004096,0.006144,0.006144,0.00576,0.0512,0.004512
545,683.978,1.46204,0.291232,0.00512,0.2024,0.004448,0.005824,0.005536,0.005024,0.006144,0.0512,0.005536
546,1452.74,0.688354,0.290848,0.006144,0.200704,0.005376,0.004864,0.006176,0.006112,0.006144,0.05088,0.004448
547,718.849,1.39111,0.321856,0.007552,0.232224,0.004384,0.005888,0.005536,0.004832,0.006144,0.05088,0.004416
548,1344.49,0.743774,0.295296,0.004704,0.206848,0.005248,0.004992,0.005856,0.005792,0.004736,0.0512,0.00592
549,1625.72,0.615112,0.469312,0.005952,0.377536,0.00592,0.004352,0.006112,0.005824,0.00544,0.052224,0.005952
550,1178.2,0.848755,0.288544,0.005856,0.198944,0.0056,0.00464,0.006112,0.00576,0.00576,0.049952,0.00592
551,1386.13,0.721436,0.284416,0.006144,0.194176,0.00448,0.005792,0.005504,0.005088,0.006144,0.0512,0.005888
552,1483.25,0.674194,0.28464,0.005408,0.194912,0.00448,0.00576,0.004672,0.005952,0.005856,0.051488,0.006112
553,722.017,1.38501,0.291104,0.005024,0.200736,0.005536,0.004672,0.005888,0.005728,0.005824,0.052192,0.005504
554,1301.35,0.768433,0.541152,0.004576,0.428032,0.026464,0.004256,0.006176,0.006048,0.005888,0.055072,0.00464
555,909.616,1.09937,0.289344,0.00512,0.200704,0.005376,0.004864,0.005664,0.004576,0.006144,0.0512,0.005696
556,1553.28,0.643799,0.299296,0.005632,0.202688,0.00512,0.004096,0.006176,0.00592,0.005728,0.057952,0.005984
557,1332.68,0.750366,0.470912,0.004736,0.374784,0.006112,0.004128,0.006144,0.006144,0.005696,0.057792,0.005376
558,1124.5,0.889282,0.293184,0.004448,0.198528,0.005248,0.004864,0.00432,0.006144,0.005984,0.05856,0.005088
559,1554.75,0.643188,0.29536,0.004576,0.202016,0.004768,0.005568,0.004672,0.006144,0.006144,0.056896,0.004576
