,fps,duration,cudaTotal,kernComputeIndices-905,thrust::sort_by_key-909,kernResetIntBuffer-915,kernResetIntBuffer-916,kernIdentifyCellStartEnd-919,kernReshuffle-925,kernReshuffle-926,kernUpdateVelNeighborSearchCoherent-929,kernUpdatePos-934
avg_1024,1249.52,0.847915,0.332575,0.00561263,0.233296,0.00649428,0.00568566,0.00585159,0.00592991,0.00584603,0.0583955,0.00546372
max_1024,1749.68,2.88806,0.773152,0.026752,0.67648,0.059392,0.032768,0.05616,0.022528,0.028672,0.077792,0.021568
min_1024,346.253,0.571533,0.284032,0.004256,0.191168,0.004416,0.00432,0.004352,0.004544,0.004544,0.044992,0.004224
512,1452.22,0.688599,0.321952,0.004512,0.234656,0.00496,0.006144,0.005696,0.005792,0.0064,0.047648,0.006144
513,1331.38,0.751099,0.299008,0.00576,0.211328,0.005824,0.005728,0.004832,0.006176,0.006048,0.048928,0.004384
514,1141.58,0.875977,0.351552,0.005792,0.262304,0.005632,0.004832,0.006112,0.006144,0.006144,0.049152,0.00544
515,1501.19,0.666138,0.289952,0.005536,0.20256,0.004928,0.006112,0.006144,0.006048,0.005728,0.047488,0.005408
516,1211.83,0.825195,0.29408,0.005664,0.20528,0.006176,0.0056,0.005664,0.005088,0.006176,0.049024,0.005408
517,1041.31,0.960327,0.311136,0.006144,0.223104,0.005632,0.004768,0.006112,0.006112,0.005696,0.047584,0.005984
518,660.06,1.51501,0.604736,0.005088,0.512,0.007648,0.005824,0.006432,0.007776,0.00624,0.048,0.005728
519,1207.37,0.828247,0.305152,0.005472,0.213664,0.006048,0.005568,0.004832,0.007776,0.005728,0.0512,0.004864
520,1466.26,0.682007,0.303104,0.00544,0.211648,0.005856,0.005568,0.004992,0.007136,0.00512,0.0512,0.006144
521,1302.38,0.767822,0.299232,0.0048,0.208896,0.005632,0.004608,0.006144,0.006048,0.005664,0.051776,0.005664
522,1413.88,0.707275,0.300608,0.005952,0.20704,0.006048,0.005568,0.004832,0.00608,0.006144,0.053248,0.005696
523,1470.47,0.680054,0.29904,0.005344,0.210848,0.005024,0.006144,0.005696,0.006496,0.00624,0.047264,0.005984
524,970.271,1.03064,0.299712,0.005056,0.214432,0.004864,0.005984,0.006048,0.00576,0.005664,0.046016,0.005888
525,1077.33,0.928223,0.3128,0.005376,0.223744,0.005632,0.00496,0.006144,0.00592,0.005664,0.049856,0.005504
526,890.048,1.12354,0.57568,0.006144,0.485376,0.008064,0.005536,0.004864,0.006112,0.006144,0.048864,0.004576
527,1103.89,0.905884,0.303104,0.004544,0.21504,0.006144,0.005984,0.005696,0.00576,0.005088,0.049152,0.005696
528,1191.22,0.839478,0.29696,0.004672,0.208896,0.006144,0.00576,0.005696,0.006336,0.004832,0.049056,0.005568
529,1549.46,0.645386,0.29888,0.006144,0.210944,0.00608,0.005536,0.004832,0.00608,0.00608,0.047168,0.006016
530,1269.09,0.787964,0.312832,0.005344,0.224256,0.006144,0.005952,0.005696,0.006336,0.005792,0.047904,0.005408
531,1219.77,0.819824,0.316288,0.004992,0.231424,0.005696,0.00464,0.006048,0.006144,0.005984,0.046912,0.004448
532,949.907,1.05273,0.305312,0.005376,0.22,0.0056,0.004704,0.006144,0.006144,0.005664,0.046624,0.005056
533,1223.97,0.817017,0.3072,0.005408,0.22192,0.005888,0.005664,0.004832,0.007232,0.005056,0.046144,0.005056
534,1052.14,0.950439,0.535392,0.00496,0.43008,0.026272,0.005664,0.00496,0.006112,0.006048,0.045152,0.006144
535,691.717,1.44568,0.311072,0.005856,0.2248,0.004864,0.006144,0.005856,0.005792,0.0048,0.047072,0.005888
536,905.494,1.10437,0.299168,0.005376,0.213536,0.005696,0.004928,0.006176,0.005856,0.0056,0.045856,0.006144
537,1060.59,0.942871,0.292864,0.005568,0.205376,0.005888,0.005568,0.004928,0.006176,0.006112,0.048192,0.005056
