,fps,duration,cudaTotal,kernComputeIndices-905,thrust::sort_by_key-909,kernResetIntBuffer-915,kernResetIntBuffer-916,kernIdentifyCellStartEnd-919,kernReshuffle-925,kernReshuffle-926,kernUpdateVelNeighborSearchCoherent-929,kernUpdatePos-934
avg_1024,32.1578,31.1128,29.9054,0.0700682,0.956986,0.00754881,0.0056525,0.0288603,0.0965178,0.0982233,28.527,0.114593
max_1024,34.9679,33.832,31.915,0.104448,1.6992,0.024064,0.020512,0.054816,0.115072,0.117024,30.4625,0.354304
min_1024,29.5578,28.5977,29.0105,0.067584,0.844096,0.006144,0.004096,0.026688,0.094208,0.095232,27.7076,0.111456
512,32.6656,30.6133,31.2971,0.07104,1.3728,0.00784,0.004448,0.028672,0.096256,0.10208,29.4997,0.11424
513,31.0887,32.166,31.0716,0.069216,1.20656,0.006272,0.019968,0.034592,0.094976,0.097888,29.426,0.116128
514,31.3706,31.877,29.5196,0.069056,0.88736,0.007552,0.004736,0.02848,0.096,0.096704,28.2153,0.1144
515,31.2043,32.0469,29.6887,0.074624,1.06496,0.018176,0.005984,0.028448,0.107136,0.099712,28.1764,0.113216
516,32.7073,30.5742,30.9988,0.069664,1.11299,0.016384,0.006144,0.028512,0.095776,0.098272,29.4571,0.114048
517,30.8974,32.3652,29.5076,0.070752,0.865184,0.008192,0.005568,0.0272,0.09808,0.09648,28.2228,0.113376
518,31.966,31.2832,29.5445,0.069408,0.942304,0.007328,0.00496,0.028192,0.104928,0.11264,28.1615,0.113184
519,32.5949,30.6797,30.7462,0.068896,0.895712,0.008,0.005568,0.028512,0.095136,0.098304,29.4329,0.113184
520,30.862,32.4023,30.5427,0.068448,1.02195,0.007648,0.00464,0.028672,0.10416,0.100288,28.8526,0.354304
521,31.21,32.041,29.8476,0.077312,1.19997,0.006816,0.005792,0.034432,0.094944,0.096256,28.2189,0.113088
522,32.4585,30.8086,30.847,0.069376,0.966944,0.007936,0.01456,0.028672,0.095424,0.097088,29.4514,0.115552
523,30.7231,32.5488,29.6459,0.075808,1.01373,0.016384,0.006144,0.028416,0.101728,0.097024,28.1929,0.113824
524,32.651,30.627,30.7273,0.069632,0.89088,0.007264,0.004992,0.02816,0.096512,0.096544,29.4172,0.116128
525,31.4554,31.791,30.6945,0.069472,0.888992,0.007488,0.0048,0.028672,0.095904,0.096608,29.3888,0.113696
526,31.3668,31.8809,29.5014,0.069664,0.879904,0.006848,0.005312,0.027456,0.097504,0.097088,28.2009,0.116736
527,32.4502,30.8164,29.4813,0.06928,0.8728,0.006496,0.006144,0.028256,0.094688,0.097856,28.1924,0.113408
528,32.2378,31.0195,30.8515,0.0696,0.975168,0.00624,0.005344,0.02848,0.09488,0.098112,29.4606,0.113024
529,31.4265,31.8203,29.5225,0.06816,0.890016,0.007008,0.005632,0.027136,0.097312,0.096928,28.2177,0.112672
530,32.0621,31.1895,29.6018,0.08192,0.991264,0.007232,0.004928,0.028768,0.096256,0.098336,28.1764,0.116736
531,32.2845,30.9746,30.6889,0.069632,0.894976,0.006208,0.00608,0.028672,0.096256,0.097312,29.3755,0.114272
532,31.3687,31.8789,30.794,0.068352,0.944128,0.008064,0.004224,0.028672,0.097984,0.097984,29.4316,0.112992
533,31.4574,31.7891,29.5495,0.068544,0.8704,0.008032,0.005568,0.02736,0.096256,0.096256,28.2635,0.113568
534,32.0521,31.1992,30.8305,0.069632,0.93184,0.007392,0.01488,0.02848,0.096704,0.09824,29.4703,0.113024
535,31.3226,31.9258,29.5052,0.068128,0.897024,0.007264,0.005024,0.028576,0.102496,0.096288,28.1764,0.124096
536,32.6885,30.5918,30.6663,0.069632,0.86016,0.006272,0.005856,0.028768,0.095808,0.0968,29.3888,0.114176
537,31.4806,31.7656,30.6839,0.069504,0.897056,0.007136,0.005536,0.027232,0.096256,0.098304,29.3673,0.115552
538,31.4438,31.8027,29.5007,0.069824,0.909312,0.007296,0.004928,0.028096,0.094848,0.096256,28.1764,0.113792
539,32.9388,30.3594,29.5696,0.069472,0.906048,0.007264,0.005024,0.028672,0.095552,0.09696,28.246,0.114624
540,32.6115,30.6641,30.6836,0.069472,0.901696,0.006272,0.005792,0.028384,0.096928,0.098272,29.3622,0.114656
541,31.4091,31.8379,29.553,0.069216,0.946912,0.007872,0.005568,0.029568,0.095392,0.097056,28.1867,0.114688
542,32.1124,31.1406,29.5035,0.071264,0.86672,0.0072,0.005088,0.028672,0.100384,0.113952,28.1955,0.114688
543,32.768,30.5176,30.7589,0.0696,0.982976,0.00624,0.006144,0.038912,0.096064,0.096448,29.3372,0.12528
544,31.2691,31.9805,30.8024,0.070464,0.995328,0.007424,0.004864,0.028256,0.094624,0.09808,29.3905,0.112832
545,31.0736,32.1816,29.7054,0.069376,1.08979,0.007936,0.004352,0.040128,0.10032,0.112608,28.167,0.113824
546,32.51,30.7598,30.7684,0.07072,0.977696,0.006304,0.00576,0.02816,0.095136,0.096224,29.3745,0.113952
547,31.3399,31.9082,29.5465,0.069632,0.961536,0.016672,0.004832,0.0288,0.098176,0.096256,28.1559,0.114688
548,32.7491,30.5352,30.6541,0.07168,0.854016,0.00784,0.00448,0.028512,0.095456,0.097024,29.3808,0.114336
549,31.0378,32.2188,30.8185,0.068576,0.966432,0.0064,0.014272,0.04096,0.096288,0.098176,29.4126,0.11472
550,31.3322,31.916,29.5649,0.0696,0.957536,0.007104,0.005472,0.028512,0.109376,0.098112,28.1745,0.114688
551,32.4956,30.7734,29.6092,0.069472,0.974144,0.007008,0.0056,0.039456,0.097696,0.105088,28.1948,0.116
552,32.5141,30.7559,30.8101,0.069632,0.987136,0.007392,0.004928,0.02816,0.094688,0.108544,29.397,0.11264
553,29.9503,33.3887,29.7656,0.069376,1.14621,0.007072,0.005568,0.0272,0.100384,0.098272,28.1969,0.114688
554,32.2114,31.0449,29.5188,0.068544,0.941152,0.00704,0.004256,0.0408,0.094208,0.106432,28.1437,0.112672
555,34.3164,29.1406,30.9181,0.069632,0.976896,0.007776,0.005568,0.039232,0.096064,0.104544,29.4993,0.119136
556,30.6605,32.6152,30.8266,0.068544,1.03424,0.016384,0.005472,0.02848,0.095104,0.097376,29.3672,0.113856
557,31.7008,31.5449,29.483,0.069344,0.872384,0.007104,0.005568,0.027424,0.098112,0.09792,28.1905,0.114656
558,32.6468,30.6309,30.634,0.069504,0.896832,0.006624,0.005472,0.02736,0.096224,0.097504,29.3211,0.113376
559,31.4535,31.793,29.4791,0.069344,0.858432,0.007456,0.0048,0.028672,0.096352,0.099392,28.1988,0.11584
560,32.768,30.5176,30.6884,0.069632,0.892928,0.006144,0.006144,0.028672,0.09424,0.097472,29.3794,0.11376
561,31.4033,31.8438,30.7431,0.06976,0.903584,0.00736,0.004928,0.028672,0.096288,0.098336,29.4214,0.112768
562,31.0887,32.166,29.6223,0.069632,1.00762,0.007232,0.004928,0.028128,0.09488,0.096256,28.2004,0.113184
563,32.7449,30.5391,29.4033,0.069216,0.85872,0.0072,0.005088,0.028704,0.096224,0.098304,28.1251,0.114816
564,32.9218,30.375,30.6757,0.069568,0.860928,0.007232,0.005024,0.028224,0.094656,0.098304,29.4002,0.111584
565,31.4458,31.8008,29.4461,0.069632,0.906432,0.006976,0.005824,0.028448,0.096544,0.09824,28.119,0.11504
566,32.8753,30.418,29.4723,0.06992,0.85824,0.00752,0.004768,0.02848,0.095712,0.096992,28.1966,0.114048
567,32.2764,30.9824,30.904,0.068896,0.973536,0.007776,0.005568,0.02864,0.097312,0.097472,29.5084,0.116448
568,30.9984,32.2598,30.6871,0.069632,0.909152,0.006304,0.005568,0.028224,0.095264,0.096224,29.3634,0.113344
569,30.1247,33.1953,30.7264,0.069888,0.868,0.006464,0.006144,0.028352,0.096608,0.109888,29.4284,0.112672
570,32.4297,30.8359,29.4646,0.069312,0.876192,0.006816,0.005184,0.027584,0.096288,0.096224,28.1734,0.113568
571,32.6551,30.623,29.5034,0.070112,0.877824,0.006912,0.005696,0.028576,0.096608,0.098432,28.2049,0.114272
572,32.4256,30.8398,30.7047,0.069664,0.877792,0.006912,0.005184,0.027584,0.096064,0.09648,29.399,0.126016
573,31.0416,32.2148,29.5609,0.069696,0.978784,0.006272,0.006144,0.028416,0.096512,0.096256,28.1656,0.113216
574,32.5472,30.7246,29.5309,0.069792,0.923936,0.006496,0.005632,0.02896,0.095488,0.109536,28.1779,0.113216
575,32.442,30.8242,30.7244,0.06944,0.889312,0.00784,0.005568,0.02752,0.097536,0.117024,29.3975,0.11264
576,31.3341,31.9141,30.0049,0.069632,1.05411,0.006752,0.005248,0.02752,0.09616,0.096384,28.5358,0.11328
577,32.313,30.9473,29.483,0.067584,0.897056,0.007904,0.005568,0.028544,0.097216,0.109952,28.1565,0.11264
578,32.9833,30.3184,30.6319,0.069632,0.872448,0.006144,0.006144,0.028288,0.094592,0.100352,29.3411,0.11328
579,31.1076,32.1465,29.5735,0.102688,0.946848,0.00736,0.004928,0.028672,0.097536,0.098368,28.173,0.11408
580,32.0903,31.1621,30.0421,0.069632,1.0952,0.006624,0.012192,0.032256,0.094816,0.096384,28.5222,0.1128
581,31.7716,31.4746,31.4307,0.069632,1.63824,0.006304,0.006144,0.02864,0.096288,0.09952,29.3732,0.11264
582,31.603,31.6426,29.4523,0.06944,0.871968,0.006816,0.00528,0.02752,0.096224,0.096256,28.1653,0.113504
583,32.8542,30.4375,29.4809,0.069376,0.871744,0.007072,0.005568,0.027232,0.097504,0.098528,28.1892,0.114656
584,32.6781,30.6016,30.6557,0.069664,0.87008,0.006432,0.0056,0.028192,0.094848,0.096672,29.3703,0.113856
585,31.2786,31.9707,29.5047,0.07088,0.906016,0.007584,0.004704,0.028672,0.097504,0.098496,28.1749,0.115936
586,32.3948,30.8691,29.6591,0.069632,1.1039,0.008,0.004256,0.028672,0.09568,0.096864,28.1389,0.113248
587,32.7617,30.5234,30.686,0.068448,0.919584,0.00752,0.004736,0.028672,0.096256,0.096288,29.3497,0.114816
588,31.2081,32.043,30.7763,0.068576,1.02605,0.008096,0.004192,0.028672,0.095904,0.096608,29.3356,0.11264
589,31.6753,31.5703,29.507,0.06976,0.918848,0.006848,0.005792,0.028576,0.096352,0.098624,28.1693,0.11296
590,32.5141,30.7559,30.6766,0.069344,0.921792,0.00624,0.005792,0.028384,0.094848,0.096256,29.3408,0.113152
591,30.8192,32.4473,29.6492,0.070976,1.05571,0.00768,0.004608,0.028672,0.096256,0.098048,28.1725,0.114688
592,32.4379,30.8281,30.8326,0.069504,1.06026,0.016768,0.004448,0.028608,0.094272,0.09824,29.3315,0.129024
593,31.4883,31.7578,30.6954,0.071488,0.875936,0.006944,0.005696,0.028288,0.09504,0.096256,29.4024,0.113344
594,31.3764,31.8711,29.4327,0.068448,0.900672,0.006592,0.005568,0.03536,0.095488,0.096544,28.1108,0.113248
595,33.0237,30.2812,29.4544,0.069728,0.872416,0.007616,0.004672,0.028672,0.09632,0.098368,28.164,0.112672
596,32.008,31.2422,30.6208,0.070976,0.877248,0.0072,0.004896,0.028128,0.1024,0.096992,29.3189,0.11408
597,31.5252,31.7207,29.4953,0.069632,0.94944,0.006976,0.005664,0.028192,0.095168,0.098336,28.1285,0.113376
598,32.9049,30.3906,29.4582,0.069536,0.883968,0.007008,0.005152,0.027616,0.096064,0.0976,28.1579,0.113408
599,32.57,30.7031,30.7612,0.06912,1.01798,0.00672,0.005952,0.028512,0.09664,0.098272,29.3253,0.11264
600,31.3802,31.8672,29.9562,0.068192,1.01168,0.007968,0.00432,0.028672,0.096064,0.096448,28.5286,0.11424
601,31.6871,31.5586,29.526,0.067584,0.974848,0.007776,0.005568,0.027616,0.097664,0.09856,28.1337,0.112768
602,33.0792,30.2305,30.6363,0.069376,0.932864,0.007744,0.004512,0.028672,0.094208,0.098336,29.2876,0.113056
603,31.1701,32.082,29.5245,0.075392,0.998048,0.006368,0.006144,0.028352,0.096576,0.098304,28.102,0.11328
604,32.81,30.4785,29.9479,0.069632,0.968704,0.00736,0.004896,0.02832,0.094624,0.097568,28.5635,0.113312
605,30.5873,32.6934,31.4122,0.075808,1.6992,0.006784,0.005824,0.028576,0.096672,0.098272,29.2884,0.11264
606,32.3457,30.916,29.491,0.069664,0.913376,0.00784,0.004448,0.028672,0.09584,0.096672,28.16,0.114528
607,32.7429,30.541,29.4816,0.069504,0.958592,0.006816,0.005792,0.028192,0.096064,0.099296,28.1017,0.11568
608,32.3764,30.8867,30.8753,0.069248,1.12182,0.007008,0.02048,0.028672,0.095968,0.096544,29.3226,0.113024
609,31.271,31.9785,29.5444,0.069632,0.954368,0.007968,0.005568,0.028512,0.096448,0.098912,28.1655,0.117568
610,32.6531,30.625,29.469,0.068992,0.926464,0.006336,0.005664,0.028352,0.09504,0.097824,28.1274,0.112992
611,31.9481,31.3008,30.8408,0.069632,1.03629,0.007968,0.015648,0.028832,0.1032,0.09792,29.3687,0.11264
612,31.2252,32.0254,30.798,0.069472,0.981376,0.007968,0.014464,0.030784,0.095904,0.097728,29.387,0.11328
613,31.2672,31.9824,29.4691,0.070016,0.987168,0.007456,0.0048,0.028672,0.096288,0.096224,28.0648,0.1136
614,32.5949,30.6797,30.8002,0.06896,1.0023,0.006336,0.005664,0.028288,0.095072,0.098304,29.3823,0.11296
615,31.1739,32.0781,29.4816,0.070592,0.907296,0.0072,0.005056,0.028672,0.095584,0.09696,28.157,0.11328
616,32.2073,31.0488,29.8876,0.0688,0.974816,0.007008,0.004224,0.028544,0.095584,0.096928,28.4979,0.113728
617,31.9461,31.3027,30.791,0.070656,1.09059,0.007776,0.005568,0.027584,0.096192,0.096352,29.2823,0.113984
618,31.2825,31.9668,29.5627,0.069632,1.00352,0.007936,0.015776,0.031136,0.098752,0.09952,28.121,0.115456
619,32.252,31.0059,29.542,0.069632,1.00762,0.007904,0.014176,0.031168,0.096192,0.09632,28.0965,0.122432
