,fps,duration,cudaTotal,kernComputeIndices-905,thrust::sort_by_key-909,kernResetIntBuffer-915,kernResetIntBuffer-916,kernIdentifyCellStartEnd-919,kernReshuffle-925,kernReshuffle-926,kernUpdateVelNeighborSearchCoherent-929,kernUpdatePos-934
avg_1024,1168.29,0.922673,0.388684,0.00568378,0.23652,0.00894294,0.00886709,0.00626147,0.00602863,0.00656978,0.104371,0.00543863
max_1024,1670.81,2.58899,1.65683,0.03072,1.5097,0.065536,0.081312,0.044736,0.022368,0.021344,0.21056,0.02224
min_1024,386.251,0.598511,0.339968,0.004384,0.198208,0.006848,0.007072,0.004672,0.004608,0.00448,0.090112,0.004256
512,754.953,1.32458,0.37648,0.005952,0.21696,0.00816,0.007776,0.005056,0.005952,0.006144,0.114688,0.005792
513,664.019,1.50598,0.518144,0.008192,0.376096,0.00816,0.008544,0.00608,0.00592,0.006688,0.093728,0.004736
514,1472.59,0.679077,0.358944,0.00464,0.217088,0.008192,0.008192,0.006176,0.006112,0.006304,0.096096,0.006144
515,1358.09,0.736328,0.345888,0.005824,0.204544,0.009984,0.008736,0.00608,0.005792,0.00672,0.092288,0.00592
516,1311.56,0.762451,0.35056,0.004544,0.210272,0.00816,0.0088,0.006144,0.005888,0.006432,0.094272,0.006048
517,1250.11,0.799927,0.343008,0.00512,0.206016,0.008192,0.008704,0.006336,0.006016,0.006368,0.091584,0.004672
518,1343.61,0.744263,0.344704,0.00512,0.206816,0.008192,0.008224,0.006112,0.00592,0.006368,0.09216,0.005792
519,979.553,1.02087,0.34816,0.005984,0.206368,0.008128,0.008896,0.006144,0.005888,0.0064,0.095648,0.004704
520,1670.81,0.598511,0.528608,0.004704,0.38912,0.008192,0.008192,0.006144,0.006144,0.006176,0.094176,0.00576
521,490.128,2.04028,0.374624,0.007776,0.232352,0.00816,0.008192,0.006144,0.006144,0.006144,0.094208,0.005504
522,1391.54,0.718628,0.348096,0.005952,0.211168,0.00816,0.008192,0.006144,0.006144,0.006144,0.090112,0.00608
523,1200.47,0.833008,0.348192,0.005408,0.205568,0.009472,0.008416,0.006304,0.005856,0.006432,0.095904,0.004832
524,1530.07,0.653564,0.352416,0.0048,0.208896,0.008224,0.010016,0.006112,0.005856,0.0064,0.096512,0.0056
525,1248.4,0.801025,0.355424,0.005888,0.209152,0.008192,0.008192,0.006144,0.006144,0.006144,0.100192,0.005376
526,1396.52,0.716064,0.352896,0.004896,0.206848,0.008192,0.008224,0.006112,0.006144,0.006144,0.100352,0.005984
527,1167.95,0.856201,0.354112,0.006176,0.210752,0.008128,0.008448,0.006112,0.00592,0.006368,0.096256,0.005952
528,1093.14,0.914795,0.622592,0.006016,0.43008,0.057472,0.008224,0.006112,0.006144,0.006144,0.096256,0.006144
529,837.628,1.19385,0.364576,0.006144,0.221248,0.008128,0.01024,0.006176,0.006112,0.006144,0.095808,0.004576
530,1306.12,0.765625,0.352256,0.006144,0.210848,0.008128,0.008256,0.006112,0.005856,0.0064,0.095552,0.00496
531,1281,0.78064,0.34384,0.005824,0.20512,0.008192,0.008224,0.006112,0.006144,0.006144,0.09216,0.00592
532,1407.08,0.710693,0.348736,0.005056,0.206848,0.008288,0.009216,0.006112,0.005056,0.00736,0.09504,0.00576
533,1249.54,0.800293,0.346528,0.004576,0.20416,0.008128,0.008256,0.00608,0.005824,0.0064,0.098432,0.004672
534,1356.52,0.737183,0.351712,0.005472,0.20752,0.008192,0.008256,0.00608,0.006144,0.006144,0.098304,0.0056
535,848.824,1.1781,0.350208,0.005408,0.208896,0.00816,0.008832,0.006112,0.005792,0.0064,0.095872,0.004736
536,679.496,1.47168,0.368288,0.008032,0.22544,0.008192,0.00928,0.006112,0.006528,0.006496,0.092416,0.005792
537,1350.7,0.740356,0.349888,0.004544,0.208064,0.00816,0.010208,0.006144,0.004992,0.0072,0.0952,0.005376
538,1402.02,0.713257,0.385152,0.005376,0.243712,0.007136,0.009344,0.006112,0.005024,0.007168,0.095232,0.006048
539,1282.2,0.779907,0.358048,0.005664,0.217312,0.008192,0.008256,0.006336,0.006144,0.006144,0.094208,0.005792
540,1297.64,0.77063,0.346208,0.005376,0.205664,0.00816,0.008192,0.006144,0.006048,0.00624,0.09552,0.004864
541,1233.92,0.810425,0.348032,0.005568,0.205376,0.008192,0.008448,0.00752,0.005984,0.0064,0.094528,0.006016
542,1450.17,0.689575,0.349984,0.005984,0.207008,0.008192,0.008224,0.006112,0.006144,0.006144,0.096256,0.00592
543,1251.26,0.799194,0.356352,0.006144,0.214816,0.00816,0.008448,0.006144,0.005728,0.006432,0.094336,0.006144
544,522.249,1.91479,0.401408,0.008192,0.25568,0.008096,0.008416,0.00608,0.005824,0.006368,0.09776,0.004992
545,1387.77,0.720581,0.360448,0.006144,0.216832,0.008096,0.008544,0.006144,0.00608,0.006208,0.097344,0.005056
546,1420.5,0.703979,0.358592,0.005408,0.21392,0.008192,0.008224,0.006112,0.006208,0.0072,0.097184,0.006144
547,538.876,1.85571,0.55456,0.005792,0.407968,0.008192,0.009632,0.006496,0.006272,0.006272,0.098304,0.005632
548,1002.57,0.997437,0.352192,0.00592,0.207072,0.008192,0.008192,0.005888,0.005792,0.0064,0.098656,0.00608
549,1285.02,0.778198,0.35808,0.005408,0.215616,0.008192,0.00816,0.006464,0.00608,0.00624,0.096256,0.005664
550,769.274,1.29993,0.545088,0.007872,0.4,0.00816,0.008128,0.006208,0.005792,0.006432,0.097664,0.004832
551,1086.62,0.920288,0.352896,0.00496,0.208896,0.00816,0.008224,0.006144,0.006144,0.006144,0.098304,0.00592
552,1227.08,0.814941,0.350432,0.005824,0.20512,0.008192,0.008192,0.006144,0.006144,0.006208,0.099936,0.004672
553,1292.32,0.773804,0.3584,0.005856,0.212608,0.00816,0.008736,0.005952,0.004608,0.007232,0.100704,0.004544
554,1325.14,0.754639,0.377056,0.004544,0.231392,0.008224,0.009312,0.006048,0.005088,0.0072,0.099296,0.005952
555,1095.04,0.913208,0.35744,0.005984,0.214368,0.008192,0.008704,0.005888,0.005792,0.006432,0.096768,0.005312
556,1467.57,0.681396,0.376832,0.005888,0.237376,0.00816,0.008384,0.006112,0.006464,0.006144,0.093216,0.005088
557,1111.08,0.900024,0.385152,0.004896,0.243712,0.008192,0.008192,0.006144,0.005984,0.006336,0.095936,0.00576
558,1156.41,0.864746,0.386464,0.005984,0.2472,0.008192,0.008352,0.006272,0.006624,0.006144,0.09216,0.005536
559,839.258,1.19153,0.359168,0.00688,0.219136,0.008192,0.008192,0.006144,0.006144,0.006144,0.09376,0.004576
560,1334.64,0.749268,0.34992,0.005376,0.209728,0.008192,0.00928,0.005056,0.006144,0.006144,0.094208,0.005792
561,1156.25,0.864868,0.349984,0.00544,0.2096,0.008192,0.008256,0.00608,0.006144,0.006144,0.094208,0.00592
562,1584.22,0.631226,0.348192,0.006144,0.210336,0.008128,0.008768,0.006112,0.005824,0.006432,0.092,0.004448
563,1298.26,0.770264,0.34432,0.0056,0.205664,0.008192,0.008192,0.006144,0.005824,0.006432,0.092192,0.00608
564,1317.04,0.759277,0.343488,0.005376,0.205728,0.008192,0.008192,0.006144,0.006016,0.006272,0.09216,0.005408
565,746.968,1.33875,0.348192,0.005632,0.209408,0.008192,0.008192,0.007904,0.00592,0.006464,0.091712,0.004768
566,635.778,1.57288,0.431136,0.007904,0.290848,0.00816,0.008384,0.006112,0.005792,0.0064,0.09184,0.005696
567,1249.16,0.800537,0.360832,0.004992,0.22224,0.007136,0.01024,0.006144,0.006144,0.006144,0.09216,0.005632
568,1124.81,0.889038,0.350208,0.005536,0.211104,0.008192,0.008352,0.0064,0.005792,0.0064,0.093792,0.00464
569,1477.63,0.676758,0.361024,0.004832,0.221184,0.008192,0.009568,0.005888,0.005024,0.00624,0.094112,0.005984
570,1102.85,0.906738,0.370688,0.006144,0.2272,0.00816,0.008192,0.006048,0.005888,0.006432,0.098016,0.004608
571,1573.87,0.635376,0.348192,0.005408,0.207616,0.008192,0.008224,0.006112,0.006144,0.006144,0.095936,0.004416
572,1240.46,0.806152,0.346624,0.004608,0.20688,0.00816,0.009984,0.006176,0.005856,0.006432,0.0936,0.004928
573,1283.81,0.778931,0.527104,0.004896,0.387072,0.008192,0.008192,0.006144,0.006144,0.006208,0.094144,0.006112
574,724.763,1.37976,0.356832,0.007072,0.217088,0.008192,0.009376,0.00496,0.006144,0.006176,0.092128,0.005696
575,1338.78,0.746948,0.34816,0.006144,0.208896,0.008192,0.008192,0.006144,0.006144,0.006144,0.09392,0.004384
576,1259.53,0.793945,0.349184,0.00512,0.208896,0.008224,0.009376,0.00608,0.004992,0.007232,0.09312,0.006144
577,1398.67,0.714966,0.348384,0.005376,0.208992,0.008128,0.007104,0.006176,0.006112,0.006208,0.095968,0.00432
578,1217.6,0.821289,0.345216,0.00544,0.205568,0.008224,0.009472,0.006048,0.004992,0.0072,0.092928,0.005344
579,1351.82,0.739746,0.350496,0.004576,0.206688,0.008192,0.010144,0.006048,0.005984,0.006432,0.09632,0.006112
580,717.778,1.39319,0.347584,0.006144,0.206848,0.008192,0.008192,0.006048,0.00576,0.006272,0.09456,0.005568
581,857.801,1.16577,0.543232,0.007776,0.400288,0.008192,0.008256,0.00608,0.006176,0.006112,0.095296,0.005056
582,1060.59,0.942871,0.348832,0.004896,0.207968,0.00816,0.008384,0.00608,0.004928,0.007264,0.095136,0.006016
583,1376.81,0.726318,0.346656,0.0048,0.208928,0.00816,0.008192,0.006144,0.006144,0.006144,0.09216,0.005984
